model,field_id,period_start,cka_biased,cka_debiased,model_a,model_b,n,procrustes_angle_degrees,procrustes_similarity
scibert,25,2010,0.7103287872332826,0.7074571770524238,scibert/mean,scibert/sep,2962,42.4622408904289,0.7377224046637498
scibert,25,2010,0.8847821192836349,0.8837911667530873,scibert/cls,scibert/sep,2962,24.62790644919551,0.909033247725812
scibert,25,2015,0.7222625656873658,0.7197035648493567,scibert/mean,scibert/cls,3152,42.615322604810224,0.7359160439239809
scibert,25,2015,0.706406647828992,0.7035510123129278,scibert/mean,scibert/sep,3152,42.416175700661064,0.738264942664976
scibert,25,2015,0.8605051439361487,0.8593165623979374,scibert/cls,scibert/sep,3152,25.49950374559774,0.902589013090251
scibert,25,2020,0.7148775460158274,0.712914653084949,scibert/mean,scibert/cls,3787,42.28742116013435,0.7397788317815921
scibert,25,2020,0.6967039737985867,0.6945399782934606,scibert/mean,scibert/sep,3787,42.156919313257376,0.7413094534263498
scibert,25,2020,0.8585076320631261,0.8576096338084371,scibert/cls,scibert/sep,3787,26.095040756732974,0.8980656513857942
scibert,26,2000,0.6829559362954463,0.6789036716652915,scibert/mean,scibert/cls,2166,43.81283066487925,0.7216052132959132
scibert,26,2000,0.6410455944100855,0.6362222989423051,scibert/mean,scibert/sep,2166,44.50595132777878,0.7131776416759246
scibert,26,2000,0.9032380925665552,0.9021197574131171,scibert/cls,scibert/sep,2166,24.98507414253246,0.9064178506039385
scibert,26,2005,0.6914980214200919,0.6875699029944087,scibert/mean,scibert/cls,2166,43.62976939777454,0.7238134553159152
scibert,26,2005,0.6657983991407408,0.661231647607208,scibert/mean,scibert/sep,2166,43.914508027518835,0.7203755103306437
scibert,26,2005,0.9095845774085128,0.9085931172392053,scibert/cls,scibert/sep,2166,24.572764019510537,0.9094338885230363
scibert,26,2010,0.7051493056130843,0.7018680427230876,scibert/mean,scibert/cls,2166,43.39477383666439,0.7266373397819165
scibert,26,2010,0.6840909957881015,0.6804053074955355,scibert/mean,scibert/sep,2166,43.52990162445386,0.7250150325229833
scibert,26,2010,0.9137675419516061,0.9128601250832202,scibert/cls,scibert/sep,2166,24.0840866070522,0.9129475521756045
scibert,26,2015,0.7078664169990861,0.7053055049168544,scibert/mean,scibert/cls,2166,43.04390184364395,0.7308309182014177
scibert,26,2015,0.6975281241955529,0.694604038394022,scibert/mean,scibert/sep,2166,43.35555978121424,0.727107376770981
scibert,26,2015,0.9069010461317885,0.9060609957012704,scibert/cls,scibert/sep,2166,24.758155179769535,0.9080835748020826
scibert,26,2020,0.7628187787536181,0.7613111692968367,scibert/mean,scibert/cls,2166,41.81691821074477,0.7452791544915461
scibert,26,2020,0.7663835195156974,0.7645015404235169,scibert/mean,scibert/sep,2166,41.616618903441335,0.7476054842036498
scibert,26,2020,0.9135750055205797,0.9130124218628277,scibert/cls,scibert/sep,2166,24.636859986658703,0.9089681157688768
scibert,27,2000,0.6834513699313933,0.6822317135982295,scibert/mean,scibert/cls,7128,44.20233584814371,0.716882184859836
scibert,27,2000,0.6189130402024045,0.616884370301683,scibert/mean,scibert/sep,7128,43.71714304119504,0.7227603997985227
scibert,27,2000,0.79649159755037,0.7957147368718216,scibert/cls,scibert/sep,7128,28.14342891213228,0.8817695962361152
scibert,27,2005,0.6942954703013381,0.6936288521305294,scibert/mean,scibert/cls,10946,44.13227737500633,0.7177341438160888
scibert,27,2005,0.6390343501948766,0.6379090984529884,scibert/mean,scibert/sep,10946,43.66254449759612,0.7234186363175379
scibert,27,2005,0.799636689460833,0.7991887111576685,scibert/cls,scibert/sep,10946,28.32958037346509,0.8802324763310146
scibert,27,2010,0.7068775054283586,0.7064462033058269,scibert/mean,scibert/cls,15771,44.410037497829144,0.7143500964780747
scibert,27,2010,0.6320397487694002,0.631275260596589,scibert/mean,scibert/sep,15771,44.49337541236698,0.713331484122543
scibert,27,2010,0.7821673883476457,0.7818388417064562,scibert/cls,scibert/sep,15771,29.133042322799934,0.8734916094383969
scibert,27,2015,0.6797381136780726,0.6793250805846943,scibert/mean,scibert/cls,18629,45.25220366714634,0.7039874093198859
scibert,27,2015,0.5750757709062716,0.5743006900337544,scibert/mean,scibert/sep,18629,45.99549893557589,0.6947148784949118
scibert,27,2015,0.7454963521368807,0.7451654078642705,scibert/cls,scibert/sep,18629,30.472878860579186,0.8618693088008189
scibert,27,2020,0.6775859205369671,0.6772964220931887,scibert/mean,scibert/cls,26195,45.430844028614715,0.7017696463947254
scibert,27,2020,0.5721880376139131,0.5716594715323232,scibert/mean,scibert/sep,26195,45.916901520603126,0.6957009282634122
scibert,27,2020,0.7340432942351831,0.7338063358662414,scibert/cls,scibert/sep,26195,30.699568858626748,0.8598561133245156
scibert,28,2000,0.710670459260527,0.7066703662315152,scibert/mean,scibert/cls,2166,42.31555089486392,0.7394484025064284
scibert,28,2000,0.6701151019359551,0.6647198446255147,scibert/mean,scibert/sep,2166,42.00771722607581,0.7430546928634502
scibert,28,2000,0.8270481677576611,0.8247326547220819,scibert/cls,scibert/sep,2166,26.14359080458429,0.897692608825953
scibert,28,2005,0.7268717190595395,0.7235271183000231,scibert/mean,scibert/cls,2166,41.43219387771015,0.7497393672658655
scibert,28,2005,0.7070284966858412,0.7026193767625877,scibert/mean,scibert/sep,2166,41.074281328155045,0.7538583960183535
scibert,28,2005,0.8379414861586615,0.835976263408681,scibert/cls,scibert/sep,2166,26.113877033447732,0.8979209961886125
scibert,28,2010,0.7333790513887195,0.7301884770650701,scibert/mean,scibert/cls,2166,41.73188879229684,0.7462678231171639
scibert,28,2010,0.7039156777153315,0.6996122120918612,scibert/mean,scibert/sep,2166,41.734481859468154,0.7462376968480875
scibert,28,2010,0.8202272700608949,0.8181420633150056,scibert/cls,scibert/sep,2166,26.707910566641154,0.8933093443909208
scibert,28,2015,0.721128122619393,0.7177075436261872,scibert/mean,scibert/cls,2166,42.01620481544522,0.7429555472982636
scibert,28,2015,0.6878105000402148,0.682847939701507,scibert/mean,scibert/sep,2166,42.2148528039012,0.7406304410466674
scibert,28,2015,0.8061465623862609,0.8038545181180261,scibert/cls,scibert/sep,2166,27.143369102748675,0.8898677323577399
scibert,28,2020,0.7013734245309909,0.6979228779393248,scibert/mean,scibert/cls,2166,42.086312429415145,0.7421359801443028
scibert,28,2020,0.683446610117637,0.6786626737494819,scibert/mean,scibert/sep,2166,41.807382403438595,0.7453901126214106
scibert,28,2020,0.7993665735224458,0.7971295077718478,scibert/cls,scibert/sep,2166,27.158451574557727,0.8897476070919619
scibert,29,2000,0.7184814388402795,0.714808124464147,scibert/mean,scibert/cls,2166,40.96204133710663,0.7551440560652317
scibert,29,2000,0.6771868725200048,0.6722193175015876,scibert/mean,scibert/sep,2166,41.20616192645268,0.7523440651905863
scibert,29,2000,0.8280156744756628,0.8258008876331292,scibert/cls,scibert/sep,2166,25.872365688214312,0.8997683480696276
scibert,29,2005,0.7191683408516233,0.7157540014281047,scibert/mean,scibert/cls,2166,41.09189236803595,0.7536564065570082
scibert,29,2005,0.6851896871913324,0.6805651414012467,scibert/mean,scibert/sep,2166,41.429201683899414,0.7497739243579101
scibert,29,2005,0.8386105771650881,0.8367045886180605,scibert/cls,scibert/sep,2166,25.991610985642147,0.8988582211803685
scibert,29,2010,0.7200784929105052,0.7168997512400829,scibert/mean,scibert/cls,2166,41.07662695404677,0.753831497021122
scibert,29,2010,0.6847812164026056,0.6804963193887579,scibert/mean,scibert/sep,2166,41.76158381130586,0.7459227347582783
scibert,29,2010,0.8323194586749345,0.8304562334168435,scibert/cls,scibert/sep,2166,26.34179655713215,0.8961629769664311
scibert,29,2015,0.6828357308397651,0.6790970916624015,scibert/mean,scibert/cls,2166,41.74138540924041,0.7461574839164241
scibert,29,2015,0.6507812342292746,0.6459170039186469,scibert/mean,scibert/sep,2166,42.832963928678154,0.7333388407436743
scibert,29,2015,0.8009075209484043,0.798652136372203,scibert/cls,scibert/sep,2166,27.728859134615437,0.8851593785943958
scibert,29,2020,0.6994606897858366,0.6960728109866743,scibert/mean,scibert/cls,2166,42.051710962656045,0.7425406147507113
scibert,29,2020,0.6659301329469063,0.6615187840798253,scibert/mean,scibert/sep,2166,42.677946082143094,0.7351755734998656
scibert,29,2020,0.7935242943656615,0.7912758829089629,scibert/cls,scibert/sep,2166,27.935185996633663,0.8834781023818845
scibert,30,2000,0.7439828314409997,0.7410280493297274,scibert/mean,scibert/cls,2166,41.29315895984411,0.7513429314729368
scibert,30,2000,0.7107045387406156,0.7068841730931351,scibert/mean,scibert/sep,2166,41.498715568848695,0.7489705749205966
scibert,30,2000,0.875170225910776,0.8737620701902693,scibert/cls,scibert/sep,2166,25.34964094202563,0.9037119484367142
scibert,30,2005,0.7547815012796432,0.7522574466796191,scibert/mean,scibert/cls,2166,40.82279458699801,0.7567350385093973
scibert,30,2005,0.7348654604521697,0.7318147729539669,scibert/mean,scibert/sep,2166,40.9225555831231,0.7555956593190086
scibert,30,2005,0.888883391201154,0.8877673643697939,scibert/cls,scibert/sep,2166,25.13023039175933,0.9053448569297317
scibert,30,2010,0.7511435063284827,0.7487009933739666,scibert/mean,scibert/cls,2166,40.812170368598956,0.7568562435423949
scibert,30,2010,0.7404844322429573,0.7376699365462129,scibert/mean,scibert/sep,2166,41.089409740457015,0.7536848853148834
scibert,30,2010,0.881893092450426,0.8807914407540972,scibert/cls,scibert/sep,2166,25.4023470878602,0.9033177210302754
scibert,30,2015,0.7196415179022417,0.7168396259562574,scibert/mean,scibert/cls,2166,41.36585978499925,0.7505049851763526
scibert,30,2015,0.6965996665158615,0.6925371251122497,scibert/mean,scibert/sep,2166,42.075386006110016,0.7422637845813922
scibert,30,2015,0.8227215266522238,0.8210340301008093,scibert/cls,scibert/sep,2166,27.14530016642367,0.8898523557253206
scibert,30,2020,0.7144774723709748,0.7114593720381244,scibert/mean,scibert/cls,2166,41.61967537157512,0.7475700541397612
scibert,30,2020,0.7094117644697129,0.7054565553222203,scibert/mean,scibert/sep,2166,41.70390866640365,0.7465927991332302
scibert,30,2020,0.8262208452752147,0.8244991131153875,scibert/cls,scibert/sep,2166,26.998513562326316,0.8910183018691679
scibert,31,2000,0.7352304208819787,0.7315550718476729,scibert/mean,scibert/cls,2166,41.248261283756406,0.7518598158540013
scibert,31,2000,0.7125044658191493,0.7084946230333493,scibert/mean,scibert/sep,2166,41.213489589041075,0.7522598076834651
scibert,31,2000,0.8878185865238107,0.8862825739638823,scibert/cls,scibert/sep,2166,23.460568354601275,0.9173342810980679
scibert,31,2005,0.749211521071743,0.746531218131614,scibert/mean,scibert/cls,2704,40.96139554491491,0.7551514449526134
scibert,31,2005,0.7245719781542743,0.7214563991309629,scibert/mean,scibert/sep,2704,41.19042427575893,0.7525249837840214
scibert,31,2005,0.8702361995238312,0.8688613309524738,scibert/cls,scibert/sep,2704,24.378446781844307,0.9108389957707116
scibert,31,2010,0.7440184728303704,0.7416644726685165,scibert/mean,scibert/cls,3094,41.133376112753176,0.7531803282296621
scibert,31,2010,0.7316551474221363,0.728948815301788,scibert/mean,scibert/sep,3094,41.00090925737748,0.7546991687760257
scibert,31,2010,0.8685305800794457,0.8673544908816516,scibert/cls,scibert/sep,3094,24.544093059103925,0.9096418663635263
scibert,31,2015,0.7327295426888042,0.7305657198272577,scibert/mean,scibert/cls,3388,41.76636069888961,0.745867203428103
scibert,31,2015,0.7307149539936698,0.7284056387827728,scibert/mean,scibert/sep,3388,41.56036859451844,0.7482571483450362
scibert,31,2015,0.8543452201730217,0.8531596269720898,scibert/cls,scibert/sep,3388,25.00288094553452,0.9062865358057998
scibert,31,2020,0.7171328363551909,0.7148280279223793,scibert/mean,scibert/cls,3470,41.72414159575044,0.7463578209849265
scibert,31,2020,0.721889443309377,0.7194087460915142,scibert/mean,scibert/sep,3470,41.28038923441358,0.7514899898672364
scibert,31,2020,0.8407074146695089,0.8394527428665272,scibert/cls,scibert/sep,3470,25.311076626091644,0.9039999144080622
scibert,32,2000,0.7186427700059471,0.714918583948029,scibert/mean,scibert/cls,2166,41.69713084492128,0.7466714935594304
scibert,32,2000,0.6862477286532529,0.6815796592596095,scibert/mean,scibert/sep,2166,41.788459955983186,0.7456102320417464
scibert,32,2000,0.8581391491801175,0.856341689501246,scibert/cls,scibert/sep,2166,24.903798487139802,0.9070160992627659
scibert,32,2005,0.7494500256930589,0.7465498509246532,scibert/mean,scibert/cls,2166,41.4038554736757,0.7500665677873671
scibert,32,2005,0.7234899303623875,0.7198147709389353,scibert/mean,scibert/sep,2166,41.476171684720626,0.7492312281318625
scibert,32,2005,0.8615959866763413,0.8600523630052304,scibert/cls,scibert/sep,2166,24.930016507792114,0.9068233146858206
scibert,32,2010,0.7319432560086406,0.7293080515084084,scibert/mean,scibert/cls,2166,41.764331705499835,0.7458907911147683
scibert,32,2010,0.7093763191361304,0.7055736186713689,scibert/mean,scibert/sep,2166,42.1170282274121,0.7417765583348574
scibert,32,2010,0.8476161024096289,0.8460861671133566,scibert/cls,scibert/sep,2166,25.829948022565386,0.9000911567871525
scibert,32,2015,0.7115310437779342,0.7091156475774885,scibert/mean,scibert/cls,2577,42.660179118123686,0.7353857423184462
scibert,32,2015,0.6959565155349883,0.6927012067278658,scibert/mean,scibert/sep,2577,43.239975786005154,0.7284908352937531
scibert,32,2015,0.8177856445169667,0.8162499793152883,scibert/cls,scibert/sep,2577,26.937119933384555,0.8915042258308843
scibert,32,2020,0.6903403341620975,0.6886391738968385,scibert/mean,scibert/cls,3970,43.83855121330494,0.7212943592643738
scibert,32,2020,0.6597409074912838,0.6572563091725914,scibert/mean,scibert/sep,3970,44.33711002323029,0.7152402255605034
scibert,32,2020,0.7913050735216108,0.7902226011464539,scibert/cls,scibert/sep,3970,28.603324422607635,0.8779551992335671
scibert,33,2000,0.7621188787070085,0.7599252527366638,scibert/mean,scibert/cls,2776,40.76892578282898,0.7573493252699185
scibert,33,2000,0.7182276140487197,0.7152773955292364,scibert/mean,scibert/sep,2776,41.470412694332445,0.7492977951903761
scibert,33,2000,0.8892608062634477,0.8882679868205238,scibert/cls,scibert/sep,2776,24.98726432431291,0.9064017040109614
scibert,33,2005,0.7862742045568497,0.7853961900260845,scibert/mean,scibert/cls,4893,41.490263352784325,0.7490683133404191
scibert,33,2005,0.7383161214604038,0.7370096666878045,scibert/mean,scibert/sep,4893,42.252773730841014,0.7401855768476225
scibert,33,2005,0.8905791833565921,0.8900949651036906,scibert/cls,scibert/sep,4893,25.339736559876204,0.9037859451332585
scibert,33,2010,0.7516239986838807,0.7508114873640888,scibert/mean,scibert/cls,7110,42.484399590460924,0.7374612581744615
scibert,33,2010,0.7122650505942321,0.711151140567434,scibert/mean,scibert/sep,7110,43.33069152657257,0.7274052821845015
scibert,33,2010,0.8637930873012617,0.8633317965102771,scibert/cls,scibert/sep,7110,26.341579647803922,0.8961646568062913
scibert,33,2015,0.7080799401654054,0.7072787172734525,scibert/mean,scibert/cls,8891,43.31768639700361,0.7275610205585067
scibert,33,2015,0.6749870358627976,0.6739350378509805,scibert/mean,scibert/sep,8891,44.29834921383631,0.7157128559060951
scibert,33,2015,0.8341545587095996,0.8336802770391594,scibert/cls,scibert/sep,8891,27.35708235370582,0.8881598506332086
scibert,33,2020,0.7052231386276251,0.704711841291331,scibert/mean,scibert/cls,13879,44.043632603225554,0.7188105868194646
scibert,33,2020,0.6828490909504391,0.6822173046506358,scibert/mean,scibert/sep,13879,44.79780839238822,0.7095976888176301
scibert,33,2020,0.8287490006553498,0.8284528363756557,scibert/cls,scibert/sep,13879,28.007297034386255,0.8828877950791969
scibert,34,2000,0.6659855084534384,0.6617664244733606,scibert/mean,scibert/cls,2166,42.84721428784483,0.7331697253887284
scibert,34,2000,0.6128093256408645,0.6065516917804655,scibert/mean,scibert/sep,2166,42.630661177356366,0.7357347593484354
scibert,34,2000,0.8173870220173867,0.8151937136862946,scibert/cls,scibert/sep,2166,26.151907502278576,0.8976286413917453
scibert,34,2005,0.668788394431607,0.6650079966241407,scibert/mean,scibert/cls,2166,42.53674823442742,0.7368438767112628
scibert,34,2005,0.6271284055020335,0.6214256388692871,scibert/mean,scibert/sep,2166,42.274607579104355,0.7399292889275728
scibert,34,2005,0.8158387250292336,0.8138557889152443,scibert/cls,scibert/sep,2166,26.401131252660512,0.8957029811506779
scibert,34,2010,0.6828931210021059,0.6792594804401559,scibert/mean,scibert/cls,2165,42.28110862397988,0.7398529582437346
scibert,34,2010,0.6447879538987984,0.639356332747072,scibert/mean,scibert/sep,2165,42.104237493365105,0.7419262553929113
scibert,34,2010,0.809595168390246,0.8075067262497019,scibert/cls,scibert/sep,2165,26.667102981147135,0.8936292226359771
scibert,34,2015,0.6696902652693327,0.6657342938043329,scibert/mean,scibert/cls,2165,42.86041991223525,0.7330129678782507
scibert,34,2015,0.6216552493255031,0.6159387611942961,scibert/mean,scibert/sep,2165,43.067252981027096,0.730552677889747
scibert,34,2015,0.7824432089808896,0.7798660301401918,scibert/cls,scibert/sep,2165,27.801532072273982,0.8845685038574029
scibert,34,2020,0.6692911486512834,0.6650123659052816,scibert/mean,scibert/cls,2165,42.80122075414561,0.7337153880381546
scibert,34,2020,0.6026853735845782,0.5967184238068229,scibert/mean,scibert/sep,2165,42.6445019122329,0.73557113226292
scibert,34,2020,0.7611160031835471,0.7581131742174966,scibert/cls,scibert/sep,2165,28.05658510146021,0.8824835139528723
scibert,35,2000,0.6499132074334294,0.646136554234608,scibert/mean,scibert/cls,2165,43.73741094637556,0.7225158841714658
scibert,35,2000,0.6382834735496627,0.633041653476125,scibert/mean,scibert/sep,2165,42.49883607058374,0.7372910608680969
scibert,35,2000,0.7940226438107237,0.7919241634135873,scibert/cls,scibert/sep,2165,27.18276377502257,0.8895538412998507
scibert,35,2005,0.6606936038056264,0.6573444261339989,scibert/mean,scibert/cls,2165,43.3520932129038,0.7271489122078371
scibert,35,2005,0.6694579076630327,0.6649155863228945,scibert/mean,scibert/sep,2165,41.914976058616006,0.744136961710997
scibert,35,2005,0.8046393280957805,0.8027567293818215,scibert/cls,scibert/sep,2165,27.286993924993293,0.8887213226725066
scibert,35,2010,0.6775038656554646,0.6745760562984665,scibert/mean,scibert/cls,2165,43.28877198175064,0.7279071406839579
scibert,35,2010,0.6643412406782784,0.6598756563091159,scibert/mean,scibert/sep,2165,42.47334205570422,0.7375915881102698
scibert,35,2010,0.8060709439901722,0.8043393445683806,scibert/cls,scibert/sep,2165,27.757626212748452,0.884925655156983
