field_id,period_start,model_a,model_b,k,queries,mean_overlap
19,2015,specter,simcse,10,100,0.091
19,2015,specter,simcse,25,100,0.1092
19,2015,specter,simcse,50,100,0.125
19,2015,specter2,scincl,10,100,0.255
19,2015,specter2,scincl,25,100,0.2796
19,2015,specter2,scincl,50,100,0.2866
19,2015,specter2,scibert,10,100,0.124
19,2015,specter2,scibert,25,100,0.1424
19,2015,specter2,scibert,50,100,0.16079999999999997
19,2015,specter2,bert,10,100,0.094
19,2015,specter2,bert,25,100,0.1116
19,2015,specter2,bert,50,100,0.1274
19,2015,specter2,mpnet,10,100,0.303
19,2015,specter2,mpnet,25,100,0.31920000000000004
19,2015,specter2,mpnet,50,100,0.3286
19,2015,specter2,minilm,10,100,0.24300000000000002
19,2015,specter2,minilm,25,100,0.258
19,2015,specter2,minilm,50,100,0.2664
19,2015,specter2,pubmedbert,10,100,0.10300000000000001
19,2015,specter2,pubmedbert,25,100,0.12240000000000001
19,2015,specter2,pubmedbert,50,100,0.1396
19,2015,specter2,biobert,10,100,0.091
19,2015,specter2,biobert,25,100,0.114
19,2015,specter2,biobert,50,100,0.129
19,2015,specter2,simcse,10,100,0.087
19,2015,specter2,simcse,25,100,0.0908
19,2015,specter2,simcse,50,100,0.1024
19,2015,scincl,scibert,10,100,0.118
19,2015,scincl,scibert,25,100,0.1484
19,2015,scincl,scibert,50,100,0.1726
19,2015,scincl,bert,10,100,0.11299999999999999
19,2015,scincl,bert,25,100,0.1264
19,2015,scincl,bert,50,100,0.1422
19,2015,scincl,mpnet,10,100,0.313
19,2015,scincl,mpnet,25,100,0.34119999999999995
19,2015,scincl,mpnet,50,100,0.37020000000000003
19,2015,scincl,minilm,10,100,0.275
19,2015,scincl,minilm,25,100,0.3096
19,2015,scincl,minilm,50,100,0.32780000000000004
19,2015,scincl,pubmedbert,10,100,0.10400000000000001
19,2015,scincl,pubmedbert,25,100,0.12960000000000002
19,2015,scincl,pubmedbert,50,100,0.1524
19,2015,scincl,biobert,10,100,0.097
19,2015,scincl,biobert,25,100,0.12119999999999999
19,2015,scincl,biobert,50,100,0.1366
19,2015,scincl,simcse,10,100,0.09
19,2015,scincl,simcse,25,100,0.1076
19,2015,scincl,simcse,50,100,0.12619999999999998
19,2015,scibert,bert,10,100,0.281
19,2015,scibert,bert,25,100,0.29760000000000003
19,2015,scibert,bert,50,100,0.31620000000000004
19,2015,scibert,mpnet,10,100,0.118
19,2015,scibert,mpnet,25,100,0.1396
19,2015,scibert,mpnet,50,100,0.16399999999999998
19,2015,scibert,minilm,10,100,0.098
19,2015,scibert,minilm,25,100,0.1292
19,2015,scibert,minilm,50,100,0.14880000000000002
19,2015,scibert,pubmedbert,10,100,0.384
19,2015,scibert,pubmedbert,25,100,0.4144
19,2015,scibert,pubmedbert,50,100,0.43700000000000006
19,2015,scibert,biobert,10,100,0.337
19,2015,scibert,biobert,25,100,0.3668
19,2015,scibert,biobert,50,100,0.39039999999999997
19,2015,scibert,simcse,10,100,0.133
19,2015,scibert,simcse,25,100,0.1572
19,2015,scibert,simcse,50,100,0.1668
19,2015,bert,mpnet,10,100,0.12
19,2015,bert,mpnet,25,100,0.1492
19,2015,bert,mpnet,50,100,0.16899999999999998
19,2015,bert,minilm,10,100,0.11599999999999999
19,2015,bert,minilm,25,100,0.1424
19,2015,bert,minilm,50,100,0.15539999999999998
19,2015,bert,pubmedbert,10,100,0.262
19,2015,bert,pubmedbert,25,100,0.2884
19,2015,bert,pubmedbert,50,100,0.3084
19,2015,bert,biobert,10,100,0.27799999999999997
19,2015,bert,biobert,25,100,0.2944
19,2015,bert,biobert,50,100,0.32780000000000004
19,2015,bert,simcse,10,100,0.23199999999999998
19,2015,bert,simcse,25,100,0.26
19,2015,bert,simcse,50,100,0.2792
19,2015,mpnet,minilm,10,100,0.41500000000000004
19,2015,mpnet,minilm,25,100,0.43119999999999997
19,2015,mpnet,minilm,50,100,0.4532
19,2015,mpnet,pubmedbert,10,100,0.10800000000000001
19,2015,mpnet,pubmedbert,25,100,0.13720000000000002
19,2015,mpnet,pubmedbert,50,100,0.1558
19,2015,mpnet,biobert,10,100,0.095
19,2015,mpnet,biobert,25,100,0.11960000000000001
19,2015,mpnet,biobert,50,100,0.1482
19,2015,mpnet,simcse,10,100,0.095
19,2015,mpnet,simcse,25,100,0.1204
19,2015,mpnet,simcse,50,100,0.1336
19,2015,minilm,pubmedbert,10,100,0.10300000000000001
19,2015,minilm,pubmedbert,25,100,0.1292
19,2015,minilm,pubmedbert,50,100,0.1408
19,2015,minilm,biobert,10,100,0.101
19,2015,minilm,biobert,25,100,0.1176
19,2015,minilm,biobert,50,100,0.1346
19,2015,minilm,simcse,10,100,0.099
19,2015,minilm,simcse,25,100,0.1188
19,2015,minilm,simcse,50,100,0.1352
19,2015,pubmedbert,biobert,10,100,0.339
19,2015,pubmedbert,biobert,25,100,0.3848
19,2015,pubmedbert,biobert,50,100,0.4178
19,2015,pubmedbert,simcse,10,100,0.133
19,2015,pubmedbert,simcse,25,100,0.1484
19,2015,pubmedbert,simcse,50,100,0.1638
19,2015,biobert,simcse,10,100,0.13
19,2015,biobert,simcse,25,100,0.1508
19,2015,biobert,simcse,50,100,0.1724
19,2020,specter,specter2,10,100,0.183
19,2020,specter,specter2,25,100,0.22440000000000002
19,2020,specter,specter2,50,100,0.2464
19,2020,specter,scincl,10,100,0.29700000000000004
19,2020,specter,scincl,25,100,0.35240000000000005
19,2020,specter,scincl,50,100,0.3766
19,2020,specter,scibert,10,100,0.122
19,2020,specter,scibert,25,100,0.15439999999999998
19,2020,specter,scibert,50,100,0.1852
19,2020,specter,bert,10,100,0.095
19,2020,specter,bert,25,100,0.1392
19,2020,specter,bert,50,100,0.1624
19,2020,specter,mpnet,10,100,0.236
19,2020,specter,mpnet,25,100,0.264
19,2020,specter,mpnet,50,100,0.3038
19,2020,specter,minilm,10,100,0.21200000000000002
19,2020,specter,minilm,25,100,0.2492
19,2020,specter,minilm,50,100,0.2754
19,2020,specter,pubmedbert,10,100,0.124
19,2020,specter,pubmedbert,25,100,0.15039999999999998
19,2020,specter,pubmedbert,50,100,0.1668
19,2020,specter,biobert,10,100,0.094
19,2020,specter,biobert,25,100,0.1308
19,2020,specter,biobert,50,100,0.15
19,2020,specter,simcse,10,100,0.097
19,2020,specter,simcse,25,100,0.1252
19,2020,specter,simcse,50,100,0.1448
19,2020,specter2,scincl,10,100,0.23900000000000002
19,2020,specter2,scincl,25,100,0.2596
19,2020,specter2,scincl,50,100,0.29059999999999997
19,2020,specter2,scibert,10,100,0.129
19,2020,specter2,scibert,25,100,0.1432
19,2020,specter2,scibert,50,100,0.1732
19,2020,specter2,bert,10,100,0.096
19,2020,specter2,bert,25,100,0.12359999999999999
19,2020,specter2,bert,50,100,0.13720000000000002
19,2020,specter2,mpnet,10,100,0.27799999999999997
19,2020,specter2,mpnet,25,100,0.2988
19,2020,specter2,mpnet,50,100,0.3222
19,2020,specter2,minilm,10,100,0.25
19,2020,specter2,minilm,25,100,0.2596
19,2020,specter2,minilm,50,100,0.282
19,2020,specter2,pubmedbert,10,100,0.10300000000000001
19,2020,specter2,pubmedbert,25,100,0.1304
19,2020,specter2,pubmedbert,50,100,0.1478
19,2020,specter2,biobert,10,100,0.091
19,2020,specter2,biobert,25,100,0.124
19,2020,specter2,biobert,50,100,0.1386
19,2020,specter2,simcse,10,100,0.087
19,2020,specter2,simcse,25,100,0.09759999999999999
19,2020,specter2,simcse,50,100,0.1166
19,2020,scincl,scibert,10,100,0.13999999999999999
19,2020,scincl,scibert,25,100,0.1612
19,2020,scincl,scibert,50,100,0.18359999999999999
19,2020,scincl,bert,10,100,0.11699999999999999
19,2020,scincl,bert,25,100,0.14880000000000002
19,2020,scincl,bert,50,100,0.17
19,2020,scincl,mpnet,10,100,0.28900000000000003
19,2020,scincl,mpnet,25,100,0.3308
19,2020,scincl,mpnet,50,100,0.3546
19,2020,scincl,minilm,10,100,0.272
19,2020,scincl,minilm,25,100,0.3016
19,2020,scincl,minilm,50,100,0.3218
19,2020,scincl,pubmedbert,10,100,0.126
19,2020,scincl,pubmedbert,25,100,0.1496
19,2020,scincl,pubmedbert,50,100,0.156
19,2020,scincl,biobert,10,100,0.10600000000000001
19,2020,scincl,biobert,25,100,0.1308
19,2020,scincl,biobert,50,100,0.141
19,2020,scincl,simcse,10,100,0.1
19,2020,scincl,simcse,25,100,0.128
19,2020,scincl,simcse,50,100,0.1476
19,2020,scibert,bert,10,100,0.257
19,2020,scibert,bert,25,100,0.3024
19,2020,scibert,bert,50,100,0.33
19,2020,scibert,mpnet,10,100,0.11399999999999999
19,2020,scibert,mpnet,25,100,0.1472
19,2020,scibert,mpnet,50,100,0.1838
19,2020,scibert,minilm,10,100,0.11599999999999999
19,2020,scibert,minilm,25,100,0.1496
19,2020,scibert,minilm,50,100,0.17059999999999997
19,2020,scibert,pubmedbert,10,100,0.386
19,2020,scibert,pubmedbert,25,100,0.43439999999999995
19,2020,scibert,pubmedbert,50,100,0.4608
19,2020,scibert,biobert,10,100,0.333
19,2020,scibert,biobert,25,100,0.37
19,2020,scibert,biobert,50,100,0.4046
19,2020,scibert,simcse,10,100,0.128
19,2020,scibert,simcse,25,100,0.15960000000000002
19,2020,scibert,simcse,50,100,0.1886
19,2020,bert,mpnet,10,100,0.13
19,2020,bert,mpnet,25,100,0.1568
19,2020,bert,mpnet,50,100,0.19519999999999998
19,2020,bert,minilm,10,100,0.132
19,2020,bert,minilm,25,100,0.15960000000000002
19,2020,bert,minilm,50,100,0.1848
19,2020,bert,pubmedbert,10,100,0.231
19,2020,bert,pubmedbert,25,100,0.2788
19,2020,bert,pubmedbert,50,100,0.313
19,2020,bert,biobert,10,100,0.244
19,2020,bert,biobert,25,100,0.292
19,2020,bert,biobert,50,100,0.3236
19,2020,bert,simcse,10,100,0.21200000000000002
19,2020,bert,simcse,25,100,0.2484
19,2020,bert,simcse,50,100,0.2836
19,2020,mpnet,minilm,10,100,0.44800000000000006
19,2020,mpnet,minilm,25,100,0.45840000000000003
19,2020,mpnet,minilm,50,100,0.48340000000000005
19,2020,mpnet,pubmedbert,10,100,0.125
19,2020,mpnet,pubmedbert,25,100,0.15039999999999998
19,2020,mpnet,pubmedbert,50,100,0.1646
19,2020,mpnet,biobert,10,100,0.11100000000000002
19,2020,mpnet,biobert,25,100,0.1384
19,2020,mpnet,biobert,50,100,0.1594
19,2020,mpnet,simcse,10,100,0.11100000000000002
19,2020,mpnet,simcse,25,100,0.1328
19,2020,mpnet,simcse,50,100,0.1574
19,2020,minilm,pubmedbert,10,100,0.131
19,2020,minilm,pubmedbert,25,100,0.142
19,2020,minilm,pubmedbert,50,100,0.1512
19,2020,minilm,biobert,10,100,0.11100000000000002
19,2020,minilm,biobert,25,100,0.1408
19,2020,minilm,biobert,50,100,0.1528
19,2020,minilm,simcse,10,100,0.11699999999999999
19,2020,minilm,simcse,25,100,0.14
19,2020,minilm,simcse,50,100,0.162
19,2020,pubmedbert,biobert,10,100,0.33399999999999996
19,2020,pubmedbert,biobert,25,100,0.3688
19,2020,pubmedbert,biobert,50,100,0.42100000000000004
19,2020,pubmedbert,simcse,10,100,0.126
19,2020,pubmedbert,simcse,25,100,0.1568
19,2020,pubmedbert,simcse,50,100,0.1804
19,2020,biobert,simcse,10,100,0.128
19,2020,biobert,simcse,25,100,0.1576
19,2020,biobert,simcse,50,100,0.1746
20,2000,specter,specter2,10,100,0.196
20,2000,specter,specter2,25,100,0.2112
20,2000,specter,specter2,50,100,0.2224
20,2000,specter,scincl,10,100,0.28300000000000003
20,2000,specter,scincl,25,100,0.2928
20,2000,specter,scincl,50,100,0.3212
20,2000,specter,scibert,10,100,0.072
20,2000,specter,scibert,25,100,0.0808
20,2000,specter,scibert,50,100,0.09480000000000001
20,2000,specter,bert,10,100,0.057999999999999996
20,2000,specter,bert,25,100,0.07
20,2000,specter,bert,50,100,0.0858
20,2000,specter,mpnet,10,100,0.248
20,2000,specter,mpnet,25,100,0.2656
20,2000,specter,mpnet,50,100,0.2858
20,2000,specter,minilm,10,100,0.211
20,2000,specter,minilm,25,100,0.22719999999999999
20,2000,specter,minilm,50,100,0.2462
20,2000,specter,pubmedbert,10,100,0.052000000000000005
20,2000,specter,pubmedbert,25,100,0.0524
20,2000,specter,pubmedbert,50,100,0.063
20,2000,specter,biobert,10,100,0.048
20,2000,specter,biobert,25,100,0.0524
20,2000,specter,biobert,50,100,0.0616
20,2000,specter,simcse,10,100,0.075
20,2000,specter,simcse,25,100,0.0832
20,2000,specter,simcse,50,100,0.09380000000000001
20,2000,specter2,scincl,10,100,0.24100000000000002
20,2000,specter2,scincl,25,100,0.2756
20,2000,specter2,scincl,50,100,0.278
20,2000,specter2,scibert,10,100,0.08499999999999999
20,2000,specter2,scibert,25,100,0.08800000000000001
20,2000,specter2,scibert,50,100,0.10460000000000001
20,2000,specter2,bert,10,100,0.063
20,2000,specter2,bert,25,100,0.0768
20,2000,specter2,bert,50,100,0.091
20,2000,specter2,mpnet,10,100,0.272
20,2000,specter2,mpnet,25,100,0.2964
20,2000,specter2,mpnet,50,100,0.2986
20,2000,specter2,minilm,10,100,0.24900000000000003
20,2000,specter2,minilm,25,100,0.2572
20,2000,specter2,minilm,50,100,0.2602
20,2000,specter2,pubmedbert,10,100,0.044
20,2000,specter2,pubmedbert,25,100,0.056799999999999996
20,2000,specter2,pubmedbert,50,100,0.0638
20,2000,specter2,biobert,10,100,0.05500000000000001
20,2000,specter2,biobert,25,100,0.0588
20,2000,specter2,biobert,50,100,0.0676
20,2000,specter2,simcse,10,100,0.071
20,2000,specter2,simcse,25,100,0.0924
20,2000,specter2,simcse,50,100,0.1016
20,2000,scincl,scibert,10,100,0.089
20,2000,scincl,scibert,25,100,0.0924
20,2000,scincl,scibert,50,100,0.1026
20,2000,scincl,bert,10,100,0.068
20,2000,scincl,bert,25,100,0.0732
20,2000,scincl,bert,50,100,0.0874
20,2000,scincl,mpnet,10,100,0.288
20,2000,scincl,mpnet,25,100,0.32880000000000004
20,2000,scincl,mpnet,50,100,0.34
20,2000,scincl,minilm,10,100,0.254
20,2000,scincl,minilm,25,100,0.2644
20,2000,scincl,minilm,50,100,0.29100000000000004
20,2000,scincl,pubmedbert,10,100,0.054000000000000006
20,2000,scincl,pubmedbert,25,100,0.0592
20,2000,scincl,pubmedbert,50,100,0.0638
20,2000,scincl,biobert,10,100,0.049
20,2000,scincl,biobert,25,100,0.0564
20,2000,scincl,biobert,50,100,0.0646
20,2000,scincl,simcse,10,100,0.06999999999999999
20,2000,scincl,simcse,25,100,0.09480000000000001
20,2000,scincl,simcse,50,100,0.10039999999999999
20,2000,scibert,bert,10,100,0.191
20,2000,scibert,bert,25,100,0.2164
20,2000,scibert,bert,50,100,0.24239999999999998
20,2000,scibert,mpnet,10,100,0.081
20,2000,scibert,mpnet,25,100,0.092
20,2000,scibert,mpnet,50,100,0.1074
20,2000,scibert,minilm,10,100,0.086
20,2000,scibert,minilm,25,100,0.09720000000000001
20,2000,scibert,minilm,50,100,0.107
20,2000,scibert,pubmedbert,10,100,0.271
20,2000,scibert,pubmedbert,25,100,0.29760000000000003
20,2000,scibert,pubmedbert,50,100,0.32159999999999994
20,2000,scibert,biobert,10,100,0.23700000000000002
20,2000,scibert,biobert,25,100,0.2708
20,2000,scibert,biobert,50,100,0.2892
20,2000,scibert,simcse,10,100,0.10200000000000001
20,2000,scibert,simcse,25,100,0.1364
20,2000,scibert,simcse,50,100,0.15
20,2000,bert,mpnet,10,100,0.08499999999999999
20,2000,bert,mpnet,25,100,0.09720000000000001
20,2000,bert,mpnet,50,100,0.11199999999999999
20,2000,bert,minilm,10,100,0.089
20,2000,bert,minilm,25,100,0.0992
20,2000,bert,minilm,50,100,0.114
20,2000,bert,pubmedbert,10,100,0.19
20,2000,bert,pubmedbert,25,100,0.214
20,2000,bert,pubmedbert,50,100,0.2298
20,2000,bert,biobert,10,100,0.197
20,2000,bert,biobert,25,100,0.22760000000000002
20,2000,bert,biobert,50,100,0.23879999999999998
20,2000,bert,simcse,10,100,0.191
20,2000,bert,simcse,25,100,0.23079999999999998
20,2000,bert,simcse,50,100,0.2584
20,2000,mpnet,minilm,10,100,0.42000000000000004
20,2000,mpnet,minilm,25,100,0.4316
20,2000,mpnet,minilm,50,100,0.44299999999999995
20,2000,mpnet,pubmedbert,10,100,0.06
20,2000,mpnet,pubmedbert,25,100,0.0644
20,2000,mpnet,pubmedbert,50,100,0.076
20,2000,mpnet,biobert,10,100,0.05600000000000001
20,2000,mpnet,biobert,25,100,0.0664
20,2000,mpnet,biobert,50,100,0.075
20,2000,mpnet,simcse,10,100,0.095
20,2000,mpnet,simcse,25,100,0.11960000000000001
20,2000,mpnet,simcse,50,100,0.13019999999999998
20,2000,minilm,pubmedbert,10,100,0.057999999999999996
20,2000,minilm,pubmedbert,25,100,0.0684
20,2000,minilm,pubmedbert,50,100,0.0722
20,2000,minilm,biobert,10,100,0.063
20,2000,minilm,biobert,25,100,0.0748
20,2000,minilm,biobert,50,100,0.07719999999999999
20,2000,minilm,simcse,10,100,0.10400000000000001
20,2000,minilm,simcse,25,100,0.1264
20,2000,minilm,simcse,50,100,0.135
20,2000,pubmedbert,biobert,10,100,0.262
20,2000,pubmedbert,biobert,25,100,0.3072
20,2000,pubmedbert,biobert,50,100,0.3276
20,2000,pubmedbert,simcse,10,100,0.087
20,2000,pubmedbert,simcse,25,100,0.11720000000000001
20,2000,pubmedbert,simcse,50,100,0.1286
20,2000,biobert,simcse,10,100,0.101
20,2000,biobert,simcse,25,100,0.1272
20,2000,biobert,simcse,50,100,0.13720000000000002
20,2005,specter,specter2,10,100,0.21000000000000002
20,2005,specter,specter2,25,100,0.2212
20,2005,specter,specter2,50,100,0.2366
20,2005,specter,scincl,10,100,0.31
20,2005,specter,scincl,25,100,0.3296
20,2005,specter,scincl,50,100,0.3322
20,2005,specter,scibert,10,100,0.093
20,2005,specter,scibert,25,100,0.0916
20,2005,specter,scibert,50,100,0.0928
20,2005,specter,bert,10,100,0.076
20,2005,specter,bert,25,100,0.08039999999999999
20,2005,specter,bert,50,100,0.0876
20,2005,specter,mpnet,10,100,0.257
20,2005,specter,mpnet,25,100,0.2704
20,2005,specter,mpnet,50,100,0.2818
20,2005,specter,minilm,10,100,0.23399999999999999
20,2005,specter,minilm,25,100,0.24480000000000002
20,2005,specter,minilm,50,100,0.2546
20,2005,specter,pubmedbert,10,100,0.073
20,2005,specter,pubmedbert,25,100,0.06480000000000001
20,2005,specter,pubmedbert,50,100,0.0664
20,2005,specter,biobert,10,100,0.063
20,2005,specter,biobert,25,100,0.062
20,2005,specter,biobert,50,100,0.0644
20,2005,specter,simcse,10,100,0.099
20,2005,specter,simcse,25,100,0.0968
20,2005,specter,simcse,50,100,0.0984
20,2005,specter2,scincl,10,100,0.266
20,2005,specter2,scincl,25,100,0.2796
20,2005,specter2,scincl,50,100,0.29359999999999997
20,2005,specter2,scibert,10,100,0.099
20,2005,specter2,scibert,25,100,0.1092
20,2005,specter2,scibert,50,100,0.1182
20,2005,specter2,bert,10,100,0.079
20,2005,specter2,bert,25,100,0.0864
20,2005,specter2,bert,50,100,0.09820000000000001
20,2005,specter2,mpnet,10,100,0.292
20,2005,specter2,mpnet,25,100,0.3004
20,2005,specter2,mpnet,50,100,0.3178
20,2005,specter2,minilm,10,100,0.265
20,2005,specter2,minilm,25,100,0.2756
20,2005,specter2,minilm,50,100,0.2802
20,2005,specter2,pubmedbert,10,100,0.076
20,2005,specter2,pubmedbert,25,100,0.0736
20,2005,specter2,pubmedbert,50,100,0.083
20,2005,specter2,biobert,10,100,0.064
20,2005,specter2,biobert,25,100,0.0652
20,2005,specter2,biobert,50,100,0.0824
20,2005,specter2,simcse,10,100,0.097
20,2005,specter2,simcse,25,100,0.0992
20,2005,specter2,simcse,50,100,0.1072
20,2005,scincl,scibert,10,100,0.09
20,2005,scincl,scibert,25,100,0.1016
20,2005,scincl,scibert,50,100,0.10060000000000001
20,2005,scincl,bert,10,100,0.06999999999999999
20,2005,scincl,bert,25,100,0.0848
20,2005,scincl,bert,50,100,0.0894
20,2005,scincl,mpnet,10,100,0.294
20,2005,scincl,mpnet,25,100,0.3184
20,2005,scincl,mpnet,50,100,0.3332
20,2005,scincl,minilm,10,100,0.27
20,2005,scincl,minilm,25,100,0.2944
20,2005,scincl,minilm,50,100,0.30519999999999997
20,2005,scincl,pubmedbert,10,100,0.054000000000000006
20,2005,scincl,pubmedbert,25,100,0.0632
20,2005,scincl,pubmedbert,50,100,0.07
20,2005,scincl,biobert,10,100,0.051000000000000004
20,2005,scincl,biobert,25,100,0.057999999999999996
20,2005,scincl,biobert,50,100,0.0668
20,2005,scincl,simcse,10,100,0.10300000000000001
20,2005,scincl,simcse,25,100,0.098
20,2005,scincl,simcse,50,100,0.105
20,2005,scibert,bert,10,100,0.23399999999999999
20,2005,scibert,bert,25,100,0.2416
20,2005,scibert,bert,50,100,0.255
20,2005,scibert,mpnet,10,100,0.091
20,2005,scibert,mpnet,25,100,0.1048
20,2005,scibert,mpnet,50,100,0.1106
20,2005,scibert,minilm,10,100,0.096
20,2005,scibert,minilm,25,100,0.1016
20,2005,scibert,minilm,50,100,0.1076
20,2005,scibert,pubmedbert,10,100,0.28300000000000003
20,2005,scibert,pubmedbert,25,100,0.2928
20,2005,scibert,pubmedbert,50,100,0.322
20,2005,scibert,biobert,10,100,0.24900000000000003
20,2005,scibert,biobert,25,100,0.2784
20,2005,scibert,biobert,50,100,0.2948
20,2005,scibert,simcse,10,100,0.125
20,2005,scibert,simcse,25,100,0.1352
20,2005,scibert,simcse,50,100,0.1436
20,2005,bert,mpnet,10,100,0.093
20,2005,bert,mpnet,25,100,0.10679999999999999
20,2005,bert,mpnet,50,100,0.1198
20,2005,bert,minilm,10,100,0.09
20,2005,bert,minilm,25,100,0.10279999999999999
20,2005,bert,minilm,50,100,0.127
20,2005,bert,pubmedbert,10,100,0.209
20,2005,bert,pubmedbert,25,100,0.2296
20,2005,bert,pubmedbert,50,100,0.2438
20,2005,bert,biobert,10,100,0.229
20,2005,bert,biobert,25,100,0.24559999999999998
20,2005,bert,biobert,50,100,0.2528
20,2005,bert,simcse,10,100,0.21400000000000002
