field_id,period_start,cka_biased,cka_debiased,model_a,model_b,n,procrustes_angle_degrees,procrustes_similarity
11,2010,0.011604695556774684,0.000683232530526501,specter2/cls,pubmedbert/mean,3940,80.38625335525373,0.16700530623608045
11,2010,0.012628451171152607,0.00042369706487107916,specter2/cls,biobert/mean,3940,80.21793309649203,0.1699010664599186
11,2010,0.013137033948626227,0.0005623929299444015,specter2/cls,simcse/cls,3940,80.19777982085378,0.17024768303861715
11,2010,0.008427195904909817,-0.00044240568339189493,scincl/cls,scibert/mean,3940,81.11328325008286,0.15448133703647995
11,2010,0.007907210786954074,0.00026080201668823806,scincl/cls,bert/mean,3940,81.40560965711877,0.14943853656937794
11,2010,0.010510952628820718,-0.00038951644871230545,scincl/cls,mpnet/mean,3940,80.55348211650043,0.16412689662153887
11,2010,0.012490955344814422,0.0006548750535104532,scincl/cls,minilm/mean,3940,80.80723547479376,0.15975652802844104
11,2010,0.007854422036553498,-9.16778273341194e-05,scincl/cls,pubmedbert/mean,3940,81.3014377690227,0.15123601512840948
11,2010,0.008804085747507302,-0.00010061054249179282,scincl/cls,biobert/mean,3940,81.1530788119191,0.15379507399253275
11,2010,0.009243127643398673,8.520471183552146e-05,scincl/cls,simcse/cls,3940,81.10342522917857,0.15465132427385464
11,2010,0.00839577087178169,-0.00011516772580586886,scibert/mean,bert/mean,3940,80.69414575384347,0.1617046531016545
11,2010,0.01164031218886954,-0.0003941177441339204,scibert/mean,mpnet/mean,3940,79.68053475726983,0.17913646258918006
11,2010,0.012821781578958151,-0.0002754044338089684,scibert/mean,minilm/mean,3940,80.17074931487956,0.1707125481562099
11,2010,0.009481859396871156,0.0007230061083495023,scibert/mean,pubmedbert/mean,3940,80.41100847104997,0.16657930021198952
11,2010,0.009901985764132199,7.361716117774355e-05,scibert/mean,biobert/mean,3940,80.3696581296048,0.16729087283083635
11,2010,0.010314205806716357,0.00019869235508259501,scibert/mean,simcse/cls,3940,80.2747805828242,0.16892323230665945
11,2010,0.010034094974538598,-0.00038109793796985874,bert/mean,mpnet/mean,3940,80.19997971130074,0.17020984810349446
