work_id,selection_order,cohort,field_id,period_start,title_language,title_score,abstract_language,abstract_score,text_sha256
W4288462708,300046,base,33,2020,en,0.5999408960342407,ko,1.0000699758529663,e0ec67ceb5c0653b469831889ef442d97035f43ab3a9736b07e6bb07be0024f6
W4405539105,300048,base,36,2020,en,0.7605857253074646,tr,0.997468113899231,d531eb2cb0feca300aee8fc3edb0ac7d99181571c71d9fcaa370a0c1358da5e6
W2796246147,300165,base,12,2000,en,0.6482405662536621,ar,0.3632536828517914,c625f8d87b2377594369f0ffd2ff5015fa2f563360ec8db666cfedc01dbc97f2
W4388674109,300333,base,23,2020,id,0.6703460216522217,id,0.45633795857429504,e8cecaa4d3e2dbb35493f5a1e5b054e80b37505155372d997a824bf5b3210ff5
W2940914202,300365,base,33,2015,ja,0.3265019953250885,id,0.5515676736831665,bb6166162dcf8b375fd3129b4ed3565c1536583cfe0f5839c9ee01f58acc22d8
W2611485151,300373,base,16,2015,en,0.814303994178772,en,0.7851006984710693,90942ccdfc970864de418d80ae37cc7eaf71da7cbf9866fe58a332010423e41b
W2668327681,300416,base,12,2015,en,0.692124605178833,de,0.8420993089675903,3ef5fcefe79db67118a3f3001d03b5edbe2d8dbbd7dadbda3574b7a607ae50b5
W2348453760,300447,base,22,2010,en,0.8217039704322815,en,0.7968016266822815,db4115241e6e8b9354ce6090e013b21c13705044221b776a61911a6f076cca39
W2096011694,300516,base,33,2015,es,0.9982873797416687,es,0.9442129731178284,25e4cfa70127bf99e9c5613ff8c896c1d5efabb45907395b6c092011dc88c2fb
W7137517053,300568,base,27,2000,zh,0.8473151326179504,zh,0.9734671711921692,a46993a001ef90a22b9ce30bfff97f5900f473daf462b56490d57f266ed72883
W4391926434,300604,base,12,2020,en,0.8068706393241882,tr,0.9964282512664795,b30e277f4088a8d1b84a68a2142b8dbdac0d75bb0eeca03a84834a212ed2fb71
W3035351760,300622,base,33,2020,en,0.8565704822540283,uk,0.9998370409011841,b190b3882be415b553293a6653a456ff01b1685cbfad8c501783be86d62caa5d
W2059139496,300675,base,33,2005,en,0.9331551194190979,ar,0.3158721625804901,eb9eeed76785c0bc743b795106a31b80f210ec67b7da9ae24a021e94fb24db0c
W637451128,300691,base,33,2005,en,0.7286856174468994,en,0.733259916305542,340dd60e0fa892bd68714769ff0d90ac8aa319d8fa98cdd8a2eda97446994693
W2471243258,300745,base,12,2005,en,0.8935282826423645,cs,0.9371563196182251,4705109fad6ecfee37e86d49fa2a36f689ffbbed877cf8109fd2ec5a6b5db910
W2804583730,300780,base,33,2015,en,0.9424776434898376,ko,1.0000699758529663,7933cf44f17b139996768f552dc5f0870d104c22b81312ec2da370cfcd70202e
W2188453496,300796,base,22,2005,en,0.28807568550109863,en,0.6786093711853027,0a30d0418c292d800b15c937079a829266239c376497136139ae7844c4427927
W2320496388,300840,base,31,2010,en,0.3989126980304718,tr,0.991824746131897,d6b5c21950e43975447878864f002d1837ffa35abbdbda5fe3843a6524e37049
W3197622919,300885,base,17,2020,id,0.722769021987915,id,0.3727051913738251,7a96d6d70537440a4d60c740fdd326e50760aa91647a4c550966741f7660824b
W1900048797,300900,base,11,2010,en,0.8769702911376953,pt,0.8472490310668945,2cdaec0dcbf136a0dff590b287a4286942522122556920effbca96c617b67c71
W1975236318,300942,base,36,2010,en,0.7549549341201782,ko,0.8150665760040283,bfe5aae8e91ead891b014bef5d4ffc7d028499c1695c1a60230b8af916f0a4cb
W3198967146,300950,base,21,2020,en,0.5771381855010986,es,0.5177653431892395,33f8bba80d52b9bdc3943c0986399c9e95eb74505689ece91d56767b66e91c95
W2314945736,300959,base,12,2010,en,0.8738870620727539,en,0.6230659484863281,99741d1b63f5fe234e8025675e21199b9333de3ce579364e1fceae19daba4d93
W3110665721,300993,base,27,2020,id,0.2914646565914154,en,0.41564834117889404,71aa397898628a5a9b3a6c0fa6c69d1eafe61d1111d27c4fc4a13ca1cd42b781
W2954244163,301050,base,33,2015,en,0.7069253921508789,en,0.7311236262321472,53ce00b96d09535c29dcf94fdcda81533a756f9a899239ffabab8d03c56bd2dc
W4404414322,301064,base,12,2020,en,0.9135783910751343,es,0.9392595291137695,b3016c729ce82a625fbf9ec9b904b1e51a0f6af3584157ee5e4b91dc3fafc8d9
W2027274874,301098,base,33,2000,en,0.7085937857627869,en,0.7693309187889099,f07d5631ff20f1edb9772ff11456bdc52d96f7cbb586d036ed564e276b6e8080
W2271380705,301236,base,22,2015,en,0.7312076687812805,ko,1.0000419616699219,4b61244fc42c00d6ab70bb950b4ed7a7d31472f0b8948e89caff4700d583cc2b
W2947080792,301250,base,33,2015,en,0.3591928482055664,id,0.32253244519233704,a70dc170d9fb5eb87b7d2542f23671b271a843c0d95b884fcd498b8f15cb1c54
W4238965475,301256,base,12,2000,en,0.7515230774879456,en,0.6854879856109619,88fdef5c10e1f2509a61d6769e6abacb25a69a2f8004adf91619d5c0690cf039
W2212765094,301279,base,33,2005,en,0.93483567237854,de,0.9935355186462402,6158a762ac5dc6917625e4f99a69a8b12f9f7b079203990d338447692a24fecc
W4281984344,301298,base,33,2020,id,0.8468919396400452,id,0.4068004786968231,bb5b1cceb0d82631429d7bf3b341abb274ff9a55e327a8c85cd5f3ac4b94c674
W109172603,301317,base,33,2010,en,0.841362714767456,en,0.6973346471786499,e6feedc9c4701ace5a23d6d96f051d9339a2d80e0a0b9bf9cbaca17281fbab5b
W4388647446,301360,base,22,2020,en,0.7760184407234192,ko,1.0000698566436768,667289a0293430311a97e1c006162740a487cd10a930ad33b48c82ac355eb976
W1902672207,301366,base,17,2010,en,0.7696653604507446,ko,0.9474875330924988,87376debdd39f05b09ad5620cc2a090daae2501b0af958a03a08f829b8accf85
W4313054566,301379,base,32,2020,en,0.49373769760131836,pt,0.9898521304130554,176dbe92d0dc0e22b708ae783f9df7d5f90404a3bc1d194d9c4e2a375b6cd22f
W2331384491,301428,base,12,2010,en,0.8226622343063354,ko,1.0000699758529663,07ed9dcabad4a6ee3062303ebef8a80eb7a3496f4b0c8a58606a5486b9ec5ef1
W2064668657,301431,base,17,2010,en,0.40938901901245117,en,0.5465898513793945,b0b6532f1d3f8e9901d3ca9f05d8278cf8e4f5ebcb98da2bee7214692c676471
W2069392208,301439,base,22,2005,en,0.850619912147522,en,0.7264530062675476,865582b6d404573265e6acfb53c194dd4541b3d1e1cc666f3a00ba18ed51d82a
W2948235262,301466,base,27,2015,en,0.2262071669101715,uk,0.7353803515434265,2543c7cce6256dfaac9ff10446da54c7aeb512e21f733515ba8e3e4dd9aeebf5
W4313124346,301480,base,11,2020,en,0.9409235715866089,zh,0.9510218501091003,69bcc83951050ebc49e454f70d57c03c3f8dd4d9d18eadbbf41a6441fdb08907
W169795198,301501,base,33,2000,en,0.7415716648101807,pt,0.8535470366477966,f6738ef45ca0e16526b70c25565e3100a64820056a8916eec95253aca47e0996
W2034679664,301558,base,14,2005,en,0.8617008924484253,ko,0.599894642829895,fcdd04d028e1b6049b0929b4f5fccf01fbeb97da1a7bdf31756eb83a6a1d9a08
W1775281404,301596,base,13,2010,tr,0.27448874711990356,tr,0.9808926582336426,39d2be1a5047b0045badc2106c861460671f084b46ee1ad831caf0ddd463ae97
W4389318007,301599,base,12,2020,en,0.27144569158554077,uk,0.9999304413795471,e0606d54474792ad535966c3c704b46ba63c5871a03b3c1d75c381c407b04dbd
W1772683248,301617,base,31,2000,de,0.3120686411857605,en,0.7624474167823792,75b7ec9f0a52a225b2afdf65d8a7911d5b81b7b5b6a1d6dbe7c2bf4b7e1c16c7
W2071843361,301629,base,13,2000,en,0.7090959548950195,en,0.7880531549453735,fc858728a7536ef6265cb9e73c06805b8b1201dd7dbd68671b0d58c32b0f6972
W3011594042,301647,base,17,2020,en,0.865274965763092,ko,1.0000699758529663,4825ce5addb3eb4ce7447ab825f34ebf665006df7b5fab077de35538844dfc20
W2990850114,301675,base,13,2015,en,0.6279622316360474,en,0.732944905757904,b557cf52a1639e1b2581b426593946345685c2927266e0276c1d731e00486f79
W4312373664,301678,base,27,2020,en,0.9234594106674194,ru,0.9909824728965759,947dea0e8b0d2a92078e0f812c0f0397a03d573e62ed5272bf467dc1558ab92d
W53691903,301732,base,22,2005,en,0.7026328444480896,ko,0.6456592679023743,395f5a081ab807a71355be7b2bec07f675c92b90ef235446a26186fa2be0d4e1
W1987893985,301760,base,27,2005,en,0.906427800655365,ja,0.9987130761146545,27f133aad812b38ef893ddfe727aeeccdadbf77998b3f2e6a384d73187c9c982
W4210463693,301786,base,33,2020,en,0.8176990151405334,en,0.37548068165779114,072d99794492107de668c3f44745170cc001b5c949c53501bd6fc6df1b0c5c16
