outcome,field_id,model_a,model_b,mean,residual
neighbors_2048_sep_k10,12,specter2,scincl,0.27125,-0.07355336872329069
neighbors_2048_sep_k10,12,specter2,scibert,0.08256835937500001,0.030577490651709366
neighbors_2048_sep_k10,12,specter2,bert,0.08568359375000001,0.04596248163728631
neighbors_2048_sep_k10,12,specter2,mpnet,0.2705078125,-0.07193828458867527
neighbors_2048_sep_k10,12,specter2,minilm,0.249208984375,-0.05245736511752133
neighbors_2048_sep_k10,12,specter2,pubmedbert,0.152587890625,-0.04663667701655996
neighbors_2048_sep_k10,12,specter2,biobert,0.13590820312500002,-0.013734032785790634
neighbors_2048_sep_k10,12,specter2,simcse,0.1475390625,0.04278489750267095
neighbors_2048_sep_k10,12,scincl,scibert,0.08156250000000001,0.029806757478632456
neighbors_2048_sep_k10,12,scincl,bert,0.076318359375,0.03767710002670935
neighbors_2048_sep_k10,12,scincl,mpnet,0.28091796874999997,-0.12241905381944443
neighbors_2048_sep_k10,12,scincl,minilm,0.26467773437500003,-0.09502046607905992
neighbors_2048_sep_k10,12,scincl,pubmedbert,0.16834960937500001,-0.04781118122329056
neighbors_2048_sep_k10,12,scincl,biobert,0.134619140625,-0.02504713374732906
neighbors_2048_sep_k10,12,scincl,simcse,0.15459960937500003,0.038613473223824774
neighbors_2048_sep_k10,12,scibert,bert,0.11114257812500002,0.04716665831997863
neighbors_2048_sep_k10,12,scibert,mpnet,0.082109375,0.03328106637286321
neighbors_2048_sep_k10,12,scibert,minilm,0.08261718750000001,0.03821608740651708
neighbors_2048_sep_k10,12,scibert,pubmedbert,0.17447265625000002,0.03008658019497859
neighbors_2048_sep_k10,12,scibert,biobert,0.18318359375,0.03313195279113243
neighbors_2048_sep_k10,12,scibert,simcse,0.13431640625000002,0.06087872262286323
neighbors_2048_sep_k10,12,bert,mpnet,0.1257421875,0.07208703091613242
neighbors_2048_sep_k10,12,bert,minilm,0.12063476562500001,0.0672601829594017
neighbors_2048_sep_k10,12,bert,pubmedbert,0.161884765625,0.04596623764690169
neighbors_2048_sep_k10,12,bert,biobert,0.18571289062500002,0.0489571481036325
neighbors_2048_sep_k10,12,bert,simcse,0.18970703125,0.06915508981036314
neighbors_2048_sep_k10,12,mpnet,minilm,0.45326171875,-0.032607605502136844
neighbors_2048_sep_k10,12,mpnet,pubmedbert,0.18490234375,-0.044145691439636786
neighbors_2048_sep_k10,12,mpnet,biobert,0.16251953125000002,-0.00600679420405989
neighbors_2048_sep_k10,12,mpnet,simcse,0.21545898437500002,0.07876709401709397
neighbors_2048_sep_k10,12,minilm,pubmedbert,0.187158203125,-0.028828684228098284
neighbors_2048_sep_k10,12,minilm,biobert,0.16646484375000004,0.0035661475026709244
neighbors_2048_sep_k10,12,minilm,simcse,0.219091796875,0.07348389089209395
neighbors_2048_sep_k10,12,pubmedbert,biobert,0.34415039062499997,-0.012337924011752155
neighbors_2048_sep_k10,12,pubmedbert,simcse,0.23952148437500004,0.0471268446180555
neighbors_2048_sep_k10,12,biobert,simcse,0.24440429687500004,0.05646466012286322
neighbors_2048_sep_k10,13,specter,specter2,0.37508789062500003,0.006235835670405948
neighbors_2048_sep_k10,13,specter,scincl,0.488837890625,0.028888705261752162
neighbors_2048_sep_k10,13,specter,scibert,0.135703125,0.0053715778579060125
neighbors_2048_sep_k10,13,specter,bert,0.118134765625,-8.177250267091263e-05
neighbors_2048_sep_k10,13,specter,mpnet,0.44529296875,0.019656809228098288
neighbors_2048_sep_k10,13,specter,minilm,0.39072265625,-0.0017295339209401905
neighbors_2048_sep_k10,13,specter,pubmedbert,0.3616113281250001,0.0651680021367522
neighbors_2048_sep_k10,13,specter,biobert,0.317841796875,0.06892363615117525
neighbors_2048_sep_k10,13,specter,simcse,0.15599609375,-0.04028159221420938
neighbors_2048_sep_k10,13,specter2,scincl,0.421650390625,0.0019761451655982143
neighbors_2048_sep_k10,13,specter2,scibert,0.11201171875,-0.014850026709401692
neighbors_2048_sep_k10,13,specter2,bert,0.093779296875,-0.020812691973824765
neighbors_2048_sep_k10,13,specter2,mpnet,0.386923828125,-0.030393145699786323
neighbors_2048_sep_k10,13,specter2,minilm,0.34255859375000003,-0.03397863247863239
neighbors_2048_sep_k10,13,specter2,pubmedbert,0.292705078125,0.01860963374732902
neighbors_2048_sep_k10,13,specter2,biobert,0.24332031250000002,0.01880719985309831
neighbors_2048_sep_k10,13,specter2,simcse,0.12644531250000002,-0.05317972923344008
neighbors_2048_sep_k10,13,scincl,scibert,0.12740234375,0.0007757244925213624
neighbors_2048_sep_k10,13,scincl,bert,0.109326171875,-0.004185964209401732
neighbors_2048_sep_k10,13,scincl,mpnet,0.49286132812499994,0.014653428819444453
neighbors_2048_sep_k10,13,scincl,minilm,0.42876953125000006,-0.00579954594017093
neighbors_2048_sep_k10,13,scincl,pubmedbert,0.3469140625,0.05588239516559837
neighbors_2048_sep_k10,13,scincl,biobert,0.28837890625,0.053841755141559866
neighbors_2048_sep_k10,13,scincl,simcse,0.14669921875,-0.044157794137286294
neighbors_2048_sep_k10,13,scibert,bert,0.13249023437500002,-0.006356562166132423
neighbors_2048_sep_k10,13,scibert,mpnet,0.11815429687500001,-0.005544888488247829
neighbors_2048_sep_k10,13,scibert,minilm,0.10900390625,-0.010268070579594002
neighbors_2048_sep_k10,13,scibert,pubmedbert,0.22923828125,0.009981328458867511
neighbors_2048_sep_k10,13,scibert,biobert,0.23272460937500003,0.0078020916800213835
neighbors_2048_sep_k10,13,scibert,simcse,0.13017578125,-0.01813277911324787
neighbors_2048_sep_k10,13,bert,mpnet,0.11418945312499999,-0.01433658019497866
neighbors_2048_sep_k10,13,bert,minilm,0.11291992187500002,-0.01532553752670937
neighbors_2048_sep_k10,13,bert,pubmedbert,0.18381835937500005,-0.006971045339209336
neighbors_2048_sep_k10,13,bert,biobert,0.20860351562499999,-0.0030231036324785965
neighbors_2048_sep_k10,13,bert,simcse,0.191220703125,-0.004202115050747912
neighbors_2048_sep_k10,13,mpnet,minilm,0.526103515625,-0.034636685363247904
neighbors_2048_sep_k10,13,mpnet,pubmedbert,0.34150390625000004,0.03758499432425219
neighbors_2048_sep_k10,13,mpnet,biobert,0.28536132812500004,0.041964125934829066
neighbors_2048_sep_k10,13,mpnet,simcse,0.156201171875,-0.055361595219017096
neighbors_2048_sep_k10,13,minilm,pubmedbert,0.31026367187500004,0.019405907785790683
neighbors_2048_sep_k10,13,minilm,biobert,0.26552734375,0.027757770766559803
neighbors_2048_sep_k10,13,minilm,simcse,0.16294921875000004,-0.05752956396901707
neighbors_2048_sep_k10,13,pubmedbert,biobert,0.483291015625,0.0519318242521368
neighbors_2048_sep_k10,13,pubmedbert,simcse,0.22441406250000004,-0.042851453993055594
neighbors_2048_sep_k10,13,biobert,simcse,0.23158203125000001,-0.03122848223824784
neighbors_2048_sep_k10,14,specter,specter2,0.340693359375,0.022841955462072572
neighbors_2048_sep_k10,14,specter,scincl,0.406669921875,-0.002278612446581174
neighbors_2048_sep_k10,14,specter,scibert,0.06703125000000001,-0.012299646100427358
neighbors_2048_sep_k10,14,specter,bert,0.06986328124999999,0.0026473941639957033
neighbors_2048_sep_k10,14,specter,mpnet,0.386044921875,0.011409413394764922
neighbors_2048_sep_k10,14,specter,minilm,0.3637304687499999,0.022278929620726362
neighbors_2048_sep_k10,14,specter,pubmedbert,0.168310546875,-0.07713212807158124
neighbors_2048_sep_k10,14,specter,biobert,0.13130859375,-0.06660891593215815
neighbors_2048_sep_k10,14,specter,simcse,0.16981445312500004,0.024537418202457306
neighbors_2048_sep_k10,14,specter2,scincl,0.40726562499999996,0.03859203058226485
neighbors_2048_sep_k10,14,specter2,scibert,0.07862304687500002,0.002761952457264988
neighbors_2048_sep_k10,14,specter2,bert,0.08182617187499999,0.01823483406784185
neighbors_2048_sep_k10,14,specter2,mpnet,0.411953125,0.04563680221688032
neighbors_2048_sep_k10,14,specter2,minilm,0.37545898437499997,0.0499224091880342
neighbors_2048_sep_k10,14,specter2,pubmedbert,0.18478515625000003,-0.03830963708600435
neighbors_2048_sep_k10,14,specter2,biobert,0.14761718750000002,-0.02589527410523504
neighbors_2048_sep_k10,14,specter2,simcse,0.17576171875000002,0.04713732805822654
neighbors_2048_sep_k10,14,scincl,scibert,0.07015625,-0.005469718215811964
neighbors_2048_sep_k10,14,scincl,bert,0.06994140625,0.007429921207264961
neighbors_2048_sep_k10,14,scincl,mpnet,0.441650390625,0.014443142361111161
neighbors_2048_sep_k10,14,scincl,minilm,0.41504882812500005,0.03148040197649571
neighbors_2048_sep_k10,14,scincl,pubmedbert,0.172265625,-0.06776539129273498
neighbors_2048_sep_k10,14,scincl,biobert,0.13394531250000002,-0.04959118756677347
neighbors_2048_sep_k10,14,scincl,simcse,0.173681640625,0.033825278779380324
neighbors_2048_sep_k10,14,scibert,bert,0.100869140625,0.013022995125534204
neighbors_2048_sep_k10,14,scibert,mpnet,0.07459960937500001,0.001901075053418827
neighbors_2048_sep_k10,14,scibert,minilm,0.07259765625,0.004326330462072647
neighbors_2048_sep_k10,14,scibert,pubmedbert,0.169755859375,0.0014995576255341647
neighbors_2048_sep_k10,14,scibert,biobert,0.16685546875,-0.007066397903311983
neighbors_2048_sep_k10,14,scibert,simcse,0.10704101562500001,0.00973310630341881
neighbors_2048_sep_k10,14,bert,mpnet,0.08740234374999999,0.009876961471687984
neighbors_2048_sep_k10,14,bert,minilm,0.090576171875,0.013331363514957256
neighbors_2048_sep_k10,14,bert,pubmedbert,0.15518554687500002,0.015396793202457293
neighbors_2048_sep_k10,14,bert,biobert,0.172177734375,0.01155176615918807
neighbors_2048_sep_k10,14,bert,simcse,0.1569140625,0.012491895365918743
neighbors_2048_sep_k10,14,mpnet,minilm,0.537080078125,0.027340528178418783
neighbors_2048_sep_k10,14,mpnet,pubmedbert,0.1941015625,-0.05881669838408124
neighbors_2048_sep_k10,14,mpnet,biobert,0.15131835937500002,-0.041078191773504275
neighbors_2048_sep_k10,14,mpnet,simcse,0.20224609375,0.04168397769764953
neighbors_2048_sep_k10,14,minilm,pubmedbert,0.19478515624999998,-0.04507195679754275
neighbors_2048_sep_k10,14,minilm,biobert,0.15347656250000002,-0.03329235944177347
neighbors_2048_sep_k10,14,minilm,simcse,0.21345703125,0.043978899572649555
neighbors_2048_sep_k10,14,pubmedbert,biobert,0.31770507812500004,-0.06265346220619653
neighbors_2048_sep_k10,14,pubmedbert,simcse,0.22626953125,0.010004665798611034
neighbors_2048_sep_k10,14,biobert,simcse,0.2158203125,0.004010450053418768
neighbors_2048_sep_k10,15,specter,specter2,0.33601562500000004,-0.010835127871260702
neighbors_2048_sep_k10,15,specter,scincl,0.41494140625,-0.023006477029914513
neighbors_2048_sep_k10,15,specter,scibert,0.11520507812500003,0.006874833066239344
neighbors_2048_sep_k10,15,specter,bert,0.10089843749999998,0.004683201455662395
neighbors_2048_sep_k10,15,specter,mpnet,0.393466796875,-0.010168060563568365
neighbors_2048_sep_k10,15,specter,minilm,0.3559277343749999,-0.014523153712606957
neighbors_2048_sep_k10,15,specter,pubmedbert,0.282021484375,0.007579460470085481
neighbors_2048_sep_k10,15,specter,biobert,0.249345703125,0.022428844484508575
neighbors_2048_sep_k10,15,specter,simcse,0.18500976562500002,0.010733381744123971
neighbors_2048_sep_k10,15,specter2,scincl,0.370849609375,-0.026823334001068427
neighbors_2048_sep_k10,15,specter2,scibert,0.11116210937500001,0.006301665998931644
neighbors_2048_sep_k10,15,specter2,bert,0.092314453125,-0.0002762336404914245
neighbors_2048_sep_k10,15,specter2,mpnet,0.391298828125,-0.004016843616452964
neighbors_2048_sep_k10,15,specter2,minilm,0.348671875,-0.005864049145299061
neighbors_2048_sep_k10,15,specter2,pubmedbert,0.2633203125,0.011226170205662328
neighbors_2048_sep_k10,15,specter2,biobert,0.21867187500000002,0.016160064436431643
neighbors_2048_sep_k10,15,specter2,simcse,0.16442382812500003,0.0068000884748932455
neighbors_2048_sep_k10,15,scincl,scibert,0.11046875,0.0058434328258547275
neighbors_2048_sep_k10,15,scincl,bert,0.09528320312500002,0.003772369123931668
neighbors_2048_sep_k10,15,scincl,mpnet,0.43416015625000004,-0.02204644097222211
neighbors_2048_sep_k10,15,scincl,minilm,0.386171875,-0.02639590010683765
neighbors_2048_sep_k10,15,scincl,pubmedbert,0.27034179687500004,0.0013114316239317414
neighbors_2048_sep_k10,15,scincl,biobert,0.23253906249999998,0.020003213474893172
neighbors_2048_sep_k10,15,scincl,simcse,0.174482421875,0.005626711071047008
neighbors_2048_sep_k10,15,scibert,bert,0.113798828125,-0.003046666332799125
neighbors_2048_sep_k10,15,scibert,mpnet,0.10144531250000002,-0.0002525707799145016
neighbors_2048_sep_k10,15,scibert,minilm,0.09767578125,0.00040510650373931645
neighbors_2048_sep_k10,15,scibert,pubmedbert,0.20290039062500004,0.0056447399172008805
neighbors_2048_sep_k10,15,scibert,biobert,0.20738281250000004,0.004461596888354735
neighbors_2048_sep_k10,15,scibert,simcse,0.131552734375,0.005245476095085494
neighbors_2048_sep_k10,15,bert,mpnet,0.09667968750000001,-0.009845043736645326
neighbors_2048_sep_k10,15,bert,minilm,0.09684570312500003,-0.00939845419337601
neighbors_2048_sep_k10,15,bert,pubmedbert,0.16337890625,-0.00540919638087603
neighbors_2048_sep_k10,15,bert,biobert,0.178125,-0.011500317174145236
neighbors_2048_sep_k10,15,bert,simcse,0.174013671875,0.000592155782585424
neighbors_2048_sep_k10,15,mpnet,minilm,0.528701171875,-0.010037727029914595
neighbors_2048_sep_k10,15,mpnet,pubmedbert,0.28162109375,-0.00029651609241451715
neighbors_2048_sep_k10,15,mpnet,biobert,0.23269531250000003,0.0112994123931624
neighbors_2048_sep_k10,15,mpnet,simcse,0.191845703125,0.002284238114316217
neighbors_2048_sep_k10,15,minilm,pubmedbert,0.262509765625,-0.00634669638087601
neighbors_2048_sep_k10,15,minilm,biobert,0.22623046875,0.010462197849893162
neighbors_2048_sep_k10,15,minilm,simcse,0.19775390625,-0.0007235743856837673
neighbors_2048_sep_k10,15,pubmedbert,biobert,0.42179687499999996,0.012438985710470113
neighbors_2048_sep_k10,15,pubmedbert,simcse,0.252451171875,0.007186957465277727
neighbors_2048_sep_k10,15,biobert,simcse,0.25225585937500006,0.011446647970085516
neighbors_2048_sep_k10,16,specter,specter2,0.29133789062500004,-0.03245166432959409
neighbors_2048_sep_k10,16,specter,scincl,0.38197265625,-0.032914029113247895
neighbors_2048_sep_k10,16,specter,scibert,0.12521484375,0.03994579660790595
neighbors_2048_sep_k10,16,specter,bert,0.08492187500000001,0.011767836872329046
neighbors_2048_sep_k10,16,specter,mpnet,0.34627929687500003,-0.03429436264690175
neighbors_2048_sep_k10,16,specter,minilm,0.308955078125,-0.03843461204594026
neighbors_2048_sep_k10,16,specter,pubmedbert,0.27799804687499996,0.02661722088675203
neighbors_2048_sep_k10,16,specter,biobert,0.250673828125,0.04681816740117517
neighbors_2048_sep_k10,16,specter,simcse,0.14866210937500002,-0.0025530765892094187
neighbors_2048_sep_k10,16,specter2,scincl,0.321044921875,-0.05356682358440182
neighbors_2048_sep_k10,16,specter2,scibert,0.1080078125,0.026208567040598235
neighbors_2048_sep_k10,16,specter2,bert,0.070146484375,0.0006169955261751403
neighbors_2048_sep_k10,16,specter2,mpnet,0.31970703125,-0.05254744257478636
neighbors_2048_sep_k10,16,specter2,minilm,0.28296875000000005,-0.048505976228632425
neighbors_2048_sep_k10,16,specter2,pubmedbert,0.239833984375,0.010801039997328954
neighbors_2048_sep_k10,16,specter2,biobert,0.20068359375,0.021232981103098236
neighbors_2048_sep_k10,16,specter2,simcse,0.12263671875000001,-0.011925822983440165
neighbors_2048_sep_k10,16,scincl,scibert,0.11732421875000001,0.03576009949252132
neighbors_2048_sep_k10,16,scincl,bert,0.07779296875000001,0.009343332665598253
neighbors_2048_sep_k10,16,scincl,mpnet,0.37616210937500005,-0.056983289930555486
neighbors_2048_sep_k10,16,scincl,minilm,0.32713867187499995,-0.062367905315171085
neighbors_2048_sep_k10,16,scincl,pubmedbert,0.262841796875,0.01687262954059829
neighbors_2048_sep_k10,16,scincl,biobert,0.22865234375000001,0.03917769264155982
neighbors_2048_sep_k10,16,scincl,simcse,0.13527343750000004,-0.010521075387286333
neighbors_2048_sep_k10,16,scibert,bert,0.10326171875000001,0.00947742220886752
neighbors_2048_sep_k10,16,scibert,mpnet,0.105068359375,0.026431674011752088
neighbors_2048_sep_k10,16,scibert,minilm,0.09968750000000001,0.025478023170405956
neighbors_2048_sep_k10,16,scibert,pubmedbert,0.22046875000000005,0.0462742972088675
neighbors_2048_sep_k10,16,scibert,biobert,0.21234375,0.0324837323050213
neighbors_2048_sep_k10,16,scibert,simcse,0.13378906250000003,0.030543002136752123
neighbors_2048_sep_k10,16,bert,mpnet,0.079326171875,-0.004137361444978699
neighbors_2048_sep_k10,16,bert,minilm,0.08025390625,-0.00292905315170941
neighbors_2048_sep_k10,16,bert,pubmedbert,0.13497070312499998,-0.010756201589209452
neighbors_2048_sep_k10,16,bert,biobert,0.15263671875,-0.013927400507478621
neighbors_2048_sep_k10,16,bert,simcse,0.14059570312500003,-0.009764615050747938
neighbors_2048_sep_k10,16,mpnet,minilm,0.46412109375000005,-0.051556607238247926
neighbors_2048_sep_k10,16,mpnet,pubmedbert,0.264833984375,0.005977572449252094
neighbors_2048_sep_k10,16,mpnet,biobert,0.22448242187500003,0.026147719684829013
neighbors_2048_sep_k10,16,mpnet,simcse,0.149189453125,-0.017310813969017153
neighbors_2048_sep_k10,16,minilm,pubmedbert,0.24710937500000005,0.0013141109107906446
neighbors_2048_sep_k10,16,minilm,biobert,0.21552734375,0.022820270766559764
neighbors_2048_sep_k10,16,minilm,simcse,0.15643554687500003,-0.018980735844017133
neighbors_2048_sep_k10,16,pubmedbert,biobert,0.434306640625,0.04800994925213678
neighbors_2048_sep_k10,16,pubmedbert,simcse,0.22206054687500001,-0.00014246961805564062
neighbors_2048_sep_k10,16,biobert,simcse,0.22419921875,0.00645120526175208
neighbors_2048_sep_k10,17,specter,specter2,0.39892578125,0.04490315337873926
neighbors_2048_sep_k10,17,specter,scincl,0.46185546874999994,0.016735710470085458
neighbors_2048_sep_k10,17,specter,scibert,0.09966796874999999,-0.015834151308760674
neighbors_2048_sep_k10,17,specter,bert,0.09910156250000002,-0.004285548544337575
neighbors_2048_sep_k10,17,specter,mpnet,0.4472265624999999,0.03641983006143154
neighbors_2048_sep_k10,17,specter,minilm,0.422998046875,0.04537528378739311
neighbors_2048_sep_k10,17,specter,pubmedbert,0.24595703125000004,-0.03565686765491452
neighbors_2048_sep_k10,17,specter,biobert,0.17127929687500001,-0.06280943676549142
neighbors_2048_sep_k10,17,specter,simcse,0.17739257812500003,-0.004055680755876007
neighbors_2048_sep_k10,17,specter2,scincl,0.48258789062499996,0.07774307224893154
neighbors_2048_sep_k10,17,specter2,scibert,0.11916015625000001,0.007127837873931647
neighbors_2048_sep_k10,17,specter2,bert,0.103056640625,0.0032940788595085813
neighbors_2048_sep_k10,17,specter2,mpnet,0.45474609375,0.05225854700854707
neighbors_2048_sep_k10,17,specter2,minilm,0.407763671875,0.046055872729700936
neighbors_2048_sep_k10,17,specter2,pubmedbert,0.2521875,-0.007078517294337644
neighbors_2048_sep_k10,17,specter2,biobert,0.181943359375,-0.027740326188568393
neighbors_2048_sep_k10,17,specter2,simcse,0.17426757812500002,0.009471963474893236
neighbors_2048_sep_k10,17,scincl,scibert,0.102509765625,-0.0092874265491453
neighbors_2048_sep_k10,17,scincl,bert,0.096650390625,-0.0020323183760683483
neighbors_2048_sep_k10,17,scincl,mpnet,0.52138671875,0.058008246527777835
neighbors_2048_sep_k10,17,scincl,minilm,0.47623046875,0.05649081864316238
neighbors_2048_sep_k10,17,scincl,pubmedbert,0.248583984375,-0.02761825587606828
neighbors_2048_sep_k10,17,scincl,biobert,0.17101562500000003,-0.048692099025106766
neighbors_2048_sep_k10,17,scincl,simcse,0.17806640625,0.0020388204460470294
neighbors_2048_sep_k10,17,scibert,bert,0.108232421875,-0.015784947582799108
neighbors_2048_sep_k10,17,scibert,mpnet,0.10617187500000003,-0.0026978832799144647
neighbors_2048_sep_k10,17,scibert,minilm,0.10381835937500002,-0.0006241903712606578
neighbors_2048_sep_k10,17,scibert,pubmedbert,0.168359375,-0.036068150707799146
neighbors_2048_sep_k10,17,scibert,biobert,0.18240234375000003,-0.02769074686164527
neighbors_2048_sep_k10,17,scibert,simcse,0.11237304687500001,-0.021106086404914542
neighbors_2048_sep_k10,17,bert,mpnet,0.10806640625000001,-0.005630199986645296
neighbors_2048_sep_k10,17,bert,minilm,0.115107421875,0.0016913895566239845
neighbors_2048_sep_k10,17,bert,pubmedbert,0.176259765625,0.0002997879941239734
neighbors_2048_sep_k10,17,bert,biobert,0.18408203125000003,-0.012715160924145208
neighbors_2048_sep_k10,17,bert,simcse,0.185166015625,0.004572624532585445
neighbors_2048_sep_k10,17,mpnet,minilm,0.5875,0.041589226095085446
neighbors_2048_sep_k10,17,mpnet,pubmedbert,0.28092773437499996,-0.008161750467414547
neighbors_2048_sep_k10,17,mpnet,biobert,0.18974609375,-0.03882168135683764
neighbors_2048_sep_k10,17,mpnet,simcse,0.20599609375,0.009262753739316232
neighbors_2048_sep_k10,17,minilm,pubmedbert,0.284716796875,0.008688459869124004
neighbors_2048_sep_k10,17,minilm,biobert,0.19598632812500003,-0.026953817775106775
neighbors_2048_sep_k10,17,minilm,simcse,0.21961914062500001,0.013969784989316253
neighbors_2048_sep_k10,17,pubmedbert,biobert,0.343642578125,-0.07288718616452985
neighbors_2048_sep_k10,17,pubmedbert,simcse,0.24966796875000002,-0.002768120659722234
neighbors_2048_sep_k10,17,biobert,simcse,0.22898437500000002,-0.018996711404914518
neighbors_2048_sep_k10,18,specter,specter2,0.3852734375,0.03139729400373925
neighbors_2048_sep_k10,18,specter,scincl,0.45458984375,0.00961656984508552
neighbors_2048_sep_k10,18,specter,scibert,0.09754882812500001,-0.017806807558760657
neighbors_2048_sep_k10,18,specter,bert,0.098486328125,-0.004754298544337593
neighbors_2048_sep_k10,18,specter,mpnet,0.44050781250000004,0.02984756443643166
neighbors_2048_sep_k10,18,specter,minilm,0.40765624999999994,0.03017997128739308
neighbors_2048_sep_k10,18,specter,pubmedbert,0.22839843750000002,-0.053068977029914505
neighbors_2048_sep_k10,18,specter,biobert,0.177548828125,-0.05639342114049142
neighbors_2048_sep_k10,18,specter,simcse,0.19156250000000002,0.01026072549412399
neighbors_2048_sep_k10,18,specter2,scincl,0.451044921875,0.04634658787393159
neighbors_2048_sep_k10,18,specter2,scibert,0.10982421875000001,-0.0020616152510683217
neighbors_2048_sep_k10,18,specter2,bert,0.102666015625,0.0030499382345085813
neighbors_2048_sep_k10,18,specter2,mpnet,0.44547851562499996,0.04313745325854701
neighbors_2048_sep_k10,18,specter2,minilm,0.403720703125,0.042159388354700955
neighbors_2048_sep_k10,18,specter2,pubmedbert,0.2339453125,-0.025174220419337617
neighbors_2048_sep_k10,18,specter2,biobert,0.19107421875000002,-0.018462982438568337
neighbors_2048_sep_k10,18,specter2,simcse,0.19338867187500003,0.028739541599893254
neighbors_2048_sep_k10,18,scincl,scibert,0.10030273437500001,-0.011347973424145258
neighbors_2048_sep_k10,18,scincl,bert,0.09590820312500001,-0.0026280215010683616
neighbors_2048_sep_k10,18,scincl,mpnet,0.49820312499999997,0.03497113715277786
neighbors_2048_sep_k10,18,scincl,minilm,0.457587890625,0.03799472489316236
neighbors_2048_sep_k10,18,scincl,pubmedbert,0.23252929687499999,-0.0435264590010683
neighbors_2048_sep_k10,18,scincl,biobert,0.17996093750000003,-0.039600302150106764
neighbors_2048_sep_k10,18,scincl,simcse,0.19437500000000002,0.01849389857104705
neighbors_2048_sep_k10,18,scibert,bert,0.116904296875,-0.006966588207799107
neighbors_2048_sep_k10,18,scibert,mpnet,0.10500000000000001,-0.003723273904914476
neighbors_2048_sep_k10,18,scibert,minilm,0.10181640625000002,-0.0024796591212606356
neighbors_2048_sep_k10,18,scibert,pubmedbert,0.184423828125,-0.019857213207799124
neighbors_2048_sep_k10,18,scibert,biobert,0.189052734375,-0.02089387186164529
neighbors_2048_sep_k10,18,scibert,simcse,0.11931640625000002,-0.014016242654914496
neighbors_2048_sep_k10,18,bert,mpnet,0.11292968750000001,-0.0006204343616453001
neighbors_2048_sep_k10,18,bert,minilm,0.1160546875,0.002785139556623989
neighbors_2048_sep_k10,18,bert,pubmedbert,0.1830078125,0.007194319244123976
neighbors_2048_sep_k10,18,bert,biobert,0.20296875,0.006318042200854773
neighbors_2048_sep_k10,18,bert,simcse,0.18838867187500002,0.007941765157585462
neighbors_2048_sep_k10,18,mpnet,minilm,0.5668945312499999,0.021130241720085347
neighbors_2048_sep_k10,18,mpnet,pubmedbert,0.26266601562499997,-0.026276984842414502
neighbors_2048_sep_k10,18,mpnet,biobert,0.202138671875,-0.02628261885683761
neighbors_2048_sep_k10,18,mpnet,simcse,0.22476562500000002,0.028178769364316264
neighbors_2048_sep_k10,18,minilm,pubmedbert,0.26192382812500004,-0.013958024505875966
neighbors_2048_sep_k10,18,minilm,biobert,0.20542968750000004,-0.017363974025106782
neighbors_2048_sep_k10,18,minilm,simcse,0.2394921875,0.03398931623931625
neighbors_2048_sep_k10,18,pubmedbert,biobert,0.361962890625,-0.054420389289529886
neighbors_2048_sep_k10,18,pubmedbert,simcse,0.25875,0.006460394965277727
neighbors_2048_sep_k10,18,biobert,simcse,0.24932617187499995,0.0014915698450854165
neighbors_2048_sep_k10,19,specter,specter2,0.30869140624999997,-0.044405874399038564
neighbors_2048_sep_k10,19,specter,scincl,0.4279980468750001,-0.01619636418269224
neighbors_2048_sep_k10,19,specter,scibert,0.1280078125,0.013431039663461514
neighbors_2048_sep_k10,19,specter,bert,0.10833007812500002,0.00586831430288462
neighbors_2048_sep_k10,19,specter,mpnet,0.35723632812500006,-0.052645057091346176
neighbors_2048_sep_k10,19,specter,minilm,0.337529296875,-0.039168118990384665
neighbors_2048_sep_k10,19,specter,pubmedbert,0.2936328125,0.012944260817307651
neighbors_2048_sep_k10,19,specter,biobert,0.23272460937500003,-0.00043877704326922284
neighbors_2048_sep_k10,19,specter,simcse,0.19626953125000002,0.015746619591346156
neighbors_2048_sep_k10,19,specter2,scincl,0.35221679687499996,-0.051702674278846256
neighbors_2048_sep_k10,19,specter2,scibert,0.12357421875,0.012467247596153835
neighbors_2048_sep_k10,19,specter2,bert,0.11969726562500002,0.02086005108173075
neighbors_2048_sep_k10,19,specter2,mpnet,0.38013671875,-0.021425480769230815
neighbors_2048_sep_k10,19,specter2,minilm,0.333642578125,-0.027139873798076947
neighbors_2048_sep_k10,19,specter2,pubmedbert,0.26697265625,0.00863198617788452
neighbors_2048_sep_k10,19,specter2,biobert,0.21351562500000001,0.004757286658653825
neighbors_2048_sep_k10,19,specter2,simcse,0.170986328125,0.007116060697115401
neighbors_2048_sep_k10,19,scincl,scibert,0.12492187500000003,0.014050030048076922
neighbors_2048_sep_k10,19,scincl,bert,0.10651367187500001,0.008756310096153824
neighbors_2048_sep_k10,19,scincl,mpnet,0.404931640625,-0.05752148437499996
neighbors_2048_sep_k10,19,scincl,minilm,0.376572265625,-0.04224203725961542
neighbors_2048_sep_k10,19,scincl,pubmedbert,0.29591796875,0.020641075721153868
neighbors_2048_sep_k10,19,scincl,biobert,0.22400390625000002,0.005221529447115403
neighbors_2048_sep_k10,19,scincl,simcse,0.19291015625000002,0.017807917668269224
neighbors_2048_sep_k10,19,scibert,bert,0.12587890625000003,0.002786884014423091
neighbors_2048_sep_k10,19,scibert,mpnet,0.12041015625,0.01246574519230767
neighbors_2048_sep_k10,19,scibert,minilm,0.11154296875,0.008025766225961517
