field_id,recipe,k,model_a,input_a,model_b,input_b,kind,mean_overlap
28,sep,50,specter,title_abstract,bert,title_abstract,model,0.24744
28,sep,50,specter,title_abstract,mpnet,title_abstract,model,0.5623
28,sep,50,specter,title_abstract,minilm,title_abstract,model,0.52564
28,sep,50,specter,title_abstract,pubmedbert,title_abstract,model,0.46336
28,sep,50,specter,title_abstract,biobert,title_abstract,model,0.43094
28,sep,50,specter,title_abstract,simcse,title_abstract,model,0.30624
28,sep,50,specter2,title_abstract,scincl,title_abstract,model,0.57664
28,sep,50,specter2,title_abstract,scibert,title_abstract,model,0.25174
28,sep,50,specter2,title_abstract,bert,title_abstract,model,0.22806
28,sep,50,specter2,title_abstract,mpnet,title_abstract,model,0.55254
28,sep,50,specter2,title_abstract,minilm,title_abstract,model,0.5034000000000001
28,sep,50,specter2,title_abstract,pubmedbert,title_abstract,model,0.44805999999999996
28,sep,50,specter2,title_abstract,biobert,title_abstract,model,0.40624000000000005
28,sep,50,specter2,title_abstract,simcse,title_abstract,model,0.28434000000000004
28,sep,50,scincl,title_abstract,scibert,title_abstract,model,0.2557
28,sep,50,scincl,title_abstract,bert,title_abstract,model,0.23802
28,sep,50,scincl,title_abstract,mpnet,title_abstract,model,0.62562
28,sep,50,scincl,title_abstract,minilm,title_abstract,model,0.5631
28,sep,50,scincl,title_abstract,pubmedbert,title_abstract,model,0.46224
28,sep,50,scincl,title_abstract,biobert,title_abstract,model,0.4266
28,sep,50,scincl,title_abstract,simcse,title_abstract,model,0.30546
28,sep,50,scibert,title_abstract,bert,title_abstract,model,0.29303999999999997
28,sep,50,scibert,title_abstract,mpnet,title_abstract,model,0.25354
28,sep,50,scibert,title_abstract,minilm,title_abstract,model,0.24492
28,sep,50,scibert,title_abstract,pubmedbert,title_abstract,model,0.371
28,sep,50,scibert,title_abstract,biobert,title_abstract,model,0.40043999999999996
28,sep,50,scibert,title_abstract,simcse,title_abstract,model,0.27552
28,sep,50,bert,title_abstract,mpnet,title_abstract,model,0.24962
28,sep,50,bert,title_abstract,minilm,title_abstract,model,0.25524
28,sep,50,bert,title_abstract,pubmedbert,title_abstract,model,0.33234
28,sep,50,bert,title_abstract,biobert,title_abstract,model,0.38126
28,sep,50,bert,title_abstract,simcse,title_abstract,model,0.36296
28,sep,50,mpnet,title_abstract,minilm,title_abstract,model,0.65252
28,sep,50,mpnet,title_abstract,pubmedbert,title_abstract,model,0.47148
28,sep,50,mpnet,title_abstract,biobert,title_abstract,model,0.43796
28,sep,50,mpnet,title_abstract,simcse,title_abstract,model,0.32496
28,sep,50,minilm,title_abstract,pubmedbert,title_abstract,model,0.44868
28,sep,50,minilm,title_abstract,biobert,title_abstract,model,0.42194000000000004
28,sep,50,minilm,title_abstract,simcse,title_abstract,model,0.34074
28,sep,50,pubmedbert,title_abstract,biobert,title_abstract,model,0.57812
28,sep,50,pubmedbert,title_abstract,simcse,title_abstract,model,0.38514000000000004
28,sep,50,biobert,title_abstract,simcse,title_abstract,model,0.39942
29,mean,10,specter,title,specter2,title,model,0.38580000000000003
29,mean,10,specter,title,scincl,title,model,0.4283
29,mean,10,specter,title,scibert,title,model,0.2125
29,mean,10,specter,title,bert,title,model,0.20550000000000002
29,mean,10,specter,title,mpnet,title,model,0.3967
29,mean,10,specter,title,minilm,title,model,0.3789
29,mean,10,specter,title,pubmedbert,title,model,0.2585
29,mean,10,specter,title,biobert,title,model,0.198
29,mean,10,specter,title,simcse,title,model,0.21280000000000002
29,mean,10,specter,title,specter,abstract,input,0.34900000000000003
29,mean,10,specter,title,specter,title_abstract,input,0.4502
29,mean,10,specter2,title,scincl,title,model,0.44109999999999994
29,mean,10,specter2,title,scibert,title,model,0.1995
29,mean,10,specter2,title,bert,title,model,0.1833
29,mean,10,specter2,title,mpnet,title,model,0.4321
29,mean,10,specter2,title,minilm,title,model,0.4145
29,mean,10,specter2,title,pubmedbert,title,model,0.2406
29,mean,10,specter2,title,biobert,title,model,0.1794
29,mean,10,specter2,title,simcse,title,model,0.2045
29,mean,10,specter2,title,specter2,abstract,input,0.3466
29,mean,10,specter2,title,specter2,title_abstract,input,0.4566
29,mean,10,scincl,title,scibert,title,model,0.21549999999999997
29,mean,10,scincl,title,bert,title,model,0.19019999999999998
29,mean,10,scincl,title,mpnet,title,model,0.4514
29,mean,10,scincl,title,minilm,title,model,0.4295
29,mean,10,scincl,title,pubmedbert,title,model,0.2433
29,mean,10,scincl,title,biobert,title,model,0.1896
29,mean,10,scincl,title,simcse,title,model,0.2002
29,mean,10,scincl,title,scincl,abstract,input,0.3987
29,mean,10,scincl,title,scincl,title_abstract,input,0.48650000000000004
29,mean,10,scibert,title,bert,title,model,0.23420000000000002
29,mean,10,scibert,title,mpnet,title,model,0.1878
29,mean,10,scibert,title,minilm,title,model,0.1775
29,mean,10,scibert,title,pubmedbert,title,model,0.3326
29,mean,10,scibert,title,biobert,title,model,0.2121
29,mean,10,scibert,title,simcse,title,model,0.18680000000000002
29,mean,10,scibert,title,scibert,abstract,input,0.14379999999999998
29,mean,10,scibert,title,scibert,title_abstract,input,0.1601
29,mean,10,bert,title,mpnet,title,model,0.2133
29,mean,10,bert,title,minilm,title,model,0.21749999999999997
29,mean,10,bert,title,pubmedbert,title,model,0.3059
29,mean,10,bert,title,biobert,title,model,0.2231
29,mean,10,bert,title,simcse,title,model,0.3135
29,mean,10,bert,title,bert,abstract,input,0.14930000000000002
29,mean,10,bert,title,bert,title_abstract,input,0.172
29,mean,10,mpnet,title,minilm,title,model,0.6053
29,mean,10,mpnet,title,pubmedbert,title,model,0.2519
29,mean,10,mpnet,title,biobert,title,model,0.1971
29,mean,10,mpnet,title,simcse,title,model,0.2312
29,mean,10,mpnet,title,mpnet,abstract,input,0.4777
29,mean,10,mpnet,title,mpnet,title_abstract,input,0.5467
29,mean,10,minilm,title,pubmedbert,title,model,0.2384
29,mean,10,minilm,title,biobert,title,model,0.1888
29,mean,10,minilm,title,simcse,title,model,0.24100000000000002
29,mean,10,minilm,title,minilm,abstract,input,0.4202
29,mean,10,minilm,title,minilm,title_abstract,input,0.49660000000000004
29,mean,10,pubmedbert,title,biobert,title,model,0.2893
29,mean,10,pubmedbert,title,simcse,title,model,0.23010000000000003
29,mean,10,pubmedbert,title,pubmedbert,abstract,input,0.1699
29,mean,10,pubmedbert,title,pubmedbert,title_abstract,input,0.1877
29,mean,10,biobert,title,simcse,title,model,0.1639
29,mean,10,biobert,title,biobert,abstract,input,0.1524
29,mean,10,biobert,title,biobert,title_abstract,input,0.1849
29,mean,10,simcse,title,simcse,abstract,input,0.1404
29,mean,10,simcse,title,simcse,title_abstract,input,0.16499999999999998
29,mean,10,specter,abstract,specter2,abstract,model,0.4154
29,mean,10,specter,abstract,scincl,abstract,model,0.4976
29,mean,10,specter,abstract,scibert,abstract,model,0.2577
29,mean,10,specter,abstract,bert,abstract,model,0.23170000000000002
29,mean,10,specter,abstract,mpnet,abstract,model,0.4598
29,mean,10,specter,abstract,minilm,abstract,model,0.4243
29,mean,10,specter,abstract,pubmedbert,abstract,model,0.23929999999999998
29,mean,10,specter,abstract,biobert,abstract,model,0.2557
29,mean,10,specter,abstract,simcse,abstract,model,0.225
29,mean,10,specter,abstract,specter,title_abstract,input,0.7048
29,mean,10,specter2,abstract,scincl,abstract,model,0.46449999999999997
29,mean,10,specter2,abstract,scibert,abstract,model,0.23809999999999998
29,mean,10,specter2,abstract,bert,abstract,model,0.1974
29,mean,10,specter2,abstract,mpnet,abstract,model,0.45599999999999996
29,mean,10,specter2,abstract,minilm,abstract,model,0.41
29,mean,10,specter2,abstract,pubmedbert,abstract,model,0.20990000000000003
29,mean,10,specter2,abstract,biobert,abstract,model,0.22599999999999998
29,mean,10,specter2,abstract,simcse,abstract,model,0.1926
29,mean,10,specter2,abstract,specter2,title_abstract,input,0.6933
29,mean,10,scincl,abstract,scibert,abstract,model,0.2465
29,mean,10,scincl,abstract,bert,abstract,model,0.21400000000000002
29,mean,10,scincl,abstract,mpnet,abstract,model,0.52
29,mean,10,scincl,abstract,minilm,abstract,model,0.4728
29,mean,10,scincl,abstract,pubmedbert,abstract,model,0.2203
29,mean,10,scincl,abstract,biobert,abstract,model,0.23420000000000002
29,mean,10,scincl,abstract,simcse,abstract,model,0.209
29,mean,10,scincl,abstract,scincl,title_abstract,input,0.7773
29,mean,10,scibert,abstract,bert,abstract,model,0.41
29,mean,10,scibert,abstract,mpnet,abstract,model,0.23889999999999997
29,mean,10,scibert,abstract,minilm,abstract,model,0.2378
29,mean,10,scibert,abstract,pubmedbert,abstract,model,0.5682
29,mean,10,scibert,abstract,biobert,abstract,model,0.5708
29,mean,10,scibert,abstract,simcse,abstract,model,0.2815
29,mean,10,scibert,abstract,scibert,title_abstract,input,0.8562
29,mean,10,bert,abstract,mpnet,abstract,model,0.22890000000000002
29,mean,10,bert,abstract,minilm,abstract,model,0.2346
29,mean,10,bert,abstract,pubmedbert,abstract,model,0.3891
29,mean,10,bert,abstract,biobert,abstract,model,0.43220000000000003
29,mean,10,bert,abstract,simcse,abstract,model,0.3951
29,mean,10,bert,abstract,bert,title_abstract,input,0.8287000000000001
29,mean,10,mpnet,abstract,minilm,abstract,model,0.5902000000000001
29,mean,10,mpnet,abstract,pubmedbert,abstract,model,0.2253
29,mean,10,mpnet,abstract,biobert,abstract,model,0.2425
29,mean,10,mpnet,abstract,simcse,abstract,model,0.22559999999999997
29,mean,10,mpnet,abstract,mpnet,title_abstract,input,0.8234
29,mean,10,minilm,abstract,pubmedbert,abstract,model,0.21669999999999998
29,mean,10,minilm,abstract,biobert,abstract,model,0.23900000000000002
29,mean,10,minilm,abstract,simcse,abstract,model,0.2387
29,mean,10,minilm,abstract,minilm,title_abstract,input,0.7889
29,mean,10,pubmedbert,abstract,biobert,abstract,model,0.5771
29,mean,10,pubmedbert,abstract,simcse,abstract,model,0.2692
29,mean,10,pubmedbert,abstract,pubmedbert,title_abstract,input,0.8614
29,mean,10,biobert,abstract,simcse,abstract,model,0.2864
29,mean,10,biobert,abstract,biobert,title_abstract,input,0.8314999999999999
29,mean,10,simcse,abstract,simcse,title_abstract,input,0.733
29,mean,10,specter,title_abstract,specter2,title_abstract,model,0.42910000000000004
29,mean,10,specter,title_abstract,scincl,title_abstract,model,0.5109
29,mean,10,specter,title_abstract,scibert,title_abstract,model,0.2778
29,mean,10,specter,title_abstract,bert,title_abstract,model,0.23690000000000003
29,mean,10,specter,title_abstract,mpnet,title_abstract,model,0.4725
29,mean,10,specter,title_abstract,minilm,title_abstract,model,0.4401
29,mean,10,specter,title_abstract,pubmedbert,title_abstract,model,0.2493
29,mean,10,specter,title_abstract,biobert,title_abstract,model,0.2719
29,mean,10,specter,title_abstract,simcse,title_abstract,model,0.2326
29,mean,10,specter2,title_abstract,scincl,title_abstract,model,0.4681
29,mean,10,specter2,title_abstract,scibert,title_abstract,model,0.2506
29,mean,10,specter2,title_abstract,bert,title_abstract,model,0.20129999999999998
29,mean,10,specter2,title_abstract,mpnet,title_abstract,model,0.4683
29,mean,10,specter2,title_abstract,minilm,title_abstract,model,0.42619999999999997
29,mean,10,specter2,title_abstract,pubmedbert,title_abstract,model,0.2158
29,mean,10,specter2,title_abstract,biobert,title_abstract,model,0.2324
29,mean,10,specter2,title_abstract,simcse,title_abstract,model,0.19790000000000002
29,mean,10,scincl,title_abstract,scibert,title_abstract,model,0.2545
29,mean,10,scincl,title_abstract,bert,title_abstract,model,0.2143
29,mean,10,scincl,title_abstract,mpnet,title_abstract,model,0.5368
29,mean,10,scincl,title_abstract,minilm,title_abstract,model,0.48579999999999995
29,mean,10,scincl,title_abstract,pubmedbert,title_abstract,model,0.2245
29,mean,10,scincl,title_abstract,biobert,title_abstract,model,0.24500000000000002
29,mean,10,scincl,title_abstract,simcse,title_abstract,model,0.21459999999999999
29,mean,10,scibert,title_abstract,bert,title_abstract,model,0.41200000000000003
29,mean,10,scibert,title_abstract,mpnet,title_abstract,model,0.2445
29,mean,10,scibert,title_abstract,minilm,title_abstract,model,0.2459
29,mean,10,scibert,title_abstract,pubmedbert,title_abstract,model,0.5748
29,mean,10,scibert,title_abstract,biobert,title_abstract,model,0.5569
29,mean,10,scibert,title_abstract,simcse,title_abstract,model,0.2888
29,mean,10,bert,title_abstract,mpnet,title_abstract,model,0.23149999999999998
29,mean,10,bert,title_abstract,minilm,title_abstract,model,0.23879999999999998
29,mean,10,bert,title_abstract,pubmedbert,title_abstract,model,0.39239999999999997
29,mean,10,bert,title_abstract,biobert,title_abstract,model,0.4295
29,mean,10,bert,title_abstract,simcse,title_abstract,model,0.3927
29,mean,10,mpnet,title_abstract,minilm,title_abstract,model,0.5989
29,mean,10,mpnet,title_abstract,pubmedbert,title_abstract,model,0.22759999999999997
29,mean,10,mpnet,title_abstract,biobert,title_abstract,model,0.2504
29,mean,10,mpnet,title_abstract,simcse,title_abstract,model,0.2299
29,mean,10,minilm,title_abstract,pubmedbert,title_abstract,model,0.22240000000000001
29,mean,10,minilm,title_abstract,biobert,title_abstract,model,0.24220000000000003
29,mean,10,minilm,title_abstract,simcse,title_abstract,model,0.2403
29,mean,10,pubmedbert,title_abstract,biobert,title_abstract,model,0.5644
29,mean,10,pubmedbert,title_abstract,simcse,title_abstract,model,0.275
29,mean,10,biobert,title_abstract,simcse,title_abstract,model,0.28809999999999997
29,mean,25,specter,title,specter2,title,model,0.45155999999999996
29,mean,25,specter,title,scincl,title,model,0.49264
29,mean,25,specter,title,scibert,title,model,0.27592
29,mean,25,specter,title,bert,title,model,0.26732
29,mean,25,specter,title,mpnet,title,model,0.46332
29,mean,25,specter,title,minilm,title,model,0.43672
29,mean,25,specter,title,pubmedbert,title,model,0.32311999999999996
29,mean,25,specter,title,biobert,title,model,0.23828
29,mean,25,specter,title,simcse,title,model,0.26796
29,mean,25,specter,title,specter,abstract,input,0.4338
29,mean,25,specter,title,specter,title_abstract,input,0.5304
29,mean,25,specter2,title,scincl,title,model,0.49704
29,mean,25,specter2,title,scibert,title,model,0.25772
29,mean,25,specter2,title,bert,title,model,0.23784
29,mean,25,specter2,title,mpnet,title,model,0.4796
29,mean,25,specter2,title,minilm,title,model,0.44823999999999997
29,mean,25,specter2,title,pubmedbert,title,model,0.2994
29,mean,25,specter2,title,biobert,title,model,0.22232
29,mean,25,specter2,title,simcse,title,model,0.25216
29,mean,25,specter2,title,specter2,abstract,input,0.40848
29,mean,25,specter2,title,specter2,title_abstract,input,0.51336
29,mean,25,scincl,title,scibert,title,model,0.27356
29,mean,25,scincl,title,bert,title,model,0.25367999999999996
29,mean,25,scincl,title,mpnet,title,model,0.50044
29,mean,25,scincl,title,minilm,title,model,0.47216
29,mean,25,scincl,title,pubmedbert,title,model,0.30664
29,mean,25,scincl,title,biobert,title,model,0.2348
29,mean,25,scincl,title,simcse,title,model,0.25732
29,mean,25,scincl,title,scincl,abstract,input,0.4672
29,mean,25,scincl,title,scincl,title_abstract,input,0.54864
29,mean,25,scibert,title,bert,title,model,0.29028
29,mean,25,scibert,title,mpnet,title,model,0.24852
29,mean,25,scibert,title,minilm,title,model,0.23356000000000002
29,mean,25,scibert,title,pubmedbert,title,model,0.38772
29,mean,25,scibert,title,biobert,title,model,0.25828
29,mean,25,scibert,title,simcse,title,model,0.23288
29,mean,25,scibert,title,scibert,abstract,input,0.20440000000000003
29,mean,25,scibert,title,scibert,title_abstract,input,0.22448
29,mean,25,bert,title,mpnet,title,model,0.27712
29,mean,25,bert,title,minilm,title,model,0.27332
29,mean,25,bert,title,pubmedbert,title,model,0.35788
29,mean,25,bert,title,biobert,title,model,0.2728
29,mean,25,bert,title,simcse,title,model,0.37671999999999994
29,mean,25,bert,title,bert,abstract,input,0.21803999999999998
29,mean,25,bert,title,bert,title_abstract,input,0.24284
29,mean,25,mpnet,title,minilm,title,model,0.62816
29,mean,25,mpnet,title,pubmedbert,title,model,0.31312
29,mean,25,mpnet,title,biobert,title,model,0.23876
29,mean,25,mpnet,title,simcse,title,model,0.28687999999999997
29,mean,25,mpnet,title,mpnet,abstract,input,0.54336
29,mean,25,mpnet,title,mpnet,title_abstract,input,0.6100800000000001
29,mean,25,minilm,title,pubmedbert,title,model,0.29603999999999997
29,mean,25,minilm,title,biobert,title,model,0.23187999999999998
29,mean,25,minilm,title,simcse,title,model,0.29392
29,mean,25,minilm,title,minilm,abstract,input,0.47544
29,mean,25,minilm,title,minilm,title_abstract,input,0.5426
29,mean,25,pubmedbert,title,biobert,title,model,0.32799999999999996
29,mean,25,pubmedbert,title,simcse,title,model,0.28132
29,mean,25,pubmedbert,title,pubmedbert,abstract,input,0.23399999999999999
29,mean,25,pubmedbert,title,pubmedbert,title_abstract,input,0.25736000000000003
29,mean,25,biobert,title,simcse,title,model,0.21204
29,mean,25,biobert,title,biobert,abstract,input,0.20007999999999998
