field_id,recipe,model_a,input_a,model_b,input_b,kind,cka_debiased
15,mean,scincl,abstract,pubmedbert,abstract,model,0.5768755750292586
15,mean,scincl,abstract,biobert,abstract,model,0.6341002794448385
15,mean,scincl,abstract,simcse,abstract,model,0.6186380392638825
15,mean,scincl,abstract,scincl,title_abstract,input,0.975196558042263
15,mean,scibert,abstract,bert,abstract,model,0.7539243738850969
15,mean,scibert,abstract,mpnet,abstract,model,0.6070586237710603
15,mean,scibert,abstract,minilm,abstract,model,0.595015624054077
15,mean,scibert,abstract,pubmedbert,abstract,model,0.8643718053053147
15,mean,scibert,abstract,biobert,abstract,model,0.8718362714164053
15,mean,scibert,abstract,simcse,abstract,model,0.6634457645876622
15,mean,scibert,abstract,scibert,title_abstract,input,0.9845154707521039
15,mean,bert,abstract,mpnet,abstract,model,0.6070661958387721
15,mean,bert,abstract,minilm,abstract,model,0.6047033898901946
15,mean,bert,abstract,pubmedbert,abstract,model,0.7704174871605344
15,mean,bert,abstract,biobert,abstract,model,0.8150566696078455
15,mean,bert,abstract,simcse,abstract,model,0.7832071942089487
15,mean,bert,abstract,bert,title_abstract,input,0.9868265894952707
15,mean,mpnet,abstract,minilm,abstract,model,0.8867291320729682
15,mean,mpnet,abstract,pubmedbert,abstract,model,0.5739335673867689
15,mean,mpnet,abstract,biobert,abstract,model,0.6304960789372902
15,mean,mpnet,abstract,simcse,abstract,model,0.6444153329660541
15,mean,mpnet,abstract,mpnet,title_abstract,input,0.982586979790934
15,mean,minilm,abstract,pubmedbert,abstract,model,0.5645194072211686
15,mean,minilm,abstract,biobert,abstract,model,0.620233751829771
15,mean,minilm,abstract,simcse,abstract,model,0.6483502184414331
15,mean,minilm,abstract,minilm,title_abstract,input,0.9735689209590032
15,mean,pubmedbert,abstract,biobert,abstract,model,0.885520753227048
15,mean,pubmedbert,abstract,simcse,abstract,model,0.6610303488537191
15,mean,pubmedbert,abstract,pubmedbert,title_abstract,input,0.9819871051051352
15,mean,biobert,abstract,simcse,abstract,model,0.6994361101481696
15,mean,biobert,abstract,biobert,title_abstract,input,0.9735973238964677
15,mean,simcse,abstract,simcse,title_abstract,input,0.9736468622182345
15,mean,specter,title_abstract,specter2,title_abstract,model,0.8042583816163371
15,mean,specter,title_abstract,scincl,title_abstract,model,0.8583156532650644
15,mean,specter,title_abstract,scibert,title_abstract,model,0.6837612460787388
15,mean,specter,title_abstract,bert,title_abstract,model,0.6955013663697418
15,mean,specter,title_abstract,mpnet,title_abstract,model,0.8417489908601072
15,mean,specter,title_abstract,minilm,title_abstract,model,0.807753580381513
15,mean,specter,title_abstract,pubmedbert,title_abstract,model,0.6434719887882827
15,mean,specter,title_abstract,biobert,title_abstract,model,0.6976970100625378
15,mean,specter,title_abstract,simcse,title_abstract,model,0.6712673467852135
15,mean,specter2,title_abstract,scincl,title_abstract,model,0.8522972059113293
15,mean,specter2,title_abstract,scibert,title_abstract,model,0.6534568329615359
15,mean,specter2,title_abstract,bert,title_abstract,model,0.5826710411301268
15,mean,specter2,title_abstract,mpnet,title_abstract,model,0.8324135752506526
15,mean,specter2,title_abstract,minilm,title_abstract,model,0.7872340049563402
15,mean,specter2,title_abstract,pubmedbert,title_abstract,model,0.5867632820653164
15,mean,specter2,title_abstract,biobert,title_abstract,model,0.6308449459120937
15,mean,specter2,title_abstract,simcse,title_abstract,model,0.6029701018544714
15,mean,scincl,title_abstract,scibert,title_abstract,model,0.6419841633719459
15,mean,scincl,title_abstract,bert,title_abstract,model,0.6219327356968065
15,mean,scincl,title_abstract,mpnet,title_abstract,model,0.8631454415605773
15,mean,scincl,title_abstract,minilm,title_abstract,model,0.8188299856745321
15,mean,scincl,title_abstract,pubmedbert,title_abstract,model,0.5881307215530117
15,mean,scincl,title_abstract,biobert,title_abstract,model,0.6464919076945691
15,mean,scincl,title_abstract,simcse,title_abstract,model,0.6315430130553514
15,mean,scibert,title_abstract,bert,title_abstract,model,0.7644072866537754
15,mean,scibert,title_abstract,mpnet,title_abstract,model,0.6298207032655199
15,mean,scibert,title_abstract,minilm,title_abstract,model,0.6123443334239551
15,mean,scibert,title_abstract,pubmedbert,title_abstract,model,0.8677304577949113
15,mean,scibert,title_abstract,biobert,title_abstract,model,0.8640956643663396
15,mean,scibert,title_abstract,simcse,title_abstract,model,0.6793631113592651
15,mean,bert,title_abstract,mpnet,title_abstract,model,0.616076250652119
15,mean,bert,title_abstract,minilm,title_abstract,model,0.6076387138693338
15,mean,bert,title_abstract,pubmedbert,title_abstract,model,0.7744101041622609
15,mean,bert,title_abstract,biobert,title_abstract,model,0.8210127900122993
15,mean,bert,title_abstract,simcse,title_abstract,model,0.7860662268781253
15,mean,mpnet,title_abstract,minilm,title_abstract,model,0.8902912504730637
15,mean,mpnet,title_abstract,pubmedbert,title_abstract,model,0.5863834333786708
15,mean,mpnet,title_abstract,biobert,title_abstract,model,0.6418750085322867
15,mean,mpnet,title_abstract,simcse,title_abstract,model,0.6561839490778699
15,mean,minilm,title_abstract,pubmedbert,title_abstract,model,0.5708869081755935
15,mean,minilm,title_abstract,biobert,title_abstract,model,0.6254920895519022
15,mean,minilm,title_abstract,simcse,title_abstract,model,0.6524555256251521
15,mean,pubmedbert,title_abstract,biobert,title_abstract,model,0.8777132260942326
15,mean,pubmedbert,title_abstract,simcse,title_abstract,model,0.6701292653969829
15,mean,biobert,title_abstract,simcse,title_abstract,model,0.7040010803321861
15,cls,specter,title,specter2,title,model,0.7692387717953044
15,cls,specter,title,scincl,title,model,0.7699429165778499
15,cls,specter,title,scibert,title,model,0.6563041254969524
15,cls,specter,title,bert,title,model,0.3605626452950667
15,cls,specter,title,mpnet,title,model,0.7654380103005184
15,cls,specter,title,minilm,title,model,0.7295624719814681
15,cls,specter,title,pubmedbert,title,model,0.5064623984354873
15,cls,specter,title,biobert,title,model,0.3687910286951396
15,cls,specter,title,simcse,title,model,0.6362723762242933
15,cls,specter,title,specter,abstract,input,0.7760195116499972
15,cls,specter,title,specter,title_abstract,input,0.8649150412767943
15,cls,specter2,title,scincl,title,model,0.8246593835082898
15,cls,specter2,title,scibert,title,model,0.6114941162423383
15,cls,specter2,title,bert,title,model,0.3097307405489207
15,cls,specter2,title,mpnet,title,model,0.7840989097078536
15,cls,specter2,title,minilm,title,model,0.7420676717826353
15,cls,specter2,title,pubmedbert,title,model,0.44921679597561737
15,cls,specter2,title,biobert,title,model,0.34438482625844546
15,cls,specter2,title,simcse,title,model,0.6057353460337386
15,cls,specter2,title,specter2,abstract,input,0.7480139875193432
15,cls,specter2,title,specter2,title_abstract,input,0.828505392330497
15,cls,scincl,title,scibert,title,model,0.589186273477945
15,cls,scincl,title,bert,title,model,0.3040701927473642
15,cls,scincl,title,mpnet,title,model,0.7767536516723351
15,cls,scincl,title,minilm,title,model,0.7360146832637721
15,cls,scincl,title,pubmedbert,title,model,0.4273008519447331
15,cls,scincl,title,biobert,title,model,0.3299501696488478
15,cls,scincl,title,simcse,title,model,0.5931423792750743
15,cls,scincl,title,scincl,abstract,input,0.7963129033135864
15,cls,scincl,title,scincl,title_abstract,input,0.8606834467553082
15,cls,scibert,title,bert,title,model,0.4565856249296103
15,cls,scibert,title,mpnet,title,model,0.5625431400500204
15,cls,scibert,title,minilm,title,model,0.5449570579236438
15,cls,scibert,title,pubmedbert,title,model,0.5955537303833751
15,cls,scibert,title,biobert,title,model,0.4087926439357823
15,cls,scibert,title,simcse,title,model,0.5623172766220215
15,cls,scibert,title,scibert,abstract,input,0.38068938067690117
15,cls,scibert,title,scibert,title_abstract,input,0.3935866246499366
15,cls,bert,title,mpnet,title,model,0.31259126040230645
15,cls,bert,title,minilm,title,model,0.3162864411212075
15,cls,bert,title,pubmedbert,title,model,0.38768716370963
15,cls,bert,title,biobert,title,model,0.2682942040681888
15,cls,bert,title,simcse,title,model,0.4978515244797316
15,cls,bert,title,bert,abstract,input,0.23922778314313678
15,cls,bert,title,bert,title_abstract,input,0.26817353400740723
15,cls,mpnet,title,minilm,title,model,0.8588346878381898
15,cls,mpnet,title,pubmedbert,title,model,0.430597818650396
15,cls,mpnet,title,biobert,title,model,0.33715994912237945
15,cls,mpnet,title,simcse,title,model,0.6420910658868801
15,cls,mpnet,title,mpnet,abstract,input,0.8158801617593391
15,cls,mpnet,title,mpnet,title_abstract,input,0.8650418150679625
15,cls,minilm,title,pubmedbert,title,model,0.4170953476781906
15,cls,minilm,title,biobert,title,model,0.3229768583840916
15,cls,minilm,title,simcse,title,model,0.6384577197986273
15,cls,minilm,title,minilm,abstract,input,0.7593281894183211
15,cls,minilm,title,minilm,title_abstract,input,0.8237016618671494
15,cls,pubmedbert,title,biobert,title,model,0.33435830776773967
15,cls,pubmedbert,title,simcse,title,model,0.44514631621924416
15,cls,pubmedbert,title,pubmedbert,abstract,input,0.3090823018652417
15,cls,pubmedbert,title,pubmedbert,title_abstract,input,0.31598202615031995
15,cls,biobert,title,simcse,title,model,0.3326273317449158
15,cls,biobert,title,biobert,abstract,input,0.2752205040088203
15,cls,biobert,title,biobert,title_abstract,input,0.2976763210704728
15,cls,simcse,title,simcse,abstract,input,0.544752105356189
15,cls,simcse,title,simcse,title_abstract,input,0.6054526275983874
15,cls,specter,abstract,specter2,abstract,model,0.799897296484916
15,cls,specter,abstract,scincl,abstract,model,0.8490968594568723
15,cls,specter,abstract,scibert,abstract,model,0.4539382926628673
15,cls,specter,abstract,bert,abstract,model,0.44567065080198914
15,cls,specter,abstract,mpnet,abstract,model,0.8279143383441068
15,cls,specter,abstract,minilm,abstract,model,0.7939382130062701
15,cls,specter,abstract,pubmedbert,abstract,model,0.45868941449701145
15,cls,specter,abstract,biobert,abstract,model,0.5531646215505592
15,cls,specter,abstract,simcse,abstract,model,0.6585911911064651
15,cls,specter,abstract,specter,title_abstract,input,0.9579841535640359
15,cls,specter2,abstract,scincl,abstract,model,0.8549743485953714
15,cls,specter2,abstract,scibert,abstract,model,0.43487207042149084
15,cls,specter2,abstract,bert,abstract,model,0.3993843544488253
15,cls,specter2,abstract,mpnet,abstract,model,0.8321181183623442
15,cls,specter2,abstract,minilm,abstract,model,0.7865176943629951
15,cls,specter2,abstract,pubmedbert,abstract,model,0.42753222380397815
15,cls,specter2,abstract,biobert,abstract,model,0.5089087995797009
15,cls,specter2,abstract,simcse,abstract,model,0.5932868911739383
15,cls,specter2,abstract,specter2,title_abstract,input,0.9607098261212207
15,cls,scincl,abstract,scibert,abstract,model,0.4199555417159712
15,cls,scincl,abstract,bert,abstract,model,0.4070637618413198
15,cls,scincl,abstract,mpnet,abstract,model,0.8574612819891263
15,cls,scincl,abstract,minilm,abstract,model,0.8124134384766787
15,cls,scincl,abstract,pubmedbert,abstract,model,0.41848151039251463
15,cls,scincl,abstract,biobert,abstract,model,0.5154622666306425
15,cls,scincl,abstract,simcse,abstract,model,0.6186380392638825
15,cls,scincl,abstract,scincl,title_abstract,input,0.975196558042263
15,cls,scibert,abstract,bert,abstract,model,0.5211095219648604
15,cls,scibert,abstract,mpnet,abstract,model,0.399337379275181
15,cls,scibert,abstract,minilm,abstract,model,0.38590254713239974
15,cls,scibert,abstract,pubmedbert,abstract,model,0.7259302396566383
15,cls,scibert,abstract,biobert,abstract,model,0.748194837387036
15,cls,scibert,abstract,simcse,abstract,model,0.4797801057081851
15,cls,scibert,abstract,scibert,title_abstract,input,0.9416325691588762
15,cls,bert,abstract,mpnet,abstract,model,0.41166488544918395
15,cls,bert,abstract,minilm,abstract,model,0.40196854241859
15,cls,bert,abstract,pubmedbert,abstract,model,0.5458155074997695
15,cls,bert,abstract,biobert,abstract,model,0.6040915212207779
15,cls,bert,abstract,simcse,abstract,model,0.5933218236304871
15,cls,bert,abstract,bert,title_abstract,input,0.9158017155458756
15,cls,mpnet,abstract,minilm,abstract,model,0.8867291320729682
15,cls,mpnet,abstract,pubmedbert,abstract,model,0.41246015077441767
15,cls,mpnet,abstract,biobert,abstract,model,0.5112468522103886
15,cls,mpnet,abstract,simcse,abstract,model,0.6444153329660541
15,cls,mpnet,abstract,mpnet,title_abstract,input,0.982586979790934
15,cls,minilm,abstract,pubmedbert,abstract,model,0.3968499518477559
15,cls,minilm,abstract,biobert,abstract,model,0.4961251393664116
15,cls,minilm,abstract,simcse,abstract,model,0.6483502184414331
15,cls,minilm,abstract,minilm,title_abstract,input,0.9735689209590032
15,cls,pubmedbert,abstract,biobert,abstract,model,0.7454004433519721
15,cls,pubmedbert,abstract,simcse,abstract,model,0.4960109073966511
15,cls,pubmedbert,abstract,pubmedbert,title_abstract,input,0.9669091957986767
15,cls,biobert,abstract,simcse,abstract,model,0.5922829011910865
15,cls,biobert,abstract,biobert,title_abstract,input,0.9695465188079164
15,cls,simcse,abstract,simcse,title_abstract,input,0.9736468622182345
15,cls,specter,title_abstract,specter2,title_abstract,model,0.8042583816163371
15,cls,specter,title_abstract,scincl,title_abstract,model,0.8583156532650644
15,cls,specter,title_abstract,scibert,title_abstract,model,0.4348616519352707
15,cls,specter,title_abstract,bert,title_abstract,model,0.4529948591778911
15,cls,specter,title_abstract,mpnet,title_abstract,model,0.8417489908601072
15,cls,specter,title_abstract,minilm,title_abstract,model,0.807753580381513
15,cls,specter,title_abstract,pubmedbert,title_abstract,model,0.4417200405171008
15,cls,specter,title_abstract,biobert,title_abstract,model,0.551293563313583
15,cls,specter,title_abstract,simcse,title_abstract,model,0.6712673467852135
15,cls,specter2,title_abstract,scincl,title_abstract,model,0.8522972059113293
15,cls,specter2,title_abstract,scibert,title_abstract,model,0.41595147491019585
15,cls,specter2,title_abstract,bert,title_abstract,model,0.4032516343613613
15,cls,specter2,title_abstract,mpnet,title_abstract,model,0.8324135752506526
15,cls,specter2,title_abstract,minilm,title_abstract,model,0.7872340049563402
15,cls,specter2,title_abstract,pubmedbert,title_abstract,model,0.4139083336516775
15,cls,specter2,title_abstract,biobert,title_abstract,model,0.49932325351995505
15,cls,specter2,title_abstract,simcse,title_abstract,model,0.6029701018544714
15,cls,scincl,title_abstract,scibert,title_abstract,model,0.40041569510084174
15,cls,scincl,title_abstract,bert,title_abstract,model,0.41288226244652193
15,cls,scincl,title_abstract,mpnet,title_abstract,model,0.8631454415605773
15,cls,scincl,title_abstract,minilm,title_abstract,model,0.8188299856745321
15,cls,scincl,title_abstract,pubmedbert,title_abstract,model,0.4025049647538554
15,cls,scincl,title_abstract,biobert,title_abstract,model,0.510090272579755
15,cls,scincl,title_abstract,simcse,title_abstract,model,0.6315430130553514
