field_id,model_a,input_a,model_b,input_b,kind,rows,cka_debiased,rsa_spearman
25,biobert,title,simcse,title,model,1000,0.28099133617850036,0.42114381820785934
25,biobert,title,biobert,abstract,input,1000,0.30242244084313447,0.36389193951673005
25,biobert,title,biobert,title_abstract,input,1000,0.3983911448028192,0.45410542229075856
25,simcse,title,simcse,abstract,input,1000,0.3824101998084731,0.4548619606921549
25,simcse,title,simcse,title_abstract,input,1000,0.462443897031592,0.5188100126245261
25,specter,abstract,specter2,abstract,model,1000,0.7026281130965352,0.5886846628967113
25,specter,abstract,scincl,abstract,model,1000,0.7631288695939885,0.7178261191880646
25,specter,abstract,scibert,abstract,model,1000,0.5703632953773654,0.503271122402678
25,specter,abstract,bert,abstract,model,1000,0.5105941881162563,0.5066576250261442
25,specter,abstract,mpnet,abstract,model,1000,0.7323660913341448,0.6962376878255947
25,specter,abstract,minilm,abstract,model,1000,0.6778051366874682,0.6610152530110414
25,specter,abstract,pubmedbert,abstract,model,1000,0.5520581444216398,0.4900301793220727
25,specter,abstract,biobert,abstract,model,1000,0.5725468978333585,0.4858844627892108
25,specter,abstract,simcse,abstract,model,1000,0.4791235054232126,0.44506760695916364
25,specter,abstract,specter,title_abstract,input,1000,0.9435646116414964,0.9366094246620235
25,specter2,abstract,scincl,abstract,model,1000,0.7866065912245632,0.6019566489708924
25,specter2,abstract,scibert,abstract,model,1000,0.569247082681827,0.39847938978619835
25,specter2,abstract,bert,abstract,model,1000,0.45437188190508054,0.32657507049943774
25,specter2,abstract,mpnet,abstract,model,1000,0.7438355892714554,0.640422471843557
25,specter2,abstract,minilm,abstract,model,1000,0.6858492347965077,0.5829438162758578
25,specter2,abstract,pubmedbert,abstract,model,1000,0.5222125453516613,0.3486426453526078
25,specter2,abstract,biobert,abstract,model,1000,0.545187862155725,0.35008751898822066
25,specter2,abstract,simcse,abstract,model,1000,0.43079858679469624,0.27446793104617145
25,specter2,abstract,specter2,title_abstract,input,1000,0.9513964064545912,0.9331689959779248
25,scincl,abstract,scibert,abstract,model,1000,0.5636603768070474,0.44094739336186817
25,scincl,abstract,bert,abstract,model,1000,0.4892332029659939,0.41952195505830503
25,scincl,abstract,mpnet,abstract,model,1000,0.7644760418370752,0.7236608198461518
25,scincl,abstract,minilm,abstract,model,1000,0.707411914596818,0.6782531537061333
25,scincl,abstract,pubmedbert,abstract,model,1000,0.5288486826322804,0.38970836728127145
25,scincl,abstract,biobert,abstract,model,1000,0.5522054605597145,0.3814833418347091
25,scincl,abstract,simcse,abstract,model,1000,0.4580714710996887,0.3864091193880217
25,scincl,abstract,scincl,title_abstract,input,1000,0.9677713758535891,0.9677874122534704
25,scibert,abstract,bert,abstract,model,1000,0.6761237630231921,0.7361097605637743
25,scibert,abstract,mpnet,abstract,model,1000,0.5226537501819051,0.43248077085570225
25,scibert,abstract,minilm,abstract,model,1000,0.5124071851072923,0.4434040576575127
25,scibert,abstract,pubmedbert,abstract,model,1000,0.84538786189675,0.8573009909472517
25,scibert,abstract,biobert,abstract,model,1000,0.8436870893855191,0.8489105469447827
25,scibert,abstract,simcse,abstract,model,1000,0.5739748888058719,0.5580085557315171
25,scibert,abstract,scibert,title_abstract,input,1000,0.9816930392799689,0.982654095308631
25,bert,abstract,mpnet,abstract,model,1000,0.4896432317674327,0.4604225002160562
25,bert,abstract,minilm,abstract,model,1000,0.5002058057766838,0.5045673385694187
25,bert,abstract,pubmedbert,abstract,model,1000,0.7095895129251981,0.7879722687214323
25,bert,abstract,biobert,abstract,model,1000,0.7579490373028589,0.8140888343202216
25,bert,abstract,simcse,abstract,model,1000,0.7263320075931776,0.7794430946476072
25,bert,abstract,bert,title_abstract,input,1000,0.9820071473100241,0.9773954062169908
25,mpnet,abstract,minilm,abstract,model,1000,0.8177434872909436,0.8167527319533812
25,mpnet,abstract,pubmedbert,abstract,model,1000,0.5070813380397061,0.4266987186917483
25,mpnet,abstract,biobert,abstract,model,1000,0.541143747376423,0.42612606069481546
25,mpnet,abstract,simcse,abstract,model,1000,0.47434084918000224,0.44437831908394687
25,mpnet,abstract,mpnet,title_abstract,input,1000,0.976657609732499,0.9757702666054288
25,minilm,abstract,pubmedbert,abstract,model,1000,0.4961767914647122,0.4435941334699852
25,minilm,abstract,biobert,abstract,model,1000,0.5332974813906883,0.45539978307449913
25,minilm,abstract,simcse,abstract,model,1000,0.49389369451380233,0.48558101688795247
25,minilm,abstract,minilm,title_abstract,input,1000,0.9652338357206691,0.9665032080537549
25,pubmedbert,abstract,biobert,abstract,model,1000,0.8634724029641773,0.882895243025238
25,pubmedbert,abstract,simcse,abstract,model,1000,0.5821893284159482,0.6124825912377062
25,pubmedbert,abstract,pubmedbert,title_abstract,input,1000,0.9783256915065465,0.9798417839371087
25,biobert,abstract,simcse,abstract,model,1000,0.6085717314843619,0.6163054969667643
25,biobert,abstract,biobert,title_abstract,input,1000,0.9674591981225686,0.9680495757126171
25,simcse,abstract,simcse,title_abstract,input,1000,0.9643487212391287,0.9723980343234979
25,specter,title_abstract,specter2,title_abstract,model,1000,0.7115899934307122,0.6085234773393086
25,specter,title_abstract,scincl,title_abstract,model,1000,0.7775753575121067,0.7466764348896908
25,specter,title_abstract,scibert,title_abstract,model,1000,0.5981697112706488,0.5271905581809767
25,specter,title_abstract,bert,title_abstract,model,1000,0.5325910825791272,0.5175798659244455
25,specter,title_abstract,mpnet,title_abstract,model,1000,0.7504158511995418,0.7187242978903111
25,specter,title_abstract,minilm,title_abstract,model,1000,0.692156295755897,0.6746044411175135
25,specter,title_abstract,pubmedbert,title_abstract,model,1000,0.5725356128176539,0.5004711379306758
25,specter,title_abstract,biobert,title_abstract,model,1000,0.5883801630786998,0.48274389284936114
25,specter,title_abstract,simcse,title_abstract,model,1000,0.5002270480684521,0.4551095218357735
25,specter2,title_abstract,scincl,title_abstract,model,1000,0.7840271475081809,0.6152748501396871
25,specter2,title_abstract,scibert,title_abstract,model,1000,0.5853973999027418,0.41626292367415757
25,specter2,title_abstract,bert,title_abstract,model,1000,0.46329698880204734,0.3472669487651678
25,specter2,title_abstract,mpnet,title_abstract,model,1000,0.7430718878752077,0.6470434836426119
25,specter2,title_abstract,minilm,title_abstract,model,1000,0.6872688451388832,0.591523322189809
25,specter2,title_abstract,pubmedbert,title_abstract,model,1000,0.5265552297676009,0.35688069035519904
25,specter2,title_abstract,biobert,title_abstract,model,1000,0.5460224628186735,0.34750230759775425
25,specter2,title_abstract,simcse,title_abstract,model,1000,0.43846299119209736,0.2868541005751356
25,scincl,title_abstract,scibert,title_abstract,model,1000,0.5841569699679688,0.4600050028615124
25,scincl,title_abstract,bert,title_abstract,model,1000,0.5046002238845358,0.4367496687808763
25,scincl,title_abstract,mpnet,title_abstract,model,1000,0.7681581649812107,0.7270162256050388
25,scincl,title_abstract,minilm,title_abstract,model,1000,0.7111881825638059,0.678100978081753
25,scincl,title_abstract,pubmedbert,title_abstract,model,1000,0.5373793958961807,0.40150686024626575
25,scincl,title_abstract,biobert,title_abstract,model,1000,0.5590204537858853,0.38232320689830857
25,scincl,title_abstract,simcse,title_abstract,model,1000,0.47310257130686356,0.41039088277347824
25,scibert,title_abstract,bert,title_abstract,model,1000,0.6793062611349779,0.7306767244796902
25,scibert,title_abstract,mpnet,title_abstract,model,1000,0.5446991318718745,0.4487722501154274
25,scibert,title_abstract,minilm,title_abstract,model,1000,0.527943436355418,0.45404464069760886
25,scibert,title_abstract,pubmedbert,title_abstract,model,1000,0.8455328664207968,0.8611797733279448
25,scibert,title_abstract,biobert,title_abstract,model,1000,0.8291870920112376,0.8311006782257558
25,scibert,title_abstract,simcse,title_abstract,model,1000,0.5814146170430602,0.5576861799322128
25,bert,title_abstract,mpnet,title_abstract,model,1000,0.5020043953600077,0.47526507433516274
25,bert,title_abstract,minilm,title_abstract,model,1000,0.5062740230365557,0.5097085786177715
25,bert,title_abstract,pubmedbert,title_abstract,model,1000,0.7094872248687663,0.7828720534226802
25,bert,title_abstract,biobert,title_abstract,model,1000,0.7512866097855607,0.8041698847249249
25,bert,title_abstract,simcse,title_abstract,model,1000,0.7216469993644192,0.7695756034014387
25,mpnet,title_abstract,minilm,title_abstract,model,1000,0.8198600400202238,0.8171318348113299
25,mpnet,title_abstract,pubmedbert,title_abstract,model,1000,0.5201413375079122,0.4339174337507932
25,mpnet,title_abstract,biobert,title_abstract,model,1000,0.5505027161632879,0.42656698219341765
25,mpnet,title_abstract,simcse,title_abstract,model,1000,0.48616526352159584,0.45608577079521423
25,minilm,title_abstract,pubmedbert,title_abstract,model,1000,0.5035159407089422,0.4493975059694933
25,minilm,title_abstract,biobert,title_abstract,model,1000,0.538102749918091,0.454323553674309
25,minilm,title_abstract,simcse,title_abstract,model,1000,0.4995636943762492,0.4868812289572026
25,pubmedbert,title_abstract,biobert,title_abstract,model,1000,0.8483091588145915,0.8671174943387927
25,pubmedbert,title_abstract,simcse,title_abstract,model,1000,0.5879439072991223,0.611284662287712
25,biobert,title_abstract,simcse,title_abstract,model,1000,0.6003624411769758,0.5969711010734273
26,specter,title,specter2,title,model,1000,0.7144833610535785,0.6303560369633906
26,specter,title,scincl,title,model,1000,0.7043160619568638,0.618257736927644
26,specter,title,scibert,title,model,1000,0.6186576888544526,0.44789862985124657
26,specter,title,bert,title,model,1000,0.5657865048727859,0.5148298120770749
26,specter,title,mpnet,title,model,1000,0.6289810348834464,0.514625564798564
26,specter,title,minilm,title,model,1000,0.6188357398935579,0.5185156313597894
26,specter,title,pubmedbert,title,model,1000,0.4906703309678709,0.27666478259416233
26,specter,title,biobert,title,model,1000,0.24685814470646486,0.21857823075494573
26,specter,title,simcse,title,model,1000,0.5019951582949794,0.3776384548265951
26,specter,title,specter,abstract,input,1000,0.6923945380058715,0.7059197524208004
26,specter,title,specter,title_abstract,input,1000,0.7847497978298137,0.7879212216093072
26,specter2,title,scincl,title,model,1000,0.7677877539303986,0.7346571105291427
26,specter2,title,scibert,title,model,1000,0.6694386835475942,0.5134346172865865
26,specter2,title,bert,title,model,1000,0.5983960348668956,0.4808173643720436
26,specter2,title,mpnet,title,model,1000,0.6563862655072527,0.6067518215508791
26,specter2,title,minilm,title,model,1000,0.6468683281884918,0.6036091437270227
26,specter2,title,pubmedbert,title,model,1000,0.5021335828644005,0.3188244829460613
26,specter2,title,biobert,title,model,1000,0.25817591695066844,0.21363673576659217
26,specter2,title,simcse,title,model,1000,0.5269204172782266,0.3866710667736768
26,specter2,title,specter2,abstract,input,1000,0.744518655033669,0.6960646792306597
26,specter2,title,specter2,title_abstract,input,1000,0.8173985044077681,0.7942101913375261
26,scincl,title,scibert,title,model,1000,0.6015469323954643,0.4825006231592511
26,scincl,title,bert,title,model,1000,0.526982483014928,0.4892793614061982
26,scincl,title,mpnet,title,model,1000,0.661649790149856,0.5871028191007567
26,scincl,title,minilm,title,model,1000,0.6499267508242167,0.5912125223690305
26,scincl,title,pubmedbert,title,model,1000,0.4851724112929286,0.34225377632013415
26,scincl,title,biobert,title,model,1000,0.24950574602971495,0.24457424066943673
26,scincl,title,simcse,title,model,1000,0.4862762711132137,0.37046639980266416
26,scincl,title,scincl,abstract,input,1000,0.7331169934599745,0.7499639792234077
26,scincl,title,scincl,title_abstract,input,1000,0.7935763379034468,0.8049231138878074
26,scibert,title,bert,title,model,1000,0.620603754289458,0.5720217849560549
26,scibert,title,mpnet,title,model,1000,0.5195599228903098,0.4816706208461767
26,scibert,title,minilm,title,model,1000,0.51694343183272,0.4598668044006672
26,scibert,title,pubmedbert,title,model,1000,0.5111163586867397,0.506371266766429
26,scibert,title,biobert,title,model,1000,0.2571819942834322,0.33532731688931766
26,scibert,title,simcse,title,model,1000,0.48874233463736194,0.4445771461169436
26,scibert,title,scibert,abstract,input,1000,0.490613210640739,0.3884283529205702
26,scibert,title,scibert,title_abstract,input,1000,0.5349030903263885,0.42987410246468355
26,bert,title,mpnet,title,model,1000,0.48885210587123024,0.5359533490833834
26,bert,title,minilm,title,model,1000,0.5098401623664517,0.5518215536920531
26,bert,title,pubmedbert,title,model,1000,0.5739108611250877,0.6017160642282905
26,bert,title,biobert,title,model,1000,0.3070810602469041,0.48004174299910163
26,bert,title,simcse,title,model,1000,0.6343496391108594,0.6960889482812184
26,bert,title,bert,abstract,input,1000,0.6506850216255158,0.577816475817039
26,bert,title,bert,title_abstract,input,1000,0.6865425815292148,0.6147601790843996
26,mpnet,title,minilm,title,model,1000,0.806978182187888,0.7792013563315034
26,mpnet,title,pubmedbert,title,model,1000,0.45773523116225406,0.4002580080826454
26,mpnet,title,biobert,title,model,1000,0.24338212340387191,0.2962675111001673
26,mpnet,title,simcse,title,model,1000,0.5087774969045381,0.48774990400637364
26,mpnet,title,mpnet,abstract,input,1000,0.7337628525067017,0.6766883808717196
26,mpnet,title,mpnet,title_abstract,input,1000,0.7930876456669111,0.7511041834062635
26,minilm,title,pubmedbert,title,model,1000,0.45887084763348623,0.38161466790003695
26,minilm,title,biobert,title,model,1000,0.23965463638781762,0.2911418034318549
26,minilm,title,simcse,title,model,1000,0.5272903238415613,0.5013481699553695
26,minilm,title,minilm,abstract,input,1000,0.6855343246500476,0.6495124851157856
26,minilm,title,minilm,title_abstract,input,1000,0.7546129330354897,0.72121435276354
26,pubmedbert,title,biobert,title,model,1000,0.33942836448464053,0.4674428232331072
26,pubmedbert,title,simcse,title,model,1000,0.4738397589989612,0.47754250940835785
26,pubmedbert,title,pubmedbert,abstract,input,1000,0.3933241498937937,0.3102832307777056
26,pubmedbert,title,pubmedbert,title_abstract,input,1000,0.4343550083330153,0.3524417768991041
26,biobert,title,simcse,title,model,1000,0.24604280280523166,0.3777323449538312
26,biobert,title,biobert,abstract,input,1000,0.21895393832482515,0.2843506308658746
26,biobert,title,biobert,title_abstract,input,1000,0.324836461809374,0.3674692522806728
26,simcse,title,simcse,abstract,input,1000,0.4631853022034036,0.4819220096928019
26,simcse,title,simcse,title_abstract,input,1000,0.5407404612613669,0.5497243996383128
26,specter,abstract,specter2,abstract,model,1000,0.7690009712050438,0.6623739922994356
26,specter,abstract,scincl,abstract,model,1000,0.8119399571198469,0.7852509604601277
