metric,model,field_a,field_b,field_a_name,field_b_name,value_a,value_b,raw_difference_b_minus_a,relative_difference_primary,relative_min,relative_max,relative_q05,relative_q95,half_min,half_max,external_min,external_max,positive_repetitions,negative_repetitions,direction,direction_and_alternatives,direction_minimum_0,direction_minimum_0.01,direction_minimum_0.05,direction_minimum_0.1
angle_p50,mpnet,11,13,Agricultural and Biological Sciences,"Biochemistry, Genetics and Molecular Biology",80.93195179412339,83.6788740554824,2.7469222613590034,0.03337474612840698,0.027119703974579707,0.03794279958877186,0.030174174091311665,0.03675817893304553,0.027119703974579707,0.03794279958877186,0.03299413723241583,0.036898460190325326,25,0,1,1,1,1,0,0
angle_p50,minilm,11,13,Agricultural and Biological Sciences,"Biochemistry, Genetics and Molecular Biology",81.70028171803716,83.86869199313654,2.168410275099376,0.02619343741155336,0.019899291506767888,0.032078225067324224,0.023462812860740506,0.03117656663516328,0.019899291506767888,0.03008044583422738,0.026358006466832687,0.032078225067324224,25,0,1,1,1,1,0,0
angle_p50,pubmedbert,11,13,Agricultural and Biological Sciences,"Biochemistry, Genetics and Molecular Biology",10.151686773227901,10.20710519900629,0.055418425778389846,0.00544417624129868,-0.001048100689497121,0.01849635131638824,-0.0004795525732194085,0.014910050549924832,-0.001048100689497121,0.01849635131638824,0.00275312148786579,0.015474344275312442,23,2,0,0,0,0,0,0
angle_p50,biobert,11,13,Agricultural and Biological Sciences,"Biochemistry, Genetics and Molecular Biology",22.98507052976287,22.172728911114298,-0.8123416186485706,-0.0359779098497538,-0.04416503810375481,-0.022342416397643724,-0.04244852805341756,-0.027414283811192354,-0.04416503810375481,-0.027544384797044734,-0.03484891575746991,-0.022342416397643724,0,25,-1,-1,-1,-1,0,0
angle_p50,simcse,11,13,Agricultural and Biological Sciences,"Biochemistry, Genetics and Molecular Biology",53.74015337892906,52.37070997096999,-1.3694434079590678,-0.02581155905674517,-0.041070606887378465,-0.015639907491870084,-0.037402383134985645,-0.016330243535168584,-0.041070606887378465,-0.016096388179534023,-0.029015631019973058,-0.015639907491870084,0,25,-1,0,-1,-1,0,0
angle_p50,specter,11,14,Agricultural and Biological Sciences,"Business, Management and Accounting",55.8371385877325,52.77444888558338,-3.0626897021491146,-0.05639710777455616,-0.06615547947717881,-0.04687504680003399,-0.06080090755901385,-0.04885669395315828,-0.06615547947717881,-0.049907843187464655,-0.05632660162159277,-0.04687504680003399,0,25,-1,-1,-1,-1,0,0
angle_p50,specter2,11,14,Agricultural and Biological Sciences,"Business, Management and Accounting",35.31908940130571,33.51465831775246,-1.804431083553247,-0.05242867469363867,-0.05823372656984404,-0.04735748215000493,-0.05680889137620868,-0.04834175773977389,-0.05823372656984404,-0.04735748215000493,-0.05555847245121312,-0.048339084845939455,0,25,-1,-1,-1,-1,0,0
angle_p50,scincl,11,14,Agricultural and Biological Sciences,"Business, Management and Accounting",40.747379689064616,42.20968712268509,1.4623074336204738,0.035254559733622556,0.023903011552703055,0.04092593762122959,0.02824227772935141,0.03823713744953281,0.023903011552703055,0.04092593762122959,0.030081795431176606,0.03822926095904901,25,0,1,1,1,1,0,0
angle_p50,scibert,11,14,Agricultural and Biological Sciences,"Business, Management and Accounting",35.264304179927905,34.043019584081776,-1.2212845958461287,-0.035242584174930286,-0.048075994637554076,-0.02788109845353728,-0.0454074571916795,-0.02931676785125879,-0.048075994637554076,-0.02788109845353728,-0.045665193898795677,-0.030776625757460124,0,25,-1,-1,-1,-1,0,0
angle_p50,bert,11,14,Agricultural and Biological Sciences,"Business, Management and Accounting",33.4690916612131,33.19164796299914,-0.27744369821395765,-0.008324051001473907,-0.020915732669233637,-0.0002973421303312557,-0.0198832370085997,-0.0013922679528760578,-0.020915732669233637,-0.0002973421303312557,-0.018804074552085756,-0.0010426043236228218,0,25,-1,0,-1,0,0,0
angle_p50,mpnet,11,14,Agricultural and Biological Sciences,"Business, Management and Accounting",80.93195179412339,80.37728834814038,-0.5546634459830102,-0.006877020132186287,-0.01424398977097434,-0.002323401871030612,-0.01248709074876396,-0.0023443124227638897,-0.01424398977097434,-0.002323401871030612,-0.009652506882877403,-0.0023410981669004945,0,25,-1,0,-1,0,0,0
angle_p50,minilm,11,14,Agricultural and Biological Sciences,"Business, Management and Accounting",81.70028171803716,82.24609558838212,0.5458138703449578,0.006658443807206792,-9.939659911560275e-06,0.011699506336887874,0.002518110127481319,0.010882619709380962,-9.939659911560275e-06,0.011699506336887874,0.0038900565418218467,0.011025664094207006,24,1,0,0,0,0,0,0
angle_p50,pubmedbert,11,14,Agricultural and Biological Sciences,"Business, Management and Accounting",10.151686773227901,9.7843621058178,-0.3673246674101005,-0.03685029763306676,-0.05243664213308499,-0.02977967853453169,-0.04683431958291709,-0.03033617087956566,-0.05243664213308499,-0.02977967853453169,-0.04702985473672802,-0.030063507881508432,0,25,-1,-1,-1,-1,0,0
angle_p50,biobert,11,14,Agricultural and Biological Sciences,"Business, Management and Accounting",22.98507052976287,23.095723295740775,0.11065276597790685,0.004802554678069175,-0.010101733875071446,0.017170182443938257,-0.003674255256912398,0.011446805506569279,-0.010101733875071446,0.011746257018206885,-0.003708672889913753,0.017170182443938257,14,11,0,0,0,0,0,0
angle_p50,simcse,11,14,Agricultural and Biological Sciences,"Business, Management and Accounting",53.74015337892906,55.91787657263214,2.1777231937030805,0.03971844459844916,0.02640642049038021,0.051133804899978694,0.02980636979797127,0.04586486264459387,0.02640642049038021,0.051133804899978694,0.029380607158411082,0.043737997490328015,25,0,1,1,1,1,0,0
angle_p50,specter,11,15,Agricultural and Biological Sciences,Chemical Engineering,55.8371385877325,52.879628245923264,-2.9575103418092326,-0.054407621343898684,-0.06099257162526666,-0.04689123940849441,-0.05776762381114614,-0.04756426238086602,-0.06099257162526666,-0.04909900199230833,-0.05442794521935552,-0.04689123940849441,0,25,-1,-1,-1,-1,0,0
angle_p50,specter2,11,15,Agricultural and Biological Sciences,Chemical Engineering,35.31908940130571,34.755411476472645,-0.5636779248330654,-0.01608796117766758,-0.020459073921005873,-0.01010037299049733,-0.01994117029040958,-0.011377627277524963,-0.020459073921005873,-0.011080508718928633,-0.015304793696636558,-0.01010037299049733,0,25,-1,-1,-1,-1,0,0
angle_p50,scincl,11,15,Agricultural and Biological Sciences,Chemical Engineering,40.747379689064616,39.798002112300445,-0.9493775767641708,-0.023573730871509282,-0.028380093953585716,-0.014424832368494277,-0.026330298915733498,-0.016730277189841353,-0.028380093953585716,-0.014424832368494277,-0.0244514228216888,-0.016171338191469643,0,25,-1,-1,-1,-1,0,0
angle_p50,scibert,11,15,Agricultural and Biological Sciences,Chemical Engineering,35.264304179927905,32.72802697942841,-2.536277200499498,-0.0746048019608307,-0.08010065613208499,-0.0645208551499122,-0.07949933034118131,-0.06606316415383984,-0.08010065613208499,-0.0645208551499122,-0.07477948584781756,-0.06575303577576616,0,25,-1,-1,-1,-1,-1,0
angle_p50,bert,11,15,Agricultural and Biological Sciences,Chemical Engineering,33.4690916612131,31.214436087232457,-2.254655573980642,-0.06971343872118431,-0.07715216438031576,-0.056746513010920506,-0.07604337896090722,-0.061813283172930236,-0.07715216438031576,-0.056746513010920506,-0.07490085321494044,-0.06360468435510179,0,25,-1,-1,-1,-1,-1,0
angle_p50,mpnet,11,15,Agricultural and Biological Sciences,Chemical Engineering,80.93195179412339,80.39213818757464,-0.5398136065487478,-0.0066922876380085435,-0.010429757780936534,0.0007033555654169778,-0.009693139021858014,-0.002003674984298671,-0.010429757780936534,-0.0016469767870297396,-0.007337916346500722,0.0007033555654169778,1,24,0,0,0,0,0,0
angle_p50,minilm,11,15,Agricultural and Biological Sciences,Chemical Engineering,81.70028171803716,82.76880248469867,1.068520766661507,0.012993575927550925,0.008855847864619884,0.018242377370290556,0.010411072149293684,0.01637876514020289,0.008855847864619884,0.01658323212028826,0.01179375199034008,0.018242377370290556,25,0,1,0,1,0,0,0
angle_p50,pubmedbert,11,15,Agricultural and Biological Sciences,Chemical Engineering,10.151686773227901,9.553178109516038,-0.5985086637118631,-0.060747299438322216,-0.06931026916478959,-0.0474937656310137,-0.06554986072542016,-0.049797774637221945,-0.06931026916478959,-0.0474937656310137,-0.06064138774974832,-0.04916537655244646,0,25,-1,-1,-1,-1,0,0
angle_p50,biobert,11,15,Agricultural and Biological Sciences,Chemical Engineering,22.98507052976287,21.800926561130957,-1.1841439686319113,-0.05288009849277996,-0.06360970220635456,-0.0429050124009657,-0.059096341534426444,-0.04301375698089019,-0.06360970220635456,-0.04299287629500298,-0.053779651932575015,-0.0429050124009657,0,25,-1,-1,-1,-1,0,0
angle_p50,simcse,11,15,Agricultural and Biological Sciences,Chemical Engineering,53.74015337892906,51.27145148492816,-2.468701894000901,-0.047017696705072956,-0.05493877584124818,-0.03606896064614874,-0.05326097947475811,-0.03953090541785905,-0.05493877584124818,-0.03606896064614874,-0.051736302340541204,-0.04380285131085619,0,25,-1,-1,-1,-1,0,0
angle_p50,specter,11,16,Agricultural and Biological Sciences,Chemistry,55.8371385877325,52.5456711635324,-3.2914674242001,-0.06073781315974209,-0.06664729509884443,-0.04948534449204912,-0.06638837492855704,-0.05171604296624808,-0.06664729509884443,-0.04948534449204912,-0.061734897571072915,-0.05375285652952519,0,25,-1,-1,-1,-1,0,0
angle_p50,specter2,11,16,Agricultural and Biological Sciences,Chemistry,35.31908940130571,34.703717120002665,-0.6153722813030456,-0.017576338678050096,-0.020876001007522522,-0.009072086434724524,-0.020491606038402634,-0.013435345512169981,-0.020876001007522522,-0.009072086434724524,-0.019929806695676257,-0.013327857710209058,0,25,-1,-1,-1,0,0,0
angle_p50,scincl,11,16,Agricultural and Biological Sciences,Chemistry,40.747379689064616,37.56614990831018,-3.1812297807544354,-0.08124342746674199,-0.09097044887315005,-0.07033023986665252,-0.09045579911609164,-0.07206864921686312,-0.09097044887315005,-0.07033023986665252,-0.08467931885464385,-0.07539168352945141,0,25,-1,-1,-1,-1,-1,0
angle_p50,scibert,11,16,Agricultural and Biological Sciences,Chemistry,35.264304179927905,34.888887715072,-0.37541646485590263,-0.010702762189860103,-0.01965734705896673,-0.00245548949482356,-0.01821132805018722,-0.0035001642685864153,-0.01965734705896673,-0.00245548949482356,-0.01699087805251563,-0.006430445363787283,0,25,-1,0,-1,0,0,0
angle_p50,bert,11,16,Agricultural and Biological Sciences,Chemistry,33.4690916612131,32.17955265705235,-1.2895390041607513,-0.039286081763061254,-0.04804605126172133,-0.01895714445673844,-0.046962327995071544,-0.025685049447657593,-0.04804605126172133,-0.01895714445673844,-0.04575117412904164,-0.040812648881254535,0,25,-1,0,-1,-1,0,0
angle_p50,mpnet,11,16,Agricultural and Biological Sciences,Chemistry,80.93195179412339,78.04389136187181,-2.888060432251578,-0.03633332429528511,-0.04190195715693861,-0.028044647385454535,-0.041710829627872016,-0.030512967125121186,-0.04190195715693861,-0.028044647385454535,-0.04037939657015537,-0.036307566175855635,0,25,-1,-1,-1,-1,0,0
angle_p50,minilm,11,16,Agricultural and Biological Sciences,Chemistry,81.70028171803716,80.74213587725048,-0.9581458407866847,-0.01179674440913369,-0.01676888289374902,-0.006312990118976135,-0.015887696367284272,-0.0067940117863183516,-0.01676888289374902,-0.006312990118976135,-0.015039012197120808,-0.010773080729965757,0,25,-1,0,-1,0,0,0
angle_p50,pubmedbert,11,16,Agricultural and Biological Sciences,Chemistry,10.151686773227901,10.457945119346041,0.30625834611814007,0.029719923937941945,0.015144526619698284,0.04300312303705297,0.01921120117964314,0.04011393035322744,0.018382452170500517,0.04300312303705297,0.015144526619698284,0.033373308528305064,25,0,1,1,1,1,0,0
angle_p50,biobert,11,16,Agricultural and Biological Sciences,Chemistry,22.98507052976287,23.77716270258564,0.7920921728227697,0.033877431340247774,0.020126986012184656,0.045872468897617855,0.02226916756787646,0.044734906493977336,0.020235045644694638,0.045872468897617855,0.020126986012184656,0.03784991833416381,25,0,1,0,1,1,0,0
angle_p50,simcse,11,16,Agricultural and Biological Sciences,Chemistry,53.74015337892906,50.27394841401095,-3.4662049649181057,-0.066648750605341,-0.07474085661938729,-0.04990076833051158,-0.07369960995948861,-0.05566728080825219,-0.07474085661938729,-0.04990076833051158,-0.07234871569691967,-0.06856259612279306,0,25,-1,-1,-1,-1,0,0
angle_p50,specter,11,17,Agricultural and Biological Sciences,Computer Science,55.8371385877325,56.18600389420404,0.348865306471545,0.0062284506351497635,8.185067381418646e-05,0.01403116141219481,0.00042623078165509584,0.01142579009213773,8.185067381418646e-05,0.01403116141219481,0.005983837479328639,0.009138148750177693,25,0,1,0,1,0,0,0
angle_p50,specter2,11,17,Agricultural and Biological Sciences,Computer Science,35.31908940130571,36.860986826011796,1.541897424706086,0.042723629713279095,0.03578436686576733,0.04697146459166386,0.03856831661066491,0.04678640061181413,0.03578436686576733,0.04697146459166386,0.04321588223880269,0.04632014260901048,25,0,1,1,1,1,0,0
angle_p50,scincl,11,17,Agricultural and Biological Sciences,Computer Science,40.747379689064616,49.17150412710548,8.424124438040863,0.18737164165122688,0.1809478168458886,0.19060139738073217,0.18189543644314177,0.18985641517200041,0.1809478168458886,0.19060139738073217,0.1844304938855717,0.18992282946341957,25,0,1,1,1,1,1,1
angle_p50,scibert,11,17,Agricultural and Biological Sciences,Computer Science,35.264304179927905,34.03342904240775,-1.230875137520158,-0.035524253977283905,-0.046072205318733274,-0.029734089115910658,-0.04287827915721758,-0.02994039761493931,-0.046072205318733274,-0.029734089115910658,-0.03619382465604063,-0.030108722309098924,0,25,-1,-1,-1,-1,0,0
angle_p50,bert,11,17,Agricultural and Biological Sciences,Computer Science,33.4690916612131,33.03408207785976,-0.4350095833533416,-0.013082370626704658,-0.022912809664635797,0.000887767194688956,-0.021075682773706424,-0.0020004333028813873,-0.022912809664635797,0.000887767194688956,-0.012836810825741913,-0.0014514321618722854,1,24,0,0,0,0,0,0
angle_p50,mpnet,11,17,Agricultural and Biological Sciences,Computer Science,80.93195179412339,85.78711956181908,4.85516776769569,0.058243699754420855,0.05405125121477932,0.0626722429433068,0.054455500673707774,0.06234454195409596,0.05405125121477932,0.0626722429433068,0.05703319290207387,0.06176202481658646,25,0,1,1,1,1,1,0
angle_p50,minilm,11,17,Agricultural and Biological Sciences,Computer Science,81.70028171803716,87.06331193998297,5.363030221945806,0.06355671985527123,0.06021247335385225,0.067965877092913,0.06053783321148337,0.06671201434357511,0.06021247335385225,0.067965877092913,0.062489777593426776,0.0668263719078877,25,0,1,1,1,1,1,0
angle_p50,pubmedbert,11,17,Agricultural and Biological Sciences,Computer Science,10.151686773227901,9.866002956433764,-0.2856838167941369,-0.028543135661736073,-0.036509014324974165,-0.017504195822027054,-0.034996953297653545,-0.02095732355887378,-0.036509014324974165,-0.017504195822027054,-0.03438246589347222,-0.020306954777901735,0,25,-1,-1,-1,-1,0,0
angle_p50,biobert,11,17,Agricultural and Biological Sciences,Computer Science,22.98507052976287,22.503885843924486,-0.48118468583838236,-0.021156110150582347,-0.029685477717706712,-0.009180887658406332,-0.02894126876725577,-0.014209733611881825,-0.029685477717706712,-0.01362617367074256,-0.025424015332938064,-0.009180887658406332,0,25,-1,0,-1,0,0,0
angle_p50,simcse,11,17,Agricultural and Biological Sciences,Computer Science,53.74015337892906,54.22569781241033,0.4855444334812731,0.008994407548749481,-0.0030822237387866246,0.020171465389450072,0.0027407570254758488,0.018742050692372222,-0.0030822237387866246,0.020171465389450072,0.007004020212681231,0.015101825550715974,24,1,0,0,0,0,0,0
angle_p50,specter,11,18,Agricultural and Biological Sciences,Decision Sciences,55.8371385877325,52.84889869809331,-2.988239889639189,-0.0549884780835394,-0.062229815779237876,-0.040416031609892905,-0.06121165265587028,-0.04420968889627288,-0.062229815779237876,-0.04671663935729058,-0.05247572460004881,-0.040416031609892905,0,25,-1,0,-1,-1,0,0
angle_p50,specter2,11,18,Agricultural and Biological Sciences,Decision Sciences,35.31908940130571,34.62049746274179,-0.6985919385639221,-0.01997701072847011,-0.025556266113747568,-0.013347877227103207,-0.02495989806795217,-0.014591637145738934,-0.025556266113747568,-0.014206286513742911,-0.01817694145397995,-0.013347877227103207,0,25,-1,-1,-1,-1,0,0
angle_p50,scincl,11,18,Agricultural and Biological Sciences,Decision Sciences,40.747379689064616,45.297264337070445,4.549884648005829,0.10575637099791718,0.09770530485768641,0.114103564696218,0.09919291721726944,0.11347980142524397,0.09770530485768641,0.11017081526702509,0.10865720967074859,0.114103564696218,25,0,1,1,1,1,1,0
angle_p50,scibert,11,18,Agricultural and Biological Sciences,Decision Sciences,35.264304179927905,34.125020250936316,-1.1392839289915884,-0.03283744115787464,-0.04086601321625656,-0.01697199143496353,-0.03959974964375718,-0.026628333870338472,-0.04086601321625656,-0.01697199143496353,-0.03411289940178009,-0.02692850418770695,0,25,-1,-1,-1,-1,0,0
angle_p50,bert,11,18,Agricultural and Biological Sciences,Decision Sciences,33.4690916612131,32.96091183804151,-0.5081798231715879,-0.01529970785496918,-0.0269276803503785,0.0014280924735763523,-0.026061122054025415,-0.003010042885465518,-0.0269276803503785,0.0014280924735763523,-0.018758854569015097,-0.0023816754584516852,1,24,0,0,0,0,0,0
angle_p50,mpnet,11,18,Agricultural and Biological Sciences,Decision Sciences,80.93195179412339,83.73930300000647,2.80735120588308,0.03409643303432403,0.028997697559811582,0.04163854791218972,0.03054595393534486,0.039524668533150266,0.028997697559811582,0.039630373672535156,0.03605826004768997,0.04163854791218972,25,0,1,1,1,1,0,0
angle_p50,minilm,11,18,Agricultural and Biological Sciences,Decision Sciences,81.70028171803716,85.19739082915996,3.4971091111227963,0.041907224441777,0.03796099724653966,0.048971830311661975,0.03844089326100031,0.047504094044474934,0.03796099724653966,0.04562643846279141,0.04265842164881803,0.048971830311661975,25,0,1,1,1,1,0,0
angle_p50,pubmedbert,11,18,Agricultural and Biological Sciences,Decision Sciences,10.151686773227901,9.948159684865777,-0.20352708836212408,-0.020251606278332446,-0.03080345888633657,-0.007864406465411098,-0.02775551829302235,-0.01193970619646746,-0.03080345888633657,-0.007864406465411098,-0.02632718231062131,-0.017338857364517214,0,25,-1,0,-1,0,0,0
angle_p50,biobert,11,18,Agricultural and Biological Sciences,Decision Sciences,22.98507052976287,23.199692099627413,0.21462156986454417,0.009294042348415878,-0.001755946633685415,0.023585939200408836,5.449493901873553e-05,0.0167730102869533,-0.001755946633685415,0.023585939200408836,0.0068992786838212245,0.015991607089007466,23,2,0,0,0,0,0,0
angle_p50,simcse,11,18,Agricultural and Biological Sciences,Decision Sciences,53.74015337892906,54.73874679488088,0.9985934159518237,0.018410832232845852,0.0027526260063077284,0.03439081837706414,0.008770070536782585,0.02647123539967704,0.0027526260063077284,0.025283883943487184,0.015852895692492878,0.03439081837706414,25,0,1,0,1,0,0,0
angle_p50,specter,11,19,Agricultural and Biological Sciences,Earth and Planetary Sciences,55.8371385877325,51.83272783277276,-4.004410754959736,-0.07438312850357755,-0.08137181722067828,-0.06505966737228736,-0.07961584388822648,-0.06729724820355767,-0.08137181722067828,-0.06931721634868482,-0.07385829129548727,-0.06505966737228736,0,25,-1,-1,-1,-1,-1,0
angle_p50,specter2,11,19,Agricultural and Biological Sciences,Earth and Planetary Sciences,35.31908940130571,35.535676368443816,0.216586967138106,0.006113546909234858,0.0003712588987419726,0.010817385442377257,0.0028980894615622094,0.009516549618038465,0.0003712588987419726,0.010817385442377257,0.0037894771510438943,0.006964717150971341,25,0,1,0,1,0,0,0
angle_p50,scincl,11,19,Agricultural and Biological Sciences,Earth and Planetary Sciences,40.747379689064616,40.04006257472259,-0.7073171143420254,-0.01751057081452073,-0.023432913245536962,-0.00945017592423417,-0.023321341660931284,-0.012197249243789818,-0.023432913245536962,-0.014020000553119057,-0.0161277028580158,-0.00945017592423417,0,25,-1,0,-1,0,0,0
angle_p50,scibert,11,19,Agricultural and Biological Sciences,Earth and Planetary Sciences,35.264304179927905,34.52336928266875,-0.7409348972591516,-0.021233976159307343,-0.028867613301291516,-0.010088314030312195,-0.027327384461046732,-0.011338415136177709,-0.028867613301291516,-0.014168863677759732,-0.021753529560082804,-0.010088314030312195,0,25,-1,0,-1,-1,0,0
angle_p50,bert,11,19,Agricultural and Biological Sciences,Earth and Planetary Sciences,33.4690916612131,34.02511858525433,0.5560269240412339,0.01647628506240165,0.006398511734510537,0.03180629799488371,0.007446322375571272,0.028918370622969945,0.006398511734510537,0.029367032666110987,0.013008660959359243,0.03180629799488371,25,0,1,0,1,0,0,0
angle_p50,mpnet,11,19,Agricultural and Biological Sciences,Earth and Planetary Sciences,80.93195179412339,81.56436340424379,0.6324116101203998,0.00778370401012951,0.003842266261167514,0.013176731043257723,0.004091689417096735,0.012659215032221519,0.003842266261167514,0.009775119730285475,0.008313796495695129,0.013176731043257723,25,0,1,0,1,0,0,0
angle_p50,minilm,11,19,Agricultural and Biological Sciences,Earth and Planetary Sciences,81.70028171803716,81.92059660954315,0.2203148915059927,0.0026929924073003327,-0.0019340213413885123,0.010729340694559669,-0.0006850443669746929,0.008154259521411729,-0.0019340213413885123,0.0053588794221449835,0.003148525921850079,0.010729340694559669,23,2,0,0,0,0,0,0
angle_p50,pubmedbert,11,19,Agricultural and Biological Sciences,Earth and Planetary Sciences,10.151686773227901,9.876489559974075,-0.2751972132538256,-0.02748100562681923,-0.03720982402497715,-0.014689190213631348,-0.03386233196268995,-0.015968282791977668,-0.03720982402497715,-0.017189436967360396,-0.029442127976978382,-0.014689190213631348,0,25,-1,-1,-1,-1,0,0
angle_p50,biobert,11,19,Agricultural and Biological Sciences,Earth and Planetary Sciences,22.98507052976287,22.71279333364785,-0.2722771961150201,-0.011916408037314257,-0.021907277767445978,0.002505267784325534,-0.019422303186913004,0.0006100537745637278,-0.021907277767445978,-0.004380513318916546,-0.01243822456047357,0.002505267784325534,2,23,0,0,0,0,0,0
angle_p50,simcse,11,19,Agricultural and Biological Sciences,Earth and Planetary Sciences,53.74015337892906,54.75655598129473,1.0164026023656731,0.01873610007822594,0.011229304380065155,0.03164522772388722,0.013380112397712772,0.029323181049470536,0.011229304380065155,0.03164522772388722,0.017447929780163567,0.02955270159452148,25,0,1,0,1,1,0,0
angle_p50,specter,11,20,Agricultural and Biological Sciences,"Economics, Econometrics and Finance",55.8371385877325,52.33243848187477,-3.5047001058577294,-0.06480010740177805,-0.07106148441849507,-0.053454767761298275,-0.06984486215517852,-0.05936615082388596,-0.07106148441849507,-0.053454767761298275,-0.06835243411877052,-0.059034089560998884,0,25,-1,-1,-1,-1,-1,0
angle_p50,specter2,11,20,Agricultural and Biological Sciences,"Economics, Econometrics and Finance",35.31908940130571,33.84619270633864,-1.4728966949670692,-0.04259063651832573,-0.04550662159252424,-0.036605748269921336,-0.0452423538533512,-0.03757705359103074,-0.04550662159252424,-0.036605748269921336,-0.04003711202585558,-0.03751805016861339,0,25,-1,-1,-1,-1,0,0
angle_p50,scincl,11,20,Agricultural and Biological Sciences,"Economics, Econometrics and Finance",40.747379689064616,40.94737106355957,0.19999137449495663,0.004896064255108399,-0.0030531041166038993,0.015506902768789653,0.0004108676608886603,0.012664605029637729,-0.0030531041166038993,0.009548975696399451,0.0059711745102484235,0.015506902768789653,24,1,0,0,0,0,0,0
angle_p50,scibert,11,20,Agricultural and Biological Sciences,"Economics, Econometrics and Finance",35.264304179927905,34.679778105446275,-0.5845260744816301,-0.01671409661497149,-0.024920482125960364,-0.009456905021512248,-0.02272276263466426,-0.009891071194196712,-0.024920482125960364,-0.009456905021512248,-0.01998424039075136,-0.010523676532790054,0,25,-1,0,-1,0,0,0
angle_p50,bert,11,20,Agricultural and Biological Sciences,"Economics, Econometrics and Finance",33.4690916612131,34.45560784992233,0.9865161887092313,0.0290473478958123,0.015431750167860565,0.039189102988964074,0.018555427136740528,0.03786294414666938,0.015431750167860565,0.038343251893942366,0.02945531120165348,0.039189102988964074,25,0,1,0,1,1,0,0
angle_p50,mpnet,11,20,Agricultural and Biological Sciences,"Economics, Econometrics and Finance",80.93195179412339,82.30084902710634,1.3688972329829454,0.016772330390656502,0.012770587618717428,0.023049999698241373,0.0133625824927057,0.02148012853370219,0.012770587618717428,0.021651461387962374,0.01945846056909242,0.023049999698241373,25,0,1,1,1,1,0,0
angle_p50,minilm,11,20,Agricultural and Biological Sciences,"Economics, Econometrics and Finance",81.70028171803716,83.60889891816075,1.9086172001235866,0.023091484608153152,0.018300997334922176,0.02885020673152101,0.01933733480551305,0.028745517409737707,0.018300997334922176,0.028784379999021708,0.0257587674600404,0.02885020673152101,25,0,1,1,1,1,0,0
angle_p50,pubmedbert,11,20,Agricultural and Biological Sciences,"Economics, Econometrics and Finance",10.151686773227901,9.97983220059202,-0.17185457263588155,-0.017073184875852656,-0.026306064097365012,-0.0088806656747844,-0.024196668804114117,-0.00934193296103677,-0.026306064097365012,-0.0088806656747844,-0.02114190308244663,-0.011959760810175434,0,25,-1,0,-1,0,0,0
angle_p50,biobert,11,20,Agricultural and Biological Sciences,"Economics, Econometrics and Finance",22.98507052976287,23.642787034090894,0.6577165043280253,0.028211311378710722,0.015444315916314087,0.03492039218455713,0.018336538450785377,0.03277907535381752,0.015444315916314087,0.032834125226300664,0.023108427776390935,0.03492039218455713,25,0,1,1,1,1,0,0
angle_p50,simcse,11,20,Agricultural and Biological Sciences,"Economics, Econometrics and Finance",53.74015337892906,57.3829516716034,3.6427982926743425,0.06556329200876461,0.05595832304681885,0.07500807569735835,0.05704555617416494,0.07434270112092076,0.05595832304681885,0.07435681422164099,0.06573836475212451,0.07500807569735835,25,0,1,1,1,1,1,0
angle_p50,specter,11,21,Agricultural and Biological Sciences,Energy,55.8371385877325,54.277186182177545,-1.5599524055549523,-0.028333323730850804,-0.03603360916877407,-0.01830876011458659,-0.035326095562456576,-0.021405071483304457,-0.03603360916877407,-0.022257402094305323,-0.02821438765079907,-0.01830876011458659,0,25,-1,-1,-1,-1,0,0
angle_p50,specter2,11,21,Agricultural and Biological Sciences,Energy,35.31908940130571,35.404749128464665,0.08565972715895498,0.002422372114966512,-0.0030281178063396898,0.009098237168478504,-0.0021909016683549776,0.0062813561440870054,-0.0030281178063396898,0.009098237168478504,-0.0008317392865952108,0.005080939435225333,19,6,0,0,0,0,0,0
angle_p50,scincl,11,21,Agricultural and Biological Sciences,Energy,40.747379689064616,42.20127385070516,1.453894161640541,0.03505528057651884,0.026783756966446526,0.041801471407998635,0.02725004788239203,0.03991541476711942,0.026783756966446526,0.04032916866734158,0.03037449722678845,0.041801471407998635,25,0,1,0,1,1,0,0
angle_p50,scibert,11,21,Agricultural and Biological Sciences,Energy,35.264304179927905,34.88631521785755,-0.37798896207035426,-0.010776496781218352,-0.01979410151617819,0.0002240950923897201,-0.017682788500254645,-0.0027645898850392377,-0.01979410151617819,0.0002240950923897201,-0.012648810621773478,-0.0023481975738003018,1,24,0,0,0,0,0,0
angle_p50,bert,11,21,Agricultural and Biological Sciences,Energy,33.4690916612131,34.78464880635323,1.3155571451401329,0.03854901243882087,0.027328852795737716,0.04748855918682891,0.030094807542430654,0.046212234909905725,0.027328852795737716,0.04748855918682891,0.030173756043119088,0.04427145666093205,25,0,1,0,1,1,0,0
angle_p50,mpnet,11,21,Agricultural and Biological Sciences,Energy,80.93195179412339,83.30028627526012,2.3683344811367277,0.028841286083383613,0.02238240650465724,0.03204099960029151,0.024547334633728747,0.03159001308753693,0.02238240650465724,0.0316949277823988,0.02882616830406166,0.03204099960029151,25,0,1,0,1,1,0,0
angle_p50,minilm,11,21,Agricultural and Biological Sciences,Energy,81.70028171803716,84.33974989455197,2.6394681765148107,0.03179315434814319,0.02691784678970384,0.03523046291434824,0.028244174560420353,0.034289433823014706,0.02691784678970384,0.034343174666164995,0.03182249173589442,0.03523046291434824,25,0,1,0,1,1,0,0
