outcome,model_a,model_b,observed,descriptive_fit,residual
neighbors_2048_cls_k25,pubmedbert,biobert,0.35442533052884606,0.2306861088536068,0.12373922167523926
neighbors_2048_cls_k25,pubmedbert,simcse,0.16877689302884613,0.1631353910510217,0.005641501977824426
neighbors_2048_cls_k25,biobert,simcse,0.2047204026442307,0.18229927097220933,0.022421131672021366
neighbors_2048_sep_k25,specter,specter2,0.3897286658653848,0.4492874307009641,-0.059558764835579314
neighbors_2048_sep_k25,specter,scincl,0.4843838641826922,0.4492874307009641,0.035096433481728084
neighbors_2048_sep_k25,specter,scibert,0.14893118990384613,0.16148685015637673,-0.012555660252530604
neighbors_2048_sep_k25,specter,bert,0.12810216346153847,0.2354346998663825,-0.10733253640484403
neighbors_2048_sep_k25,specter,mpnet,0.4495896935096154,0.3229370710336952,0.12665262247592024
neighbors_2048_sep_k25,specter,minilm,0.41472641225961543,0.3229370710336952,0.09178934122592025
neighbors_2048_sep_k25,specter,pubmedbert,0.3233204627403846,0.2354346998663825,0.08788576287400213
neighbors_2048_sep_k25,specter,biobert,0.2779029447115384,0.2354346998663825,0.042468244845155934
neighbors_2048_sep_k25,specter,simcse,0.21595943509615378,0.2060178786057693,0.009941556490384473
neighbors_2048_sep_k25,specter2,scincl,0.4404867788461538,0.4492874307009641,-0.008800651854810326
neighbors_2048_sep_k25,specter2,scibert,0.14379402043269224,0.16148685015637673,-0.017692829723684494
neighbors_2048_sep_k25,specter2,bert,0.12075916466346154,0.2354346998663825,-0.11467553520292095
neighbors_2048_sep_k25,specter2,mpnet,0.4334346454326926,0.3229370710336952,0.11049757439899743
neighbors_2048_sep_k25,specter2,minilm,0.39049053485576907,0.3229370710336952,0.06755346382207389
neighbors_2048_sep_k25,specter2,pubmedbert,0.2958228665865386,0.2354346998663825,0.06038816672015612
neighbors_2048_sep_k25,specter2,biobert,0.24787454927884625,0.2354346998663825,0.01243984941246376
neighbors_2048_sep_k25,specter2,simcse,0.19338401442307693,0.2060178786057693,-0.012633864182692384
neighbors_2048_sep_k25,scincl,scibert,0.1439957932692309,0.16148685015637673,-0.017491056887145834
neighbors_2048_sep_k25,scincl,bert,0.12135982572115384,0.2354346998663825,-0.11407487414522866
neighbors_2048_sep_k25,scincl,mpnet,0.49778831129807694,0.3229370710336952,0.17485124026438176
neighbors_2048_sep_k25,scincl,minilm,0.4528751502403847,0.3229370710336952,0.12993807920668954
neighbors_2048_sep_k25,scincl,pubmedbert,0.316486328125,0.2354346998663825,0.0810516282586175
neighbors_2048_sep_k25,scincl,biobert,0.2619876802884616,0.2354346998663825,0.026552980422079098
neighbors_2048_sep_k25,scincl,simcse,0.20871018629807697,0.2060178786057693,0.0026923076923076605
neighbors_2048_sep_k25,scibert,bert,0.15593194110576922,0.27354066225134727,-0.11760872114557805
neighbors_2048_sep_k25,scibert,mpnet,0.14187815504807694,0.3229370710336952,-0.18105891598561824
neighbors_2048_sep_k25,scibert,minilm,0.1360084134615384,0.3229370710336952,-0.18692865757215676
neighbors_2048_sep_k25,scibert,pubmedbert,0.24742668269230783,0.27354066225134727,-0.026113979559039435
neighbors_2048_sep_k25,scibert,biobert,0.2589107572115385,0.27354066225134727,-0.014629905039808766
neighbors_2048_sep_k25,scibert,simcse,0.16887935697115383,0.2354346998663825,-0.06655534289522866
neighbors_2048_sep_k25,bert,mpnet,0.13870357572115385,0.2536702102852145,-0.11496663456406067
neighbors_2048_sep_k25,bert,minilm,0.13822130408653852,0.2536702102852145,-0.11544890619867601
neighbors_2048_sep_k25,bert,pubmedbert,0.20807241586538466,0.27354066225134727,-0.0654682463859626
neighbors_2048_sep_k25,bert,biobert,0.23460351562500012,0.26885967328982213,-0.03425615766482201
neighbors_2048_sep_k25,bert,simcse,0.21515910456730775,0.16148685015637673,0.053672254410931014
neighbors_2048_sep_k25,mpnet,minilm,0.5747337740384617,0.5414707908298019,0.033262983208659835
neighbors_2048_sep_k25,mpnet,pubmedbert,0.3319347956730771,0.3229370710336952,0.008997724639381921
neighbors_2048_sep_k25,mpnet,biobert,0.2734902343749999,0.3229370710336952,-0.04944683665869526
neighbors_2048_sep_k25,mpnet,simcse,0.23183503605769237,0.2536702102852145,-0.021835174227522153
neighbors_2048_sep_k25,minilm,pubmedbert,0.3175791766826923,0.3229370710336952,-0.005357894351002868
neighbors_2048_sep_k25,minilm,biobert,0.2661960637019233,0.3229370710336952,-0.0567410073317719
neighbors_2048_sep_k25,minilm,simcse,0.24191120793269233,0.2536702102852145,-0.011759002352522196
neighbors_2048_sep_k25,pubmedbert,biobert,0.4623508112980768,0.20427380150286664,0.2580770097952102
neighbors_2048_sep_k25,pubmedbert,simcse,0.2930301983173078,0.2354346998663825,0.05759549845092532
neighbors_2048_sep_k25,biobert,simcse,0.2923401442307692,0.23075371090485736,0.06158643332591185
