source,level,group,selection,recipe,metric_a,metric_b,pairs,spearman
matched,subfield,1105,128,cls,cka_debiased,rsa_spearman,45,0.9395256916996045
matched,subfield,1105,128,sep,cka_debiased,rsa_spearman,45,0.9032938076416336
matched,subfield,1105,256,mean,cka_debiased,procrustes_similarity,45,0.9101449275362318
matched,subfield,1105,256,mean,cka_debiased,rsa_spearman,45,0.9461133069828722
matched,subfield,1105,256,mean,procrustes_similarity,rsa_spearman,45,0.919631093544137
matched,subfield,1105,256,cls,cka_debiased,rsa_spearman,45,0.9453227931488799
matched,subfield,1105,256,sep,cka_debiased,rsa_spearman,45,0.9054018445322792
matched,subfield,1105,512,mean,cka_debiased,procrustes_similarity,45,0.9036890645586297
matched,subfield,1105,512,mean,cka_debiased,rsa_spearman,45,0.93965744400527
matched,subfield,1105,512,mean,procrustes_similarity,rsa_spearman,45,0.8541501976284583
matched,subfield,1105,512,cls,cka_debiased,rsa_spearman,45,0.9495388669301712
matched,subfield,1105,512,sep,cka_debiased,rsa_spearman,45,0.8988142292490119
matched,subfield,1106,128,mean,cka_debiased,procrustes_similarity,45,0.8807641633728589
matched,subfield,1106,128,mean,cka_debiased,rsa_spearman,45,0.83399209486166
matched,subfield,1106,128,mean,procrustes_similarity,rsa_spearman,45,0.8906455862977601
matched,subfield,1106,128,cls,cka_debiased,rsa_spearman,45,0.8389986824769432
matched,subfield,1106,128,sep,cka_debiased,rsa_spearman,45,0.9154150197628458
matched,subfield,1106,256,mean,cka_debiased,procrustes_similarity,45,0.9201581027667983
matched,subfield,1106,256,mean,cka_debiased,rsa_spearman,45,0.8794466403162055
matched,subfield,1106,256,mean,procrustes_similarity,rsa_spearman,45,0.9168642951251645
matched,subfield,1106,256,cls,cka_debiased,rsa_spearman,45,0.8662714097496705
matched,subfield,1106,256,sep,cka_debiased,rsa_spearman,45,0.8781291172595519
matched,subfield,1106,512,mean,cka_debiased,procrustes_similarity,45,0.9137022397891963
matched,subfield,1106,512,mean,cka_debiased,rsa_spearman,45,0.9023715415019762
matched,subfield,1106,512,mean,procrustes_similarity,rsa_spearman,45,0.8859025032938076
matched,subfield,1106,512,cls,cka_debiased,rsa_spearman,45,0.8876152832674571
matched,subfield,1106,512,sep,cka_debiased,rsa_spearman,45,0.8971014492753622
matched,subfield,1107,128,mean,cka_debiased,procrustes_similarity,45,0.9534914361001317
matched,subfield,1107,128,mean,cka_debiased,rsa_spearman,45,0.8570487483530961
matched,subfield,1107,128,mean,procrustes_similarity,rsa_spearman,45,0.8743083003952569
matched,subfield,1107,128,cls,cka_debiased,rsa_spearman,45,0.8496706192358365
matched,subfield,1107,128,sep,cka_debiased,rsa_spearman,45,0.9005270092226613
matched,subfield,1109,128,mean,cka_debiased,procrustes_similarity,45,0.8808959156785243
matched,subfield,1109,128,mean,cka_debiased,rsa_spearman,45,0.909090909090909
matched,subfield,1109,128,mean,procrustes_similarity,rsa_spearman,45,0.8923583662714096
matched,subfield,1109,128,cls,cka_debiased,rsa_spearman,45,0.8657444005270091
matched,subfield,1109,128,sep,cka_debiased,rsa_spearman,45,0.9115942028985506
matched,subfield,1109,256,mean,cka_debiased,procrustes_similarity,45,0.9389986824769432
matched,subfield,1109,256,mean,cka_debiased,rsa_spearman,45,0.9056653491436097
matched,subfield,1109,256,mean,procrustes_similarity,rsa_spearman,45,0.903820816864295
matched,subfield,1109,256,cls,cka_debiased,rsa_spearman,45,0.9065876152832675
matched,subfield,1109,256,sep,cka_debiased,rsa_spearman,45,0.9007905138339921
matched,subfield,1109,512,mean,cka_debiased,procrustes_similarity,45,0.9418972332015809
matched,subfield,1109,512,mean,cka_debiased,rsa_spearman,45,0.909090909090909
matched,subfield,1109,512,mean,procrustes_similarity,rsa_spearman,45,0.8723320158102765
matched,subfield,1109,512,cls,cka_debiased,rsa_spearman,45,0.9308300395256917
matched,subfield,1109,512,sep,cka_debiased,rsa_spearman,45,0.889459815546772
matched,subfield,1110,128,mean,cka_debiased,procrustes_similarity,45,0.9068511198945981
matched,subfield,1110,128,mean,cka_debiased,rsa_spearman,45,0.9105401844532278
matched,subfield,1110,128,mean,procrustes_similarity,rsa_spearman,45,0.8537549407114624
matched,subfield,1110,128,cls,cka_debiased,rsa_spearman,45,0.9126482213438734
matched,subfield,1110,128,sep,cka_debiased,rsa_spearman,45,0.9010540184453227
matched,subfield,1110,256,mean,cka_debiased,procrustes_similarity,45,0.9267457180500658
matched,subfield,1110,256,mean,cka_debiased,rsa_spearman,45,0.8902503293807641
matched,subfield,1110,256,mean,procrustes_similarity,rsa_spearman,45,0.8440052700922266
matched,subfield,1110,256,cls,cka_debiased,rsa_spearman,45,0.9262187088274044
matched,subfield,1110,256,sep,cka_debiased,rsa_spearman,45,0.8927536231884058
matched,subfield,1110,512,mean,cka_debiased,procrustes_similarity,45,0.9192358366271408
matched,subfield,1110,512,mean,cka_debiased,rsa_spearman,45,0.9094861660079051
matched,subfield,1110,512,mean,procrustes_similarity,rsa_spearman,45,0.8059288537549407
matched,subfield,1110,512,cls,cka_debiased,rsa_spearman,45,0.9330698287220026
matched,subfield,1110,512,sep,cka_debiased,rsa_spearman,45,0.9028985507246375
matched,subfield,1111,128,mean,cka_debiased,procrustes_similarity,45,0.8255599472990777
matched,subfield,1111,128,mean,cka_debiased,rsa_spearman,45,0.8816864295125164
matched,subfield,1111,128,mean,procrustes_similarity,rsa_spearman,45,0.8223978919631093
matched,subfield,1111,128,cls,cka_debiased,rsa_spearman,45,0.9308300395256917
matched,subfield,1111,128,sep,cka_debiased,rsa_spearman,45,0.8918313570487483
matched,subfield,1111,256,mean,cka_debiased,procrustes_similarity,45,0.8795783926218708
matched,subfield,1111,256,mean,cka_debiased,rsa_spearman,45,0.9499341238471674
matched,subfield,1111,256,mean,procrustes_similarity,rsa_spearman,45,0.8965744400527007
matched,subfield,1111,256,cls,cka_debiased,rsa_spearman,45,0.9372859025032937
matched,subfield,1111,256,sep,cka_debiased,rsa_spearman,45,0.9415019762845848
matched,subfield,1111,512,mean,cka_debiased,procrustes_similarity,45,0.9125164690382079
matched,subfield,1111,512,mean,cka_debiased,rsa_spearman,45,0.9405797101449275
matched,subfield,1111,512,mean,procrustes_similarity,rsa_spearman,45,0.8877470355731225
matched,subfield,1111,512,cls,cka_debiased,rsa_spearman,45,0.9093544137022398
matched,subfield,1111,512,sep,cka_debiased,rsa_spearman,45,0.9305665349143609
matched,subfield,1202,128,mean,cka_debiased,procrustes_similarity,45,0.9216073781291172
matched,subfield,1202,128,mean,cka_debiased,rsa_spearman,45,0.8449275362318839
matched,subfield,1202,128,mean,procrustes_similarity,rsa_spearman,45,0.8881422924901186
matched,subfield,1202,128,cls,cka_debiased,rsa_spearman,45,0.7999999999999998
matched,subfield,1202,128,sep,cka_debiased,rsa_spearman,45,0.8910408432147562
matched,subfield,1202,256,mean,cka_debiased,procrustes_similarity,45,0.9466403162055336
matched,subfield,1202,256,mean,cka_debiased,rsa_spearman,45,0.8940711462450591
matched,subfield,1202,256,mean,procrustes_similarity,rsa_spearman,45,0.8969696969696969
matched,subfield,1202,256,cls,cka_debiased,rsa_spearman,45,0.8579710144927535
matched,subfield,1202,256,sep,cka_debiased,rsa_spearman,45,0.9305665349143609
matched,subfield,1202,512,mean,cka_debiased,procrustes_similarity,45,0.9577075098814228
matched,subfield,1202,512,mean,cka_debiased,rsa_spearman,45,0.8859025032938076
matched,subfield,1202,512,mean,procrustes_similarity,rsa_spearman,45,0.8562582345191041
matched,subfield,1202,512,cls,cka_debiased,rsa_spearman,45,0.8507246376811594
matched,subfield,1202,512,sep,cka_debiased,rsa_spearman,45,0.9217391304347824
matched,subfield,1203,128,mean,cka_debiased,procrustes_similarity,45,0.9428194993412384
matched,subfield,1203,128,mean,cka_debiased,rsa_spearman,45,0.8065876152832674
matched,subfield,1203,128,mean,procrustes_similarity,rsa_spearman,45,0.8931488801054017
matched,subfield,1203,128,cls,cka_debiased,rsa_spearman,45,0.8407114624505928
matched,subfield,1203,128,sep,cka_debiased,rsa_spearman,45,0.806060606060606
matched,subfield,1203,256,mean,cka_debiased,procrustes_similarity,45,0.9444005270092225
matched,subfield,1203,256,mean,cka_debiased,rsa_spearman,45,0.8527009222661396
matched,subfield,1203,256,mean,procrustes_similarity,rsa_spearman,45,0.9342555994729906
matched,subfield,1203,256,cls,cka_debiased,rsa_spearman,45,0.8916996047430829
matched,subfield,1203,256,sep,cka_debiased,rsa_spearman,45,0.870223978919631
matched,subfield,1203,512,mean,cka_debiased,procrustes_similarity,45,0.9559947299077733
matched,subfield,1203,512,mean,cka_debiased,rsa_spearman,45,0.8720685111989459
matched,subfield,1203,512,mean,procrustes_similarity,rsa_spearman,45,0.9194993412384717
matched,subfield,1203,512,cls,cka_debiased,rsa_spearman,45,0.897760210803689
matched,subfield,1203,512,sep,cka_debiased,rsa_spearman,45,0.8826086956521738
matched,subfield,1204,128,mean,cka_debiased,procrustes_similarity,45,0.9379446640316205
matched,subfield,1204,128,mean,cka_debiased,rsa_spearman,45,0.8474308300395256
matched,subfield,1204,128,mean,procrustes_similarity,rsa_spearman,45,0.8670619235836625
matched,subfield,1204,128,cls,cka_debiased,rsa_spearman,45,0.9009222661396573
matched,subfield,1204,128,sep,cka_debiased,rsa_spearman,45,0.9375494071146244
matched,subfield,1204,256,mean,cka_debiased,procrustes_similarity,45,0.947562582345191
matched,subfield,1204,256,mean,cka_debiased,rsa_spearman,45,0.8624505928853754
matched,subfield,1204,256,mean,procrustes_similarity,rsa_spearman,45,0.8554677206851118
matched,subfield,1204,256,cls,cka_debiased,rsa_spearman,45,0.8960474308300393
matched,subfield,1204,256,sep,cka_debiased,rsa_spearman,45,0.9437417654808959
matched,subfield,1204,512,mean,cka_debiased,procrustes_similarity,45,0.9466403162055336
matched,subfield,1204,512,mean,cka_debiased,rsa_spearman,45,0.8409749670619234
matched,subfield,1204,512,mean,procrustes_similarity,rsa_spearman,45,0.8221343873517785
matched,subfield,1204,512,cls,cka_debiased,rsa_spearman,45,0.8391304347826086
matched,subfield,1204,512,sep,cka_debiased,rsa_spearman,45,0.9417654808959156
matched,subfield,1205,128,mean,cka_debiased,procrustes_similarity,45,0.9429512516469037
matched,subfield,1205,128,mean,cka_debiased,rsa_spearman,45,0.7881422924901186
matched,subfield,1205,128,mean,procrustes_similarity,rsa_spearman,45,0.7562582345191041
matched,subfield,1205,128,cls,cka_debiased,rsa_spearman,45,0.8972332015810276
matched,subfield,1205,128,sep,cka_debiased,rsa_spearman,45,0.7930171277997365
matched,subfield,1205,256,mean,cka_debiased,procrustes_similarity,45,0.9525691699604741
matched,subfield,1205,256,mean,cka_debiased,rsa_spearman,45,0.9055335968379447
matched,subfield,1205,256,mean,procrustes_similarity,rsa_spearman,45,0.8599472990777338
matched,subfield,1205,256,cls,cka_debiased,rsa_spearman,45,0.9204216073781291
matched,subfield,1205,256,sep,cka_debiased,rsa_spearman,45,0.8441370223978919
matched,subfield,1206,128,mean,cka_debiased,procrustes_similarity,45,0.9768115942028984
matched,subfield,1206,128,mean,cka_debiased,rsa_spearman,45,0.8578392621870881
matched,subfield,1206,128,mean,procrustes_similarity,rsa_spearman,45,0.8816864295125164
matched,subfield,1206,128,cls,cka_debiased,rsa_spearman,45,0.8839262187088273
matched,subfield,1206,128,sep,cka_debiased,rsa_spearman,45,0.9176548089591567
matched,subfield,1206,256,mean,cka_debiased,procrustes_similarity,45,0.9752305665349141
matched,subfield,1206,256,mean,cka_debiased,rsa_spearman,45,0.8541501976284583
matched,subfield,1206,256,mean,procrustes_similarity,rsa_spearman,45,0.8972332015810276
matched,subfield,1206,256,cls,cka_debiased,rsa_spearman,45,0.8621870882740447
matched,subfield,1206,256,sep,cka_debiased,rsa_spearman,45,0.9122529644268774
matched,subfield,1207,128,mean,cka_debiased,procrustes_similarity,45,0.9550724637681158
matched,subfield,1207,128,mean,cka_debiased,rsa_spearman,45,0.9453227931488799
matched,subfield,1207,128,mean,procrustes_similarity,rsa_spearman,45,0.9366271409749669
matched,subfield,1207,128,cls,cka_debiased,rsa_spearman,45,0.9403162055335967
matched,subfield,1207,128,sep,cka_debiased,rsa_spearman,45,0.9494071146245058
matched,subfield,1207,256,mean,cka_debiased,procrustes_similarity,45,0.9736495388669301
matched,subfield,1207,256,mean,cka_debiased,rsa_spearman,45,0.9413702239789197
matched,subfield,1207,256,mean,procrustes_similarity,rsa_spearman,45,0.9266139657444004
matched,subfield,1207,256,cls,cka_debiased,rsa_spearman,45,0.9134387351778654
matched,subfield,1207,256,sep,cka_debiased,rsa_spearman,45,0.9483530961791831
matched,subfield,1207,512,mean,cka_debiased,procrustes_similarity,45,0.9756258234519104
matched,subfield,1207,512,mean,cka_debiased,rsa_spearman,45,0.9188405797101448
matched,subfield,1207,512,mean,procrustes_similarity,rsa_spearman,45,0.9184453227931488
matched,subfield,1207,512,cls,cka_debiased,rsa_spearman,45,0.9168642951251645
matched,subfield,1207,512,sep,cka_debiased,rsa_spearman,45,0.9355731225296443
matched,subfield,1208,128,mean,cka_debiased,procrustes_similarity,45,0.9355731225296443
matched,subfield,1208,128,mean,cka_debiased,rsa_spearman,45,0.8882740447957838
matched,subfield,1208,128,mean,procrustes_similarity,rsa_spearman,45,0.8744400527009222
matched,subfield,1208,128,cls,cka_debiased,rsa_spearman,45,0.8552042160737813
matched,subfield,1208,128,sep,cka_debiased,rsa_spearman,45,0.9163372859025031
matched,subfield,1208,256,mean,cka_debiased,procrustes_similarity,45,0.9329380764163372
matched,subfield,1208,256,mean,cka_debiased,rsa_spearman,45,0.8783926218708826
matched,subfield,1208,256,mean,procrustes_similarity,rsa_spearman,45,0.8507246376811594
matched,subfield,1208,256,cls,cka_debiased,rsa_spearman,45,0.8729907773386034
matched,subfield,1208,256,sep,cka_debiased,rsa_spearman,45,0.9357048748353095
matched,subfield,1208,512,mean,cka_debiased,procrustes_similarity,45,0.9628458498023715
matched,subfield,1208,512,mean,cka_debiased,rsa_spearman,45,0.878524374176548
matched,subfield,1208,512,mean,procrustes_similarity,rsa_spearman,45,0.8548089591567851
matched,subfield,1208,512,cls,cka_debiased,rsa_spearman,45,0.8696969696969696
matched,subfield,1208,512,sep,cka_debiased,rsa_spearman,45,0.9461133069828722
matched,subfield,1209,128,mean,cka_debiased,procrustes_similarity,45,0.9620553359683794
matched,subfield,1209,128,mean,cka_debiased,rsa_spearman,45,0.9019762845849802
matched,subfield,1209,128,mean,procrustes_similarity,rsa_spearman,45,0.9297760210803688
matched,subfield,1209,128,cls,cka_debiased,rsa_spearman,45,0.9185770750988143
matched,subfield,1209,128,sep,cka_debiased,rsa_spearman,45,0.8562582345191041
matched,subfield,1209,256,mean,cka_debiased,procrustes_similarity,45,0.958893280632411
matched,subfield,1209,256,mean,cka_debiased,rsa_spearman,45,0.8865612648221344
matched,subfield,1209,256,mean,procrustes_similarity,rsa_spearman,45,0.9105401844532278
matched,subfield,1209,256,cls,cka_debiased,rsa_spearman,45,0.8992094861660078
matched,subfield,1209,256,sep,cka_debiased,rsa_spearman,45,0.8683794466403162
matched,subfield,1210,128,mean,cka_debiased,procrustes_similarity,45,0.9498023715415019
matched,subfield,1210,128,mean,cka_debiased,rsa_spearman,45,0.8554677206851118
matched,subfield,1210,128,mean,procrustes_similarity,rsa_spearman,45,0.853623188405797
matched,subfield,1210,128,cls,cka_debiased,rsa_spearman,45,0.9167325428194993
matched,subfield,1210,128,sep,cka_debiased,rsa_spearman,45,0.8638998682476944
matched,subfield,1210,256,mean,cka_debiased,procrustes_similarity,45,0.9608695652173912
matched,subfield,1210,256,mean,cka_debiased,rsa_spearman,45,0.8444005270092225
matched,subfield,1210,256,mean,procrustes_similarity,rsa_spearman,45,0.8328063241106718
matched,subfield,1210,256,cls,cka_debiased,rsa_spearman,45,0.9181818181818181
matched,subfield,1210,256,sep,cka_debiased,rsa_spearman,45,0.925691699604743
matched,subfield,1210,512,mean,cka_debiased,procrustes_similarity,45,0.9538866930171277
matched,subfield,1210,512,mean,cka_debiased,rsa_spearman,45,0.9089591567852436
matched,subfield,1210,512,mean,procrustes_similarity,rsa_spearman,45,0.8965744400527007
matched,subfield,1210,512,cls,cka_debiased,rsa_spearman,45,0.9214756258234519
matched,subfield,1210,512,sep,cka_debiased,rsa_spearman,45,0.9546772068511198
matched,subfield,1211,128,mean,cka_debiased,procrustes_similarity,45,0.9181818181818181
matched,subfield,1211,128,mean,cka_debiased,rsa_spearman,45,0.8164690382081686
matched,subfield,1211,128,mean,procrustes_similarity,rsa_spearman,45,0.8939393939393939
matched,subfield,1211,128,cls,cka_debiased,rsa_spearman,45,0.7546772068511198
matched,subfield,1211,128,sep,cka_debiased,rsa_spearman,45,0.8884057971014492
matched,subfield,1211,256,mean,cka_debiased,procrustes_similarity,45,0.9243741765480895
