field_id,condition,metric,model_group,n,mean,median,min,max,p025,p975
11,observed_eligible_composition,rsa_spearman,without_biomedical,10,0.5383478356902162,0.5412878595174963,0.5289050498633167,0.5459519029123264,0.5292038048928956,0.5456789703974677
11,observed_eligible_composition,rsa_spearman,one_biomedical,10,0.5196378934598356,0.5215024078740218,0.5071800018363566,0.5310823631214556,0.5072872900651769,0.5303695037942611
11,observed_eligible_composition,rsa_spearman,both_biomedical,10,0.8733585202453454,0.8734292115985729,0.8676141346845339,0.8818901974122231,0.8676992339934961,0.8808531362868939
12,equal_subfield_composition,cka_debiased,all,10,0.5573217036269354,0.5578815965061881,0.550232336988261,0.5605581168555509,0.5512937820429537,0.5604870145527266
12,equal_subfield_composition,cka_debiased,without_biomedical,10,0.575360021927182,0.5747778503643151,0.5696558299945914,0.580083345558158,0.5701291091712065,0.5800546512334254
12,equal_subfield_composition,cka_debiased,one_biomedical,10,0.5094612454719047,0.5100335398998135,0.4995499215531677,0.5167586140226268,0.5011858729301555,0.5159201993497382
12,equal_subfield_composition,cka_debiased,both_biomedical,10,0.8180161217005205,0.8184643428699915,0.8072469732959159,0.825785391902925,0.8083725980100267,0.8253460927067472
12,equal_subfield_composition,neighbors_k10,all,10,0.2093374565972222,0.2086013454861111,0.2064908854166667,0.21258789062499994,0.2066962076822917,0.21249340820312496
12,equal_subfield_composition,neighbors_k10,without_biomedical,10,0.208580322265625,0.208056640625,0.20492640904017861,0.21225411551339282,0.20524697440011164,0.21192491803850444
12,equal_subfield_composition,neighbors_k10,one_biomedical,10,0.19649078369140624,0.19589996337890625,0.19361267089843748,0.2016632080078125,0.19380836486816405,0.2008838653564453
12,equal_subfield_composition,neighbors_k10,both_biomedical,10,0.436083984375,0.4345458984375,0.42900390625,0.45322265625,0.429454345703125,0.45003662109375003
12,equal_subfield_composition,neighbors_k25,all,10,0.2497142361111111,0.24929644097222226,0.24739366319444445,0.2537387152777778,0.24757950303819445,0.2532454535590278
12,equal_subfield_composition,neighbors_k25,without_biomedical,10,0.24808642578124998,0.2474839564732143,0.24538574218750003,0.2513204520089286,0.24550925990513395,0.2512637939453125
12,equal_subfield_composition,neighbors_k25,one_biomedical,10,0.2372537841796875,0.23719726562500001,0.2337841796875,0.24201049804687502,0.23418820190429687,0.24125848388671878
