metric,model,field_id,condition,reference_kind,n,reference,value,difference,relative_difference,same_ids
angle_p50,scincl,30,title,half,1000,40.57657915009235,40.173749187410465,-0.402829962681885,-0.009927647207316839,True
angle_p50,scincl,31,title,half,1000,41.348187992504094,40.243804871555625,-1.1043831209484694,-0.026709347484554342,True
angle_p50,scincl,32,title,half,1000,44.726807017850426,44.08803073266504,-0.6387762851853864,-0.014281732316157767,True
angle_p50,scincl,33,title,half,1000,42.27383142996734,41.70012634287292,-0.5737050870944174,-0.013571163712587587,True
angle_p50,scincl,34,title,half,1000,40.34478722675007,40.32359409258687,-0.021193134163198124,-0.0005253004321000929,True
angle_p50,scincl,35,title,half,1000,35.78644299617934,36.54715598323055,0.7607129870512139,0.02125701587979643,True
angle_p50,scincl,36,title,half,1000,43.673833317677555,42.95035398876945,-0.7234793289081054,-0.016565510145299465,True
angle_p50,scibert,11,title,half,1000,35.275096012591696,44.74134561170816,9.466249599116466,0.26835503426375995,True
angle_p50,scibert,12,title,half,1000,34.5343273905953,45.11197566988275,10.577648279287452,0.3062937395493636,True
angle_p50,scibert,13,title,half,1000,35.277464110978656,46.90638407672536,11.628919965746704,0.32964160715077256,True
angle_p50,scibert,14,title,half,1000,34.15327916966049,45.08280268349873,10.929523513838234,0.320013883865866,True
angle_p50,scibert,15,title,half,1000,32.842482226210336,44.59854441258979,11.756062186379452,0.35795291310220717,True
angle_p50,scibert,16,title,half,1000,34.8071966476012,45.734416491987616,10.927219844386414,0.31393564828035303,True
angle_p50,scibert,17,title,half,1000,34.04291515710413,47.173451558116795,13.130536401012662,0.3857054056744773,True
angle_p50,scibert,18,title,half,1000,34.3503929933439,46.80305053657732,12.452657543233414,0.36251863393954104,True
angle_p50,scibert,19,title,half,1000,34.39705852756168,42.903158401732064,8.506099874170381,0.24729149056029345,True
angle_p50,scibert,20,title,half,1000,34.74738499352073,45.4712175060338,10.72383251251307,0.3086227212353597,True
angle_p50,scibert,21,title,half,1000,34.868684162091384,46.50364327507016,11.634959112978777,0.3336793283879665,True
angle_p50,scibert,22,title,half,1000,34.64656715911553,46.59244867235483,11.9458815132393,0.34479264448848385,True
angle_p50,scibert,23,title,half,1000,35.2695368848853,45.829862470899556,10.560325586014258,0.29941775590877884,True
angle_p50,scibert,24,title,half,1000,34.30429884243353,46.11633335487919,11.812034512445656,0.3443310287932332,True
angle_p50,scibert,25,title,half,1000,33.014021139391886,44.93221850213483,11.918197362742944,0.36100411132657545,True
angle_p50,scibert,26,title,half,1000,35.54414484285916,47.5349516029631,11.990806760103936,0.33734970451857405,True
angle_p50,scibert,27,title,half,1000,35.470235586337736,47.15398408561369,11.683748499275957,0.3293958527801899,True
angle_p50,scibert,28,title,half,1000,34.70501758160655,46.624134511446194,11.919116929839646,0.34344074028525223,True
angle_p50,scibert,29,title,half,1000,35.35910152153083,46.038095230635925,10.678993709105093,0.30201541469040016,True
angle_p50,scibert,30,title,half,1000,35.60411529531138,45.93717153545194,10.333056240140557,0.29022083976627533,True
angle_p50,scibert,31,title,half,1000,34.600411789877974,46.59822026068723,11.997808470809254,0.3467533433899506,True
angle_p50,scibert,32,title,half,1000,34.90338831100612,46.17199500284332,11.2686066918372,0.3228513687963028,True
angle_p50,scibert,33,title,half,1000,35.10155735143556,46.31663729497745,11.215079943541888,0.31950377105086536,True
angle_p50,scibert,34,title,half,1000,34.26212846006678,44.698250576724455,10.436122116657671,0.3045964330214098,True
angle_p50,scibert,35,title,half,1000,32.44234631264522,43.565184640228686,11.122838327583466,0.34284938026347556,True
angle_p50,scibert,36,title,half,1000,35.51261632091499,46.956206068313364,11.443589747398377,0.32224012007413627,True
angle_p50,bert,11,title,half,1000,33.4740940608631,48.54283409436701,15.068740033503907,0.45016125025238013,True
angle_p50,bert,12,title,half,1000,37.1720886745113,54.5364263808342,17.3643377063229,0.46713376421673963,True
angle_p50,bert,13,title,half,1000,32.112485836214816,46.86975073816658,14.757264901951764,0.45954912918355506,True
angle_p50,bert,14,title,half,1000,33.3223196481663,49.61951664291583,16.297196994749534,0.4890775062127572,True
angle_p50,bert,15,title,half,1000,31.36286344836983,45.56559046411147,14.202727015741644,0.4528517314473679,True
angle_p50,bert,16,title,half,1000,32.26059354639184,44.349986177633625,12.089392631241786,0.3747417918351944,True
angle_p50,bert,17,title,half,1000,33.01678204450554,49.26770406880838,16.250922024302838,0.4922018748646409,True
angle_p50,bert,18,title,half,1000,33.31063359247873,49.58276525940017,16.27213166692144,0.4884966124029401,True
angle_p50,bert,19,title,half,1000,33.976661825967014,49.55130620199383,15.574644376026818,0.45839242406456,True
angle_p50,bert,20,title,half,1000,34.412473495954636,50.85889640829153,16.446422912336892,0.4779203945996574,True
angle_p50,bert,21,title,half,1000,34.57694193560855,49.24075226942961,14.663810333821061,0.4240921698954456,True
angle_p50,bert,22,title,half,1000,33.501973471917786,48.499489810988734,14.997516339070948,0.4476606833815999,True
angle_p50,bert,23,title,half,1000,34.658971587745555,51.23620459112077,16.577233003375213,0.4782955824700944,True
angle_p50,bert,24,title,half,1000,29.09761865470987,42.976207980227535,13.878589325517666,0.47696649991222617,True
angle_p50,bert,25,title,half,1000,30.22933590567019,43.45048771898464,13.22115181331445,0.437361636212277,True
angle_p50,bert,26,title,half,1000,34.78369714333313,47.46033951556912,12.676642372235989,0.36444206376335925,True
angle_p50,bert,27,title,half,1000,30.96522779724067,46.32511381942641,15.359886022185744,0.49603659055124,True
angle_p50,bert,28,title,half,1000,31.338052909277412,47.145587935464484,15.807535026187072,0.5044198205915774,True
angle_p50,bert,29,title,half,1000,32.88867661440058,48.71167719770931,15.823000583308726,0.48110785267597217,True
angle_p50,bert,30,title,half,1000,32.29328168181265,46.8914753194462,14.59819363763355,0.4520504847252842,True
angle_p50,bert,31,title,half,1000,31.93778620542843,48.04431590503364,16.10652969960521,0.504309522144262,True
angle_p50,bert,32,title,half,1000,32.47310703155337,49.849802956494315,17.376695924940947,0.535110357874176,True
angle_p50,bert,33,title,half,1000,36.62301770095496,53.93350945134161,17.310491750386646,0.4726669957056889,True
angle_p50,bert,34,title,half,1000,30.516835799587295,46.318103484689864,15.80126768510257,0.5177885344625495,True
angle_p50,bert,35,title,half,1000,29.380115873455942,45.65211923418319,16.272003360727247,0.5538440838971815,True
angle_p50,bert,36,title,half,1000,33.746612216865834,50.56625827815346,16.819646061287628,0.4984099130662227,True
angle_p50,mpnet,11,title,half,1000,80.66050908843488,84.34064828697994,3.6801391985450636,0.04562504303698627,True
angle_p50,mpnet,12,title,half,1000,82.04356010312502,83.73719936391079,1.6936392607857726,0.020643171245335348,True
angle_p50,mpnet,13,title,half,1000,83.78017912703451,85.9090645263842,2.1288853993496843,0.025410370585645208,True
angle_p50,mpnet,14,title,half,1000,80.47086107587131,83.0721915237746,2.601330447903294,0.032326365259726125,True
angle_p50,mpnet,15,title,half,1000,80.52777240945076,83.24529079157202,2.7175183821212556,0.03374634987174098,True
angle_p50,mpnet,16,title,half,1000,78.42969475381686,81.66643019809632,3.2367354442794607,0.04126925974197983,True
angle_p50,mpnet,17,title,half,1000,85.87921821300895,86.97008318809728,1.0908649750883228,0.012702316087491804,True
angle_p50,mpnet,18,title,half,1000,83.9217370455116,85.5612920781512,1.639555032639592,0.019536714686332633,True
angle_p50,mpnet,19,title,half,1000,81.2537535621697,84.35218531376995,3.098431751600245,0.03813278298865961,True
angle_p50,mpnet,20,title,half,1000,82.15490140268832,84.09707064127812,1.9421692385897984,0.023640333144216343,True
angle_p50,mpnet,21,title,half,1000,83.19602720998373,85.36319727166362,2.1671700616798972,0.026048960922257013,True
angle_p50,mpnet,22,title,half,1000,86.76516607861866,87.72351317318726,0.9583470945685946,0.01104529776039647,True
angle_p50,mpnet,23,title,half,1000,84.3286473550039,86.79730282249339,2.468655467489498,0.02927422109709688,True
angle_p50,mpnet,24,title,half,1000,80.08772759190877,83.49093819164294,3.403210599734166,0.04249353430372509,True
angle_p50,mpnet,25,title,half,1000,80.72932878044912,82.96371257667266,2.2343837962235398,0.027677472734848982,True
angle_p50,mpnet,26,title,half,1000,86.22015167016032,86.58362348853308,0.36347181837275855,0.0042156249012787516,True
angle_p50,mpnet,27,title,half,1000,85.05923587477905,87.59016679436797,2.5309309195889256,0.02975492189131425,True
angle_p50,mpnet,28,title,half,1000,82.8695582108285,84.64082810611997,1.7712698952914678,0.021374192568822184,True
angle_p50,mpnet,29,title,half,1000,81.42307222801907,85.14680969635505,3.723737468335983,0.045733197807962124,True
angle_p50,mpnet,30,title,half,1000,78.34159358981749,82.72682758243036,4.385233992612868,0.05597580789041853,True
angle_p50,mpnet,31,title,half,1000,83.8119073737481,84.0559166751206,0.24400930137250043,0.002911391817923595,True
angle_p50,mpnet,32,title,half,1000,82.33978329499091,84.3477631325204,2.00797983752949,0.024386508649600055,True
angle_p50,mpnet,33,title,half,1000,82.86483217937851,84.9416524099335,2.0768202305549863,0.025062745871001928,True
angle_p50,mpnet,34,title,half,1000,77.69509742909834,81.41459513752228,3.719497708423944,0.04787300397966834,True
angle_p50,mpnet,35,title,half,1000,69.46167244760322,76.5987542337551,7.137081786151882,0.10274848754232878,True
angle_p50,mpnet,36,title,half,1000,81.35922735947001,84.71464027699635,3.355412917526337,0.04124194669033782,True
angle_p50,minilm,11,title,half,1000,81.56077860032873,84.34386850861341,2.78308990828468,0.03412289529410479,True
angle_p50,minilm,12,title,half,1000,83.54879345688677,84.09385815870658,0.5450647018198111,0.006523908715702495,True
angle_p50,minilm,13,title,half,1000,84.03357908798132,86.12613647519159,2.092557387210263,0.0249014430888324,True
angle_p50,minilm,14,title,half,1000,82.38603860233394,83.28555831628589,0.8995197139519462,0.01091835132762972,True
angle_p50,minilm,15,title,half,1000,82.85683034326885,84.59173224589763,1.7349019026287777,0.02093855021295439,True
angle_p50,minilm,16,title,half,1000,80.96575424060119,83.12361840570826,2.157864165107071,0.026651566274485294,True
angle_p50,minilm,17,title,half,1000,87.13767465270382,87.28467116707684,0.14699651437301497,0.001686945571578364,True
angle_p50,minilm,18,title,half,1000,85.368983867758,85.87013772332672,0.5011538555687167,0.00587044419253058,True
angle_p50,minilm,19,title,half,1000,81.66237670818991,84.18840075295967,2.5260240447697555,0.030932531559743605,True
angle_p50,minilm,20,title,half,1000,83.41912918601646,84.03343629868509,0.6143071126686266,0.007364103637413693,True
angle_p50,minilm,21,title,half,1000,84.29984893454281,86.07752937663327,1.7776804420904568,0.02108758751715903,True
angle_p50,minilm,22,title,half,1000,87.88485439453436,88.24508381106256,0.36022941652819895,0.004098879369032691,True
angle_p50,minilm,23,title,half,1000,84.84636724217444,86.73632092525973,1.8899536830852952,0.022275010050705615,True
angle_p50,minilm,24,title,half,1000,80.74535862418988,84.06958223402913,3.324223609839251,0.04116922218787908,True
angle_p50,minilm,25,title,half,1000,82.9375536756653,84.30216316198762,1.3646094863223226,0.016453457159572728,True
angle_p50,minilm,26,title,half,1000,86.66799208764004,86.39082469393446,-0.2771673937055823,-0.0031980364033968416,True
angle_p50,minilm,27,title,half,1000,85.24850248968802,87.69255153288763,2.4440490431996125,0.028669700602603005,True
angle_p50,minilm,28,title,half,1000,83.12537637398204,84.7003203774301,1.574944003448067,0.018946608991728058,True
angle_p50,minilm,29,title,half,1000,83.03150655536929,86.14545824188723,3.113951686517936,0.037503254074300184,True
angle_p50,minilm,30,title,half,1000,80.29830482412173,83.86623169687256,3.5679268727508315,0.044433402181599,True
angle_p50,minilm,31,title,half,1000,84.66405122061525,85.17814537811954,0.5140941575042888,0.00607216581409123,True
angle_p50,minilm,32,title,half,1000,83.34973910447133,84.8306697027593,1.4809305982879692,0.017767669271666914,True
angle_p50,minilm,33,title,half,1000,84.94028749834574,85.47021278276122,0.5299252844154836,0.006238797866392955,True
angle_p50,minilm,34,title,half,1000,78.80208006901023,82.4306966315831,3.628616562572873,0.046047218035299875,True
angle_p50,minilm,35,title,half,1000,72.57535824807373,78.70053198064674,6.125173732573018,0.0843974302081463,True
angle_p50,minilm,36,title,half,1000,83.23853018976034,85.28562793392666,2.0470977441663223,0.0245931510263278,True
angle_p50,pubmedbert,11,title,half,1000,10.151719933374805,16.0147168335367,5.862996900161894,0.577537297979104,True
angle_p50,pubmedbert,12,title,half,1000,10.12042803694397,16.404755758502702,6.284327721558732,0.6209547361651304,True
angle_p50,pubmedbert,13,title,half,1000,10.23180517110735,16.476548778908665,6.244743607801315,0.6103266728959295,True
angle_p50,pubmedbert,14,title,half,1000,9.77926457881046,15.570826723258143,5.791562144447683,0.592228801846382,True
angle_p50,pubmedbert,15,title,half,1000,9.593033938100527,15.345494682990767,5.752460744890239,0.599649785668251,True
angle_p50,pubmedbert,16,title,half,1000,10.428102570388036,16.20935260648194,5.781250036093903,0.554391366700834,True
angle_p50,pubmedbert,17,title,half,1000,9.855384219688196,16.16923549006983,6.313851270381635,0.6406499360794472,True
angle_p50,pubmedbert,18,title,half,1000,10.02164544752445,16.181396476565496,6.159751029041045,0.614644676993899,True
angle_p50,pubmedbert,19,title,half,1000,9.869465468132082,15.402690820827614,5.533225352695531,0.5606408341527702,True
angle_p50,pubmedbert,20,title,half,1000,10.001754686779273,15.844797606696892,5.843042919917618,0.5842017828772775,True
angle_p50,pubmedbert,21,title,half,1000,10.201885271751662,15.908256587189507,5.7063713154378455,0.559344784168315,True
angle_p50,pubmedbert,22,title,half,1000,10.102400200627132,16.054389014743997,5.951988814116865,0.5891658116798204,True
angle_p50,pubmedbert,23,title,half,1000,10.202596885625251,16.12990522543017,5.92730833980492,0.580960750116089,True
angle_p50,pubmedbert,24,title,half,1000,9.800368151769703,15.85890373701483,6.058535585245126,0.6181946934463992,True
angle_p50,pubmedbert,25,title,half,1000,9.697698034895161,15.620421187598726,5.922723152703565,0.6107349529127294,True
angle_p50,pubmedbert,26,title,half,1000,10.587714977192533,17.187116481499068,6.599401504306535,0.6233074387176646,True
angle_p50,pubmedbert,27,title,half,1000,10.109533087015858,16.383583158616688,6.274050071600829,0.620607303779329,True
angle_p50,pubmedbert,28,title,half,1000,10.005891945957275,16.211877563203522,6.205985617246247,0.6202331237200377,True
angle_p50,pubmedbert,29,title,half,1000,10.103399571651282,15.995141085846116,5.891741514194834,0.5831444626545536,True
angle_p50,pubmedbert,30,title,half,1000,10.326541410553869,15.974082414825855,5.647541004271986,0.5468956913783467,True
angle_p50,pubmedbert,31,title,half,1000,10.017449527575893,16.523090607298656,6.505641079722762,0.649430881764278,True
angle_p50,pubmedbert,32,title,half,1000,10.08332498600992,16.20658125621349,6.123256270203569,0.6072655873632223,True
angle_p50,pubmedbert,33,title,half,1000,10.319987026161167,16.694313432157102,6.3743264059959355,0.6176680639071559,True
angle_p50,pubmedbert,34,title,half,1000,9.773074057371746,15.750632780314751,5.977558722943005,0.611635467801882,True
angle_p50,pubmedbert,35,title,half,1000,9.307525648982583,15.034606497718684,5.727080848736101,0.615317224440003,True
angle_p50,pubmedbert,36,title,half,1000,10.327481512907664,16.230984219220264,5.903502706312601,0.5716304308009835,True
angle_p50,biobert,11,title,half,1000,22.998907369276605,32.5233346229795,9.524427253702893,0.41412520607071207,True
angle_p50,biobert,12,title,half,1000,24.719846238065315,35.169781086157656,10.44993484809234,0.4227346217065385,True
angle_p50,biobert,13,title,half,1000,22.26009588923367,32.7100120309257,10.449916141692025,0.46944614226689996,True
angle_p50,biobert,14,title,half,1000,23.148806812773145,34.49607062506386,11.347263812290713,0.4901878487330704,True
angle_p50,biobert,15,title,half,1000,21.849858982270533,31.574643710956583,9.72478472868605,0.4450731117567834,True
angle_p50,biobert,16,title,half,1000,23.68777502709417,32.19173559224827,8.503960565154102,0.3590020825268409,True
angle_p50,biobert,17,title,half,1000,22.49488812417078,33.05433285355541,10.559444729384627,0.4694153032056422,True
angle_p50,biobert,18,title,half,1000,23.394023856425555,34.429795387517224,11.035771531091669,0.4717346446605641,True
angle_p50,biobert,19,title,half,1000,22.68825223231976,32.08878493219693,9.400532699877171,0.4143348109682054,True
angle_p50,biobert,20,title,half,1000,23.664495341706356,35.152717985916006,11.48822264420965,0.4854623974998859,True
angle_p50,biobert,21,title,half,1000,23.147332006895166,32.8869482864012,9.739616279506034,0.4207662583577572,True
angle_p50,biobert,22,title,half,1000,22.903831010440136,32.84270499255833,9.938873982118196,0.43393936925171206,True
angle_p50,biobert,23,title,half,1000,23.285526828659822,33.69952318693357,10.413996358273746,0.4472304378123926,True
angle_p50,biobert,24,title,half,1000,21.256165237601177,31.620688205536105,10.364522967934928,0.48760079026863057,True
angle_p50,biobert,25,title,half,1000,21.647938436572378,30.995678702871793,9.347740266299414,0.4318074117629229,True
angle_p50,biobert,26,title,half,1000,24.29520416048404,33.910648076302365,9.615443915818325,0.39577539057925554,True
angle_p50,biobert,27,title,half,1000,22.333980895194895,33.12037950202884,10.786398606833945,0.4829590684012188,True
angle_p50,biobert,28,title,half,1000,22.198304336145902,32.905667208224855,10.707362872078953,0.4823504854217157,True
angle_p50,biobert,29,title,half,1000,22.81496172620284,33.32292074158071,10.507959015377871,0.46057315990627096,True
angle_p50,biobert,30,title,half,1000,23.136371218956167,32.89033832409153,9.753967105135363,0.4215858663757828,True
angle_p50,biobert,31,title,half,1000,22.81365756524477,32.93948699906434,10.125829433819572,0.4438494531120543,True
angle_p50,biobert,32,title,half,1000,23.43005165799072,34.446749157773056,11.016697499782335,0.4701951861051547,True
angle_p50,biobert,33,title,half,1000,24.74281888081414,36.43487654789761,11.692057667083468,0.47254347709547434,True
angle_p50,biobert,34,title,half,1000,21.951963446775114,32.11631132738992,10.164347880614809,0.4630268224188401,True
angle_p50,biobert,35,title,half,1000,21.01675727465028,31.173786130023647,10.157028855373365,0.4832823980712019,True
angle_p50,biobert,36,title,half,1000,24.10482557322592,35.4176365447115,11.312810971485579,0.4693172716441938,True
angle_p50,simcse,11,title,half,1000,53.94769738804406,63.89573719677071,9.948039808726648,0.18440156467051255,True
angle_p50,simcse,12,title,half,1000,62.334070510480416,68.91153996156434,6.577469451083928,0.10551965237017592,True
angle_p50,simcse,13,title,half,1000,52.27809979052493,63.630350234724816,11.352250444199889,0.21715116826525152,True
angle_p50,simcse,14,title,half,1000,56.19543893612094,64.32783619629564,8.132397260174699,0.1447163224299937,True
angle_p50,simcse,15,title,half,1000,51.51401282572138,61.63280996004895,10.118797134327572,0.19642805091812165,True
angle_p50,simcse,16,title,half,1000,50.423600120689,59.52054490563566,9.096944784946658,0.1804104578644345,True
angle_p50,simcse,17,title,half,1000,54.18308875309996,63.29502718345245,9.111938430352488,0.16816941669518923,True
angle_p50,simcse,18,title,half,1000,54.9679048304114,63.855269025014735,8.887364194603336,0.16168278965739905,True
angle_p50,simcse,19,title,half,1000,55.02349329810232,64.82153232299785,9.79803902489553,0.1780701012895059,True
angle_p50,simcse,20,title,half,1000,57.400992384942825,65.50984244897715,8.108850064034328,0.1412667225272817,True
angle_p50,simcse,21,title,half,1000,54.632974941337984,62.48253277658782,7.849557835249833,0.14367802309279837,True
angle_p50,simcse,22,title,half,1000,54.90017753354062,63.80018372979576,8.900006196255141,0.16211252123579722,True
angle_p50,simcse,23,title,half,1000,57.1831572883332,66.16839215529754,8.98523486696434,0.15713079327988688,True
angle_p50,simcse,24,title,half,1000,49.57112828476436,61.89402501601918,12.322896731254815,0.2485902007407454,True
angle_p50,simcse,25,title,half,1000,49.733136336902795,59.44464177439344,9.711505437490644,0.19527233053839294,True
angle_p50,simcse,26,title,half,1000,53.47177753695592,64.02388403893175,10.552106501975835,0.19733973673650487,True
angle_p50,simcse,27,title,half,1000,51.17950634074411,63.64685522068353,12.467348879939415,0.24360041296479118,True
angle_p50,simcse,28,title,half,1000,51.35461777728288,63.973229053622724,12.618611276339841,0.2457152213860266,True
angle_p50,simcse,29,title,half,1000,53.28689407179609,64.95110277055139,11.664208698755296,0.2188945124675408,True
angle_p50,simcse,30,title,half,1000,51.88664778498685,62.39142855460216,10.504780769615309,0.20245633930999135,True
angle_p50,simcse,31,title,half,1000,51.261328166619755,62.90741613631786,11.646087969698108,0.2271905232701673,True
angle_p50,simcse,32,title,half,1000,55.17940931883986,65.78969507727838,10.610285758438522,0.1922870485461297,True
angle_p50,simcse,33,title,half,1000,61.33925939915144,68.22805447529417,6.888795076142735,0.11230645990222102,True
angle_p50,simcse,34,title,half,1000,51.00750841681759,63.501315560744814,12.49380714392722,0.24494054957226474,True
angle_p50,simcse,35,title,half,1000,47.68286702421076,61.42394686875135,13.741079844540593,0.28817646047926654,True
angle_p50,simcse,36,title,half,1000,57.25361503812929,66.42822720109443,9.17461216296514,0.1602451156464986,True
pr,specter,11,title,half,1000,27.62482839490067,31.02698983237204,3.402161437471367,0.12315593019572856,True
pr,specter,12,title,half,1000,30.755813615789016,36.1352839280314,5.379470312242383,0.17490905555106956,True
pr,specter,13,title,half,1000,47.779854280392634,50.65092364500732,2.8710693646146836,0.06008953789950928,True
pr,specter,14,title,half,1000,32.91924458915311,35.61801370644606,2.6987691172929473,0.08198150203550514,True
pr,specter,15,title,half,1000,21.19435826773616,24.222588202396608,3.028229934660448,0.14287905754949304,True
pr,specter,16,title,half,1000,26.068674563297108,25.664161237806173,-0.4045133254909352,-0.015517218741165384,True
pr,specter,17,title,half,1000,45.35540901038806,45.32383947612468,-0.03156953426337594,-0.0006960478353562054,True
pr,specter,18,title,half,1000,40.28987458290273,42.2751856659723,1.9853110830695684,0.049275682876214456,True
pr,specter,19,title,half,1000,23.730793214348665,27.696338306757248,3.9655450924085827,0.16710545899539686,True
pr,specter,20,title,half,1000,28.537599560143857,31.19428483834757,2.656685278203714,0.09309420971461418,True
pr,specter,21,title,half,1000,20.220935801897145,24.443949965814564,4.223014163917419,0.20884365616358924,True
pr,specter,22,title,half,1000,42.612618340842445,44.20999962245403,1.5973812816115824,0.03748610960337441,True
pr,specter,23,title,half,1000,29.742575168351774,33.0433336455218,3.3007584771700245,0.11097756191206562,True
pr,specter,24,title,half,1000,32.68465403709944,36.775961410402765,4.091307373303323,0.1251751775820969,True
pr,specter,25,title,half,1000,34.825988765376394,39.58194256908986,4.755953803713467,0.1365633531830052,True
pr,specter,26,title,half,1000,29.605914983431084,34.744469566303,5.138554582871919,0.17356513337783022,True
pr,specter,27,title,half,1000,44.3666174415304,46.08586031772509,1.7192428761946914,0.03875082157120579,True
pr,specter,28,title,half,1000,40.47458219980382,44.94187285385896,4.467290654055141,0.11037274287359522,True
pr,specter,29,title,half,1000,27.747371537448505,30.720921773332755,2.9735502358842503,0.10716511406751003,True
pr,specter,30,title,half,1000,33.187688418747705,36.395110507184306,3.2074220884366014,0.09664493796515007,True
pr,specter,31,title,half,1000,31.29574163406941,38.44113070816675,7.145389074097341,0.22831825357091626,True
pr,specter,32,title,half,1000,36.37323129582812,37.983625237960155,1.6103939421320348,0.044274151202968355,True
pr,specter,33,title,half,1000,28.972528981219273,35.50889056012205,6.536361578902774,0.22560548936338312,True
pr,specter,34,title,half,1000,29.318351235754825,33.46664770094938,4.148296465194555,0.14149146491346867,True
pr,specter,35,title,half,1000,25.089963649623098,27.936436258685113,2.8464726090620154,0.1134506469922596,True
pr,specter,36,title,half,1000,38.92888510098401,42.088400400023765,3.1595152990397537,0.0811612069249805,True
pr,specter2,11,title,half,1000,58.52511813100215,50.49100695956085,-8.034111171441303,-0.1372762914114554,True
pr,specter2,12,title,half,1000,58.0461897871555,47.42480337187465,-10.621386415280845,-0.18298162987488895,True
pr,specter2,13,title,half,1000,68.70704490925976,59.719793970534155,-8.987250938725609,-0.130805377390265,True
pr,specter2,14,title,half,1000,55.6430395441181,49.9163838086357,-5.726655735482403,-0.10291773746367446,True
pr,specter2,15,title,half,1000,42.70404331875833,38.6901896069965,-4.013853711761833,-0.09399235762761352,True
pr,specter2,16,title,half,1000,52.620070433707326,46.52680409280423,-6.093266340903099,-0.11579738093622693,True
pr,specter2,17,title,half,1000,48.31524036633752,39.66809026730663,-8.647150099030888,-0.1789735502393481,True
pr,specter2,18,title,half,1000,52.6497975921242,45.43881005423193,-7.210987537892272,-0.13696135346531613,True
pr,specter2,19,title,half,1000,53.81415502587962,46.369835414261246,-7.444319611618376,-0.13833385673413154,True
pr,specter2,20,title,half,1000,56.85045384137078,51.14277689384434,-5.707676947526437,-0.1003980894058033,True
pr,specter2,21,title,half,1000,32.89977322286129,27.919649525586223,-4.980123697275069,-0.15137258435004944,True
pr,specter2,22,title,half,1000,57.08250335880113,47.08199962358693,-10.000503735214195,-0.1751938535763655,True
pr,specter2,23,title,half,1000,54.82480169907282,46.66100424951442,-8.163797449558402,-0.14890701282183508,True
pr,specter2,24,title,half,1000,56.219905708973364,50.65278590973238,-5.567119799240984,-0.09902399744424342,True
pr,specter2,25,title,half,1000,57.08952253174531,50.6220453415119,-6.46747719023341,-0.11328658751064334,True
pr,specter2,26,title,half,1000,37.90839491989164,30.161609887572073,-7.746785032319568,-0.20435539538643469,True
pr,specter2,27,title,half,1000,66.76969935442182,58.33163684580209,-8.43806250861973,-0.12637562532413768,True
pr,specter2,28,title,half,1000,51.438809455212876,46.451724895047555,-4.9870845601653215,-0.09695178821172977,True
pr,specter2,29,title,half,1000,50.46637451896041,44.19853742138547,-6.26783709757494,-0.12419828365558715,True
pr,specter2,30,title,half,1000,54.93766964790598,49.203508459113884,-5.734161188792093,-0.1043757630336739,True
pr,specter2,31,title,half,1000,40.707179549754834,31.080577592630956,-9.626601957123878,-0.23648413040647165,True
pr,specter2,32,title,half,1000,54.44628098859396,45.76774309195263,-8.67853789664133,-0.1593963396408914,True
pr,specter2,33,title,half,1000,60.44976760951125,52.746030091097964,-7.703737518413284,-0.1274403165315257,True
pr,specter2,34,title,half,1000,48.03099478859486,45.16239671754201,-2.868598071052851,-0.059723894615941006,True
pr,specter2,35,title,half,1000,53.930075597634314,46.54464040310349,-7.385435194530821,-0.13694464754013416,True
pr,specter2,36,title,half,1000,59.99945416506577,50.88992825458628,-9.10952591047949,-0.1518268130476334,True
pr,scincl,11,title,half,1000,31.174106920464748,33.4260140487966,2.2519071283318546,0.07223646002360869,True
pr,scincl,12,title,half,1000,31.10768198419461,38.23736152659927,7.129679542404663,0.2291935331609458,True
pr,scincl,13,title,half,1000,44.820001545958945,46.69923181323556,1.8792302672766183,0.041928384704530496,True
pr,scincl,14,title,half,1000,38.72412939292568,40.19538806271251,1.4712586697868275,0.03799333110522052,True
pr,scincl,15,title,half,1000,22.039094361548212,27.68354372875572,5.644449367207507,0.2561107672852213,True
pr,scincl,16,title,half,1000,34.191876355252106,36.5792910457037,2.3874146904515925,0.0698240326341397,True
pr,scincl,17,title,half,1000,42.20751479395772,40.00696856572729,-2.2005462282304293,-0.052136361000469325,True
pr,scincl,18,title,half,1000,37.47279803045047,39.84240153885667,2.3696035084062004,0.06323529688070413,True
pr,scincl,19,title,half,1000,25.21860008669715,31.908152307745066,6.689552221047915,0.2652626314724212,True
pr,scincl,20,title,half,1000,34.29586607704203,39.269021638781076,4.973155561739048,0.14500743473185315,True
pr,scincl,21,title,half,1000,18.95578959977598,23.567029441865856,4.611239842089876,0.2432628732144385,True
pr,scincl,22,title,half,1000,38.610061919474425,41.20681141526743,2.5967494957930057,0.06725577133776205,True
pr,scincl,23,title,half,1000,32.12286697254248,38.087660903778904,5.9647939312364215,0.18568684844770927,True
pr,scincl,24,title,half,1000,36.58628415321815,40.53059994745979,3.944315794241639,0.1078085923600059,True
pr,scincl,25,title,half,1000,31.253195460716285,35.670288814740296,4.417093354024011,0.14133253540669397,True
pr,scincl,26,title,half,1000,26.06496431819946,30.904598873981055,4.839634555781593,0.1856758557847859,True
pr,scincl,27,title,half,1000,46.41792686226559,47.613807477052106,1.1958806147865175,0.025763335323764357,True
pr,scincl,28,title,half,1000,34.9276975018742,38.5092879046498,3.5815904027756034,0.10254298619550908,True
