representation,metric,cutoff,field_a,field_b,model,direction,smallest_relative_difference,largest_relative_difference
global_centered,pr,0.01,11,20,scincl,1,0.07272522991713494,0.14848797167650277
global_centered,pr,0.01,11,20,scibert,-1,-0.09800656504979266,-0.016650326161134633
global_centered,pr,0.01,11,20,bert,1,0.1200642115536525,0.20912499626585798
global_centered,pr,0.01,11,20,mpnet,1,0.1508880031176831,0.23481238829487872
global_centered,pr,0.01,11,20,minilm,1,0.09354296829010313,0.17442515416932008
global_centered,pr,0.01,11,20,pubmedbert,0,-0.048923736761149264,0.04329006311074416
global_centered,pr,0.01,11,20,biobert,-1,-0.06753967022811,-0.010792922304737634
global_centered,pr,0.01,11,20,simcse,1,0.0532928149449449,0.12224636359631462
global_centered,pr,0.01,11,21,specter,-1,-0.4220032019596427,-0.3350855753827882
global_centered,pr,0.01,11,21,specter2,-1,-0.5789638776120948,-0.5047377306795324
global_centered,pr,0.01,11,21,scincl,-1,-0.5205955119312029,-0.421842644256034
global_centered,pr,0.01,11,21,scibert,-1,-0.5412643185149173,-0.4666267579719108
global_centered,pr,0.01,11,21,bert,-1,-0.6933402563699623,-0.6080432925448135
global_centered,pr,0.01,11,21,mpnet,-1,-0.5255837765013021,-0.4301307284468466
global_centered,pr,0.01,11,21,minilm,-1,-0.505036398513713,-0.41826717423113996
global_centered,pr,0.01,11,21,pubmedbert,-1,-0.5326313225268008,-0.4524243882602984
global_centered,pr,0.01,11,21,biobert,-1,-0.6169108469598497,-0.5555700615708953
global_centered,pr,0.01,11,21,simcse,-1,-0.47518770254445947,-0.39697813516879166
global_centered,pr,0.01,11,22,specter,1,0.35817903271586327,0.4149453637374379
global_centered,pr,0.01,11,22,specter2,0,-0.033833413282675306,0.011528600741224334
global_centered,pr,0.01,11,22,scincl,1,0.16990308614834784,0.2406692831598657
global_centered,pr,0.01,11,22,scibert,1,0.027559017162592535,0.09574980544694835
global_centered,pr,0.01,11,22,bert,0,0.000896946044415614,0.08945766133810845
global_centered,pr,0.01,11,22,mpnet,1,0.3491269113335376,0.4174276747311129
global_centered,pr,0.01,11,22,minilm,1,0.26919484663030047,0.3321247766576194
global_centered,pr,0.01,11,22,pubmedbert,1,0.030998618800591675,0.11099098501851049
global_centered,pr,0.01,11,22,biobert,-1,-0.07769527301542987,-0.027667966469796006
global_centered,pr,0.01,11,22,simcse,-1,-0.09183790333853994,-0.019810221457874366
global_centered,pr,0.01,11,23,specter,0,-0.01008300836677579,0.0954802284903173
global_centered,pr,0.01,11,23,specter2,-1,-0.08908897695827034,-0.04338984057946546
global_centered,pr,0.01,11,23,scincl,0,-0.04637058584869838,0.04742150626505538
global_centered,pr,0.01,11,23,scibert,-1,-0.11469731472065492,-0.04603243845902545
global_centered,pr,0.01,11,23,bert,0,-0.042798443435537965,0.06657487980521487
global_centered,pr,0.01,11,23,mpnet,0,-0.022007620776660658,0.049755474300076666
global_centered,pr,0.01,11,23,minilm,0,-0.04535113023739186,0.062155901848197526
global_centered,pr,0.01,11,23,pubmedbert,0,-0.09224849076282879,-0.0030674521628746326
global_centered,pr,0.01,11,23,biobert,-1,-0.12033721275688342,-0.07429939743428343
global_centered,pr,0.01,11,23,simcse,0,-0.04692612081034531,0.033985915557964555
global_centered,pr,0.01,11,24,specter,1,0.10003875267105537,0.20167513702255604
global_centered,pr,0.01,11,24,specter2,0,-0.08243081794185282,-0.009142176101923524
global_centered,pr,0.01,11,24,scincl,1,0.1184050530190306,0.2069754756398396
global_centered,pr,0.01,11,24,scibert,-1,-0.13890743814042172,-0.07775127918468068
global_centered,pr,0.01,11,24,bert,-1,-0.46357330399347035,-0.34535041329553184
global_centered,pr,0.01,11,24,mpnet,-1,-0.1384974590094583,-0.047317542619104154
global_centered,pr,0.01,11,24,minilm,-1,-0.23854856963225346,-0.11647730652631613
global_centered,pr,0.01,11,24,pubmedbert,0,-0.01322986107853909,0.04551029161455341
global_centered,pr,0.01,11,24,biobert,0,-0.04346576980346767,0.013886682444407496
global_centered,pr,0.01,11,24,simcse,-1,-0.3736750793777369,-0.27088211526324474
global_centered,pr,0.01,11,25,specter,1,0.18404138803088013,0.254421823747719
global_centered,pr,0.01,11,25,specter2,0,-0.040259314855613675,0.004016307438292143
global_centered,pr,0.01,11,25,scincl,0,-0.011421604809031637,0.04728595770253798
global_centered,pr,0.01,11,25,scibert,0,-0.02422322418100222,0.034263532662758375
global_centered,pr,0.01,11,25,bert,0,-0.07678289375789671,0.0044239020617328805
global_centered,pr,0.01,11,25,mpnet,0,-0.0059450661850054135,0.06316872176385396
global_centered,pr,0.01,11,25,minilm,1,0.010282318962956161,0.05759490455532841
global_centered,pr,0.01,11,25,pubmedbert,1,0.02372124798166308,0.1024768576600425
global_centered,pr,0.01,11,25,biobert,-1,-0.08610190946132482,-0.030231593879007205
global_centered,pr,0.01,11,25,simcse,-1,-0.09142483421260231,-0.03456297424935387
global_centered,pr,0.01,11,26,specter,0,-0.006184956796292189,0.07849174772330485
global_centered,pr,0.01,11,26,specter2,-1,-0.3787491529315738,-0.3218829786479509
global_centered,pr,0.01,11,26,scincl,-1,-0.21360680745789629,-0.12268249908653013
global_centered,pr,0.01,11,26,scibert,-1,-0.1322417152600604,-0.05355625124179708
global_centered,pr,0.01,11,26,bert,-1,-0.610292891275507,-0.516061356985645
global_centered,pr,0.01,11,26,mpnet,1,0.058513754308867766,0.11023246390715047
global_centered,pr,0.01,11,26,minilm,0,-0.03755873018293804,0.030591753456748694
global_centered,pr,0.01,11,26,pubmedbert,-1,-0.31649894618438384,-0.2524454924179023
global_centered,pr,0.01,11,26,biobert,-1,-0.567686048878465,-0.5020534624280174
global_centered,pr,0.01,11,26,simcse,-1,-0.22946252126078273,-0.1400420457282221
global_centered,pr,0.01,11,27,specter,1,0.4254631575743196,0.490422814701355
global_centered,pr,0.01,11,27,specter2,1,0.10553911514619922,0.14882794746392058
global_centered,pr,0.01,11,27,scincl,1,0.3712203807708166,0.4143295294725473
global_centered,pr,0.01,11,27,scibert,0,-0.024028777680364165,0.03333516750444963
global_centered,pr,0.01,11,27,bert,-1,-0.18652029784081456,-0.10118688877701906
global_centered,pr,0.01,11,27,mpnet,1,0.23454375813705183,0.3010681636489489
global_centered,pr,0.01,11,27,minilm,1,0.13669439022556798,0.19890643602269434
global_centered,pr,0.01,11,27,pubmedbert,1,0.05623284363029483,0.16579856115203637
global_centered,pr,0.01,11,27,biobert,1,0.13434595584577697,0.20207367266113826
global_centered,pr,0.01,11,27,simcse,0,-0.044549091988305686,0.002855904024661075
global_centered,pr,0.01,11,28,specter,1,0.3100369625638379,0.39145109693370417
global_centered,pr,0.01,11,28,specter2,-1,-0.13399452362574774,-0.07611901134686719
global_centered,pr,0.01,11,28,scincl,1,0.09111312509445237,0.14765681414936155
global_centered,pr,0.01,11,28,scibert,0,-0.01197681773522458,0.05116432358303941
global_centered,pr,0.01,11,28,bert,-1,-0.41240415995734075,-0.32841468958510117
global_centered,pr,0.01,11,28,mpnet,0,-0.08129609340801848,-0.009439128786957759
global_centered,pr,0.01,11,28,minilm,-1,-0.07929643064243777,-0.023309380114242634
global_centered,pr,0.01,11,28,pubmedbert,0,-0.06553462619034443,0.029894887912570757
global_centered,pr,0.01,11,28,biobert,-1,-0.08920048287188986,-0.031139717257449386
global_centered,pr,0.01,11,28,simcse,-1,-0.17114571391344277,-0.1041196698178146
global_centered,pr,0.01,11,29,specter,0,-0.07879212958012081,-0.008949708526219555
global_centered,pr,0.01,11,29,specter2,-1,-0.21520518813984274,-0.12374982580825776
global_centered,pr,0.01,11,29,scincl,-1,-0.13198559525551223,-0.030921135773796325
global_centered,pr,0.01,11,29,scibert,-1,-0.1903820636746163,-0.09197329193980619
global_centered,pr,0.01,11,29,bert,-1,-0.4064965526911631,-0.32231860607861307
global_centered,pr,0.01,11,29,mpnet,-1,-0.33493663556729375,-0.23929394020082356
global_centered,pr,0.01,11,29,minilm,-1,-0.28129449386784633,-0.20273581769449406
global_centered,pr,0.01,11,29,pubmedbert,-1,-0.15812588085404086,-0.07022660968686051
global_centered,pr,0.01,11,29,biobert,-1,-0.16451858214378506,-0.0871362632589559
global_centered,pr,0.01,11,29,simcse,-1,-0.25583813881573175,-0.1609711652690718
global_centered,pr,0.01,11,30,specter,1,0.13953530244517992,0.19867044379524462
global_centered,pr,0.01,11,30,specter2,-1,-0.0742562140722022,-0.03288231660121649
global_centered,pr,0.01,11,30,scincl,-1,-0.08629843888551605,-0.01556891476898468
global_centered,pr,0.01,11,30,scibert,-1,-0.26741639466680667,-0.18791110327925636
global_centered,pr,0.01,11,30,bert,-1,-0.34912990884137735,-0.2694729102114107
global_centered,pr,0.01,11,30,mpnet,-1,-0.22490576203590856,-0.14264337322666595
global_centered,pr,0.01,11,30,minilm,-1,-0.09013223742171388,-0.025647000573979468
global_centered,pr,0.01,11,30,pubmedbert,-1,-0.19846466763847223,-0.11545277768171379
global_centered,pr,0.01,11,30,biobert,-1,-0.24475876978334926,-0.15687641701196445
global_centered,pr,0.01,11,30,simcse,-1,-0.31127440213036434,-0.24920149405553182
global_centered,pr,0.01,11,31,specter,1,0.08588495702981452,0.15454066348235906
global_centered,pr,0.01,11,31,specter2,-1,-0.3024825249813887,-0.23968012732832794
global_centered,pr,0.01,11,31,scincl,1,0.053840378996564,0.10963036610134122
global_centered,pr,0.01,11,31,scibert,0,-0.07271534012316398,0.009979281439650564
global_centered,pr,0.01,11,31,bert,-1,-0.13357734089805184,-0.06373761021955182
global_centered,pr,0.01,11,31,mpnet,0,-0.05662093517204531,0.004815308339394413
global_centered,pr,0.01,11,31,minilm,0,-0.0040000313060414286,0.052434698408351715
global_centered,pr,0.01,11,31,pubmedbert,-1,-0.08748859788720716,-0.014118067913972994
global_centered,pr,0.01,11,31,biobert,-1,-0.31227894930254263,-0.25542920917668516
global_centered,pr,0.01,11,31,simcse,-1,-0.10550780900123236,-0.02892828789965352
global_centered,pr,0.01,11,32,specter,1,0.2074224674349956,0.25664090480491086
global_centered,pr,0.01,11,32,specter2,-1,-0.09821932166837978,-0.021334876527873827
global_centered,pr,0.01,11,32,scincl,1,0.1284518414742292,0.18427569581667397
global_centered,pr,0.01,11,32,scibert,-1,-0.12960429446213403,-0.029705621208409704
global_centered,pr,0.01,11,32,bert,0,-0.03453763972174274,0.06367094931376562
global_centered,pr,0.01,11,32,mpnet,1,0.1592216794006589,0.23377565032031816
global_centered,pr,0.01,11,32,minilm,1,0.08588459113474955,0.15763699859754376
global_centered,pr,0.01,11,32,pubmedbert,-1,-0.24736621770197106,-0.11382038239426936
global_centered,pr,0.01,11,32,biobert,-1,-0.1612882427625491,-0.07190062046473843
global_centered,pr,0.01,11,32,simcse,0,-0.03284751527645681,0.030191263412560062
global_centered,pr,0.01,11,33,specter,0,-0.03462032679504069,0.03999975996901217
global_centered,pr,0.01,11,33,specter2,1,0.010175292729187846,0.0603181771405384
global_centered,pr,0.01,11,33,scincl,1,0.06389980443026151,0.12601235262836746
global_centered,pr,0.01,11,33,scibert,-1,-0.1329228793958433,-0.036193800947899035
global_centered,pr,0.01,11,33,bert,1,0.14419219069936734,0.2298507612938541
global_centered,pr,0.01,11,33,mpnet,1,0.2611777441200131,0.33189116091893556
global_centered,pr,0.01,11,33,minilm,1,0.18945773661703355,0.24779184064377188
global_centered,pr,0.01,11,33,pubmedbert,-1,-0.18039214347684002,-0.06756270509135992
global_centered,pr,0.01,11,33,biobert,-1,-0.1965872399263873,-0.1494912642353536
global_centered,pr,0.01,11,33,simcse,1,0.15718806850674485,0.23916761528342625
global_centered,pr,0.01,11,34,specter,0,-0.002056073833619258,0.0655363261379602
global_centered,pr,0.01,11,34,specter2,-1,-0.2357950689735921,-0.16073200534955379
global_centered,pr,0.01,11,34,scincl,0,-0.02254279850242856,0.043101353074121176
global_centered,pr,0.01,11,34,scibert,-1,-0.1396555138862099,-0.07085115681788547
global_centered,pr,0.01,11,34,bert,-1,-0.1791245531983093,-0.09671717926604066
global_centered,pr,0.01,11,34,mpnet,-1,-0.37337147914143864,-0.308575072177207
global_centered,pr,0.01,11,34,minilm,-1,-0.2752503319272303,-0.202799801138571
global_centered,pr,0.01,11,34,pubmedbert,0,-0.11534565131472493,-0.001182450017453461
global_centered,pr,0.01,11,34,biobert,0,-0.03344282275026892,0.008742052789011733
global_centered,pr,0.01,11,34,simcse,-1,-0.16707876188939025,-0.07986549368842522
global_centered,pr,0.01,11,35,specter,-1,-0.1577502769421938,-0.05809015091238026
global_centered,pr,0.01,11,35,specter2,-1,-0.1012123993573235,-0.05418356232048607
global_centered,pr,0.01,11,35,scincl,-1,-0.18374203784274099,-0.1086493179100133
global_centered,pr,0.01,11,35,scibert,-1,-0.23719926735803862,-0.17267048609464852
global_centered,pr,0.01,11,35,bert,-1,-0.20447968536151434,-0.1289664427345918
global_centered,pr,0.01,11,35,mpnet,-1,-0.3895719105667094,-0.32226364022243165
global_centered,pr,0.01,11,35,minilm,-1,-0.2831367573095128,-0.22061594996094275
global_centered,pr,0.01,11,35,pubmedbert,-1,-0.16821691811893763,-0.07731913153198425
global_centered,pr,0.01,11,35,biobert,-1,-0.1895590036258718,-0.11969635868305734
global_centered,pr,0.01,11,35,simcse,-1,-0.2776850465060204,-0.22214299340109428
global_centered,pr,0.01,11,36,specter,1,0.2560006173758767,0.33010603937114974
global_centered,pr,0.01,11,36,specter2,0,0.0010642756524027537,0.06203928476235165
global_centered,pr,0.01,11,36,scincl,1,0.23189676895711311,0.2944927584550704
global_centered,pr,0.01,11,36,scibert,-1,-0.20705324525567784,-0.11657115130430254
global_centered,pr,0.01,11,36,bert,0,-0.004103359632400319,0.06448041449724538
global_centered,pr,0.01,11,36,mpnet,1,0.1632485353249152,0.21942121350307903
global_centered,pr,0.01,11,36,minilm,1,0.17384106278388223,0.21995004044914768
global_centered,pr,0.01,11,36,pubmedbert,-1,-0.21889648858026087,-0.13876731195036343
global_centered,pr,0.01,11,36,biobert,-1,-0.16227015187837845,-0.0986950270706447
global_centered,pr,0.01,11,36,simcse,0,-0.05015872236338471,0.021431598134422022
global_centered,pr,0.01,12,13,specter,1,0.39932274132008727,0.4627743608963728
global_centered,pr,0.01,12,13,specter2,1,0.08998807859585183,0.1282287818407089
global_centered,pr,0.01,12,13,scincl,1,0.29481284810622954,0.366898429932778
global_centered,pr,0.01,12,13,scibert,1,0.10780057104442309,0.16766234376076122
global_centered,pr,0.01,12,13,bert,-1,-0.5738386695661132,-0.4966275819090033
global_centered,pr,0.01,12,13,mpnet,-1,-0.10170670522681535,-0.03884361922493551
global_centered,pr,0.01,12,13,minilm,-1,-0.15953639921668225,-0.11714385177972027
global_centered,pr,0.01,12,13,pubmedbert,1,0.13494145181311906,0.21103568467208036
global_centered,pr,0.01,12,13,biobert,1,0.349668234980405,0.4169493191495575
global_centered,pr,0.01,12,13,simcse,-1,-0.46930522935756375,-0.41420808618880955
global_centered,pr,0.01,12,14,specter,1,0.02767982003813531,0.08391724411922585
global_centered,pr,0.01,12,14,specter2,-1,-0.11046149750110248,-0.048895478940476154
global_centered,pr,0.01,12,14,scincl,1,0.13714108187514598,0.22803564587792136
global_centered,pr,0.01,12,14,scibert,0,-0.07535047510014994,-0.0008911358290325598
global_centered,pr,0.01,12,14,bert,-1,-0.19351190831136678,-0.1198201247609369
global_centered,pr,0.01,12,14,mpnet,-1,-0.15445416154333938,-0.06151074944745004
global_centered,pr,0.01,12,14,minilm,-1,-0.17320172573240625,-0.08469924100961619
global_centered,pr,0.01,12,14,pubmedbert,0,0.0059091125295962455,0.08603682377794819
global_centered,pr,0.01,12,14,biobert,1,0.13066474800904326,0.19462800647456896
global_centered,pr,0.01,12,14,simcse,-1,-0.2746637313189287,-0.20318668093203165
global_centered,pr,0.01,12,15,specter,-1,-0.4167062587718587,-0.3171995635467371
global_centered,pr,0.01,12,15,specter2,-1,-0.3677693373191252,-0.2986295100637083
global_centered,pr,0.01,12,15,scincl,-1,-0.3673403764922357,-0.28766643541435805
global_centered,pr,0.01,12,15,scibert,-1,-0.15728351705078783,-0.07505958559167222
global_centered,pr,0.01,12,15,bert,-1,-0.6926245217732245,-0.6240709013556054
global_centered,pr,0.01,12,15,mpnet,-1,-0.7705611003618342,-0.695037805278677
global_centered,pr,0.01,12,15,minilm,-1,-0.6283788621698206,-0.5626474364898613
global_centered,pr,0.01,12,15,pubmedbert,-1,-0.11129614843641512,-0.030723730218380894
global_centered,pr,0.01,12,15,biobert,0,-0.05399860457354397,0.009469492274637044
global_centered,pr,0.01,12,15,simcse,-1,-0.5826645217037655,-0.5410512294302214
global_centered,pr,0.01,12,16,specter,-1,-0.16177713335049385,-0.06392315406170386
global_centered,pr,0.01,12,16,specter2,-1,-0.1311819797729588,-0.07659065830665558
global_centered,pr,0.01,12,16,scincl,1,0.024079295133867737,0.09107814912258068
global_centered,pr,0.01,12,16,scibert,-1,-0.2063289310194683,-0.1259839372005863
global_centered,pr,0.01,12,16,bert,-1,-0.6947879730159892,-0.5975928471748443
global_centered,pr,0.01,12,16,mpnet,-1,-0.3172513597885151,-0.2604700944183357
global_centered,pr,0.01,12,16,minilm,-1,-0.30300012036283086,-0.2369995231543672
global_centered,pr,0.01,12,16,pubmedbert,-1,-0.10726044305789455,-0.010664076073967493
global_centered,pr,0.01,12,16,biobert,-1,-0.10074567194436676,-0.02226258672767018
global_centered,pr,0.01,12,16,simcse,-1,-0.5949802643873169,-0.5245546123019156
global_centered,pr,0.01,12,17,specter,1,0.3715892845108378,0.4266968639204349
global_centered,pr,0.01,12,17,specter2,-1,-0.22742466430917066,-0.17635943411050564
