metric,cutoff,field_a,field_b,model_a,model_b,original_direction_a,original_direction_b,centered_direction_a,centered_direction_b,same_directions,both_reversed
angle_p50,0.0,18,23,minilm,pubmedbert,-1,1,0,1,False,False
angle_p50,0.0,18,23,minilm,simcse,-1,1,0,1,False,False
angle_p50,0.0,18,24,specter,specter2,1,-1,-1,-1,False,False
angle_p50,0.0,18,24,specter,scincl,1,-1,-1,-1,False,False
angle_p50,0.0,18,24,specter,bert,1,-1,-1,-1,False,False
angle_p50,0.0,18,24,specter,mpnet,1,-1,-1,-1,False,False
angle_p50,0.0,18,24,specter,minilm,1,-1,-1,-1,False,False
angle_p50,0.0,18,24,specter,pubmedbert,1,-1,-1,-1,False,False
angle_p50,0.0,18,24,specter,biobert,1,-1,-1,-1,False,False
angle_p50,0.0,18,24,specter,simcse,1,-1,-1,-1,False,False
angle_p50,0.0,18,25,specter,specter2,-1,1,-1,-1,False,False
angle_p50,0.0,18,25,specter2,scincl,1,-1,-1,-1,False,False
angle_p50,0.0,18,25,specter2,scibert,1,-1,-1,-1,False,False
angle_p50,0.0,18,25,specter2,bert,1,-1,-1,-1,False,False
angle_p50,0.0,18,25,specter2,mpnet,1,-1,-1,-1,False,False
angle_p50,0.0,18,25,specter2,minilm,1,-1,-1,-1,False,False
angle_p50,0.0,18,25,specter2,pubmedbert,1,-1,-1,-1,False,False
angle_p50,0.0,18,25,specter2,biobert,1,-1,-1,-1,False,False
angle_p50,0.0,18,25,specter2,simcse,1,-1,-1,-1,False,False
angle_p50,0.0,18,26,specter,specter2,-1,1,-1,-1,False,False
angle_p50,0.0,18,26,specter,scibert,-1,1,-1,-1,False,False
angle_p50,0.0,18,26,specter,bert,-1,1,-1,-1,False,False
angle_p50,0.0,18,26,specter,mpnet,-1,1,-1,0,False,False
angle_p50,0.0,18,26,specter,minilm,-1,1,-1,-1,False,False
angle_p50,0.0,18,26,specter,pubmedbert,-1,1,-1,-1,False,False
angle_p50,0.0,18,26,specter,biobert,-1,1,-1,-1,False,False
angle_p50,0.0,18,26,specter2,scincl,1,-1,-1,-1,False,False
angle_p50,0.0,18,26,specter2,simcse,1,-1,-1,-1,False,False
angle_p50,0.0,18,26,scincl,scibert,-1,1,-1,-1,False,False
angle_p50,0.0,18,26,scincl,bert,-1,1,-1,-1,False,False
angle_p50,0.0,18,26,scincl,mpnet,-1,1,-1,0,False,False
angle_p50,0.0,18,26,scincl,minilm,-1,1,-1,-1,False,False
angle_p50,0.0,18,26,scincl,pubmedbert,-1,1,-1,-1,False,False
angle_p50,0.0,18,26,scincl,biobert,-1,1,-1,-1,False,False
angle_p50,0.0,18,26,scibert,simcse,1,-1,-1,-1,False,False
angle_p50,0.0,18,26,bert,simcse,1,-1,-1,-1,False,False
angle_p50,0.0,18,26,mpnet,simcse,1,-1,0,-1,False,False
angle_p50,0.0,18,26,minilm,simcse,1,-1,-1,-1,False,False
angle_p50,0.0,18,26,pubmedbert,simcse,1,-1,-1,-1,False,False
angle_p50,0.0,18,26,biobert,simcse,1,-1,-1,-1,False,False
angle_p50,0.0,18,27,specter,scincl,1,-1,1,0,False,False
angle_p50,0.0,18,27,specter,bert,1,-1,1,-1,True,False
angle_p50,0.0,18,27,specter,biobert,1,-1,1,-1,True,False
angle_p50,0.0,18,27,specter,simcse,1,-1,1,-1,True,False
angle_p50,0.0,18,27,specter2,scincl,1,-1,1,0,False,False
angle_p50,0.0,18,27,specter2,bert,1,-1,1,-1,True,False
angle_p50,0.0,18,27,specter2,biobert,1,-1,1,-1,True,False
angle_p50,0.0,18,27,specter2,simcse,1,-1,1,-1,True,False
angle_p50,0.0,18,27,scincl,scibert,-1,1,0,0,False,False
angle_p50,0.0,18,27,scincl,mpnet,-1,1,0,1,False,False
angle_p50,0.0,18,27,scincl,pubmedbert,-1,1,0,-1,False,False
angle_p50,0.0,18,27,scibert,bert,1,-1,0,-1,False,False
angle_p50,0.0,18,27,scibert,biobert,1,-1,0,-1,False,False
angle_p50,0.0,18,27,scibert,simcse,1,-1,0,-1,False,False
angle_p50,0.0,18,27,bert,mpnet,-1,1,-1,1,True,False
angle_p50,0.0,18,27,bert,pubmedbert,-1,1,-1,-1,False,False
angle_p50,0.0,18,27,mpnet,biobert,1,-1,1,-1,True,False
angle_p50,0.0,18,27,mpnet,simcse,1,-1,1,-1,True,False
angle_p50,0.0,18,27,pubmedbert,biobert,1,-1,-1,-1,False,False
angle_p50,0.0,18,27,pubmedbert,simcse,1,-1,-1,-1,False,False
angle_p50,0.0,18,28,specter,bert,1,-1,-1,0,False,False
angle_p50,0.0,18,28,specter,mpnet,1,-1,-1,-1,False,False
angle_p50,0.0,18,28,specter,minilm,1,-1,-1,-1,False,False
angle_p50,0.0,18,28,specter,biobert,1,-1,-1,-1,False,False
angle_p50,0.0,18,28,specter,simcse,1,-1,-1,-1,False,False
angle_p50,0.0,18,28,specter2,bert,1,-1,-1,0,False,False
angle_p50,0.0,18,28,specter2,mpnet,1,-1,-1,-1,False,False
angle_p50,0.0,18,28,specter2,minilm,1,-1,-1,-1,False,False
angle_p50,0.0,18,28,specter2,biobert,1,-1,-1,-1,False,False
angle_p50,0.0,18,28,specter2,simcse,1,-1,-1,-1,False,False
angle_p50,0.0,18,28,scibert,bert,1,-1,0,0,False,False
angle_p50,0.0,18,28,scibert,mpnet,1,-1,0,-1,False,False
angle_p50,0.0,18,28,scibert,minilm,1,-1,0,-1,False,False
angle_p50,0.0,18,28,scibert,biobert,1,-1,0,-1,False,False
angle_p50,0.0,18,28,scibert,simcse,1,-1,0,-1,False,False
angle_p50,0.0,18,29,specter,scincl,1,-1,1,-1,True,False
angle_p50,0.0,18,29,specter,mpnet,1,-1,1,-1,True,False
angle_p50,0.0,18,29,specter,minilm,1,-1,1,0,False,False
angle_p50,0.0,18,29,specter,biobert,1,-1,1,1,False,False
angle_p50,0.0,18,29,specter,simcse,1,-1,1,1,False,False
angle_p50,0.0,18,29,scincl,scibert,-1,1,-1,1,True,False
angle_p50,0.0,18,29,scincl,pubmedbert,-1,1,-1,0,False,False
angle_p50,0.0,18,29,scibert,mpnet,1,-1,1,-1,True,False
angle_p50,0.0,18,29,scibert,minilm,1,-1,1,0,False,False
angle_p50,0.0,18,29,scibert,biobert,1,-1,1,1,False,False
angle_p50,0.0,18,29,scibert,simcse,1,-1,1,1,False,False
angle_p50,0.0,18,29,mpnet,pubmedbert,-1,1,-1,0,False,False
angle_p50,0.0,18,29,minilm,pubmedbert,-1,1,0,0,False,False
angle_p50,0.0,18,29,pubmedbert,biobert,1,-1,0,1,False,False
angle_p50,0.0,18,29,pubmedbert,simcse,1,-1,0,1,False,False
angle_p50,0.0,18,30,specter,specter2,1,-1,0,-1,False,False
angle_p50,0.0,18,30,specter,scincl,1,-1,0,-1,False,False
angle_p50,0.0,18,30,specter,bert,1,-1,0,0,False,False
angle_p50,0.0,18,30,specter,mpnet,1,-1,0,-1,False,False
angle_p50,0.0,18,30,specter,minilm,1,-1,0,-1,False,False
angle_p50,0.0,18,30,specter,simcse,1,-1,0,0,False,False
angle_p50,0.0,18,30,specter2,scibert,-1,1,-1,0,False,False
angle_p50,0.0,18,30,specter2,pubmedbert,-1,1,-1,0,False,False
angle_p50,0.0,18,30,scincl,scibert,-1,1,-1,0,False,False
angle_p50,0.0,18,30,scincl,pubmedbert,-1,1,-1,0,False,False
angle_p50,0.0,18,30,scibert,bert,1,-1,0,0,False,False
angle_p50,0.0,18,30,scibert,mpnet,1,-1,0,-1,False,False
angle_p50,0.0,18,30,scibert,minilm,1,-1,0,-1,False,False
angle_p50,0.0,18,30,scibert,simcse,1,-1,0,0,False,False
angle_p50,0.0,18,30,bert,pubmedbert,-1,1,0,0,False,False
angle_p50,0.0,18,30,mpnet,pubmedbert,-1,1,-1,0,False,False
angle_p50,0.0,18,30,minilm,pubmedbert,-1,1,-1,0,False,False
angle_p50,0.0,18,30,pubmedbert,simcse,1,-1,0,0,False,False
angle_p50,0.0,18,31,specter2,scincl,1,-1,-1,-1,False,False
angle_p50,0.0,18,31,specter2,bert,1,-1,-1,-1,False,False
angle_p50,0.0,18,31,specter2,minilm,1,-1,-1,-1,False,False
angle_p50,0.0,18,31,specter2,biobert,1,-1,-1,-1,False,False
angle_p50,0.0,18,31,specter2,simcse,1,-1,-1,-1,False,False
angle_p50,0.0,18,31,scincl,scibert,-1,1,-1,-1,False,False
angle_p50,0.0,18,31,scibert,bert,1,-1,-1,-1,False,False
angle_p50,0.0,18,31,scibert,minilm,1,-1,-1,-1,False,False
angle_p50,0.0,18,31,scibert,biobert,1,-1,-1,-1,False,False
angle_p50,0.0,18,31,scibert,simcse,1,-1,-1,-1,False,False
angle_p50,0.0,18,32,specter,specter2,-1,1,-1,-1,False,False
angle_p50,0.0,18,32,specter,scibert,-1,1,-1,-1,False,False
angle_p50,0.0,18,32,specter,pubmedbert,-1,1,-1,0,False,False
angle_p50,0.0,18,32,specter,biobert,-1,1,-1,-1,False,False
angle_p50,0.0,18,32,specter,simcse,-1,1,-1,-1,False,False
angle_p50,0.0,18,32,specter2,scincl,1,-1,-1,-1,False,False
angle_p50,0.0,18,32,specter2,bert,1,-1,-1,-1,False,False
angle_p50,0.0,18,32,specter2,mpnet,1,-1,-1,-1,False,False
angle_p50,0.0,18,32,specter2,minilm,1,-1,-1,-1,False,False
angle_p50,0.0,18,32,scincl,scibert,-1,1,-1,-1,False,False
angle_p50,0.0,18,32,scincl,pubmedbert,-1,1,-1,0,False,False
angle_p50,0.0,18,32,scincl,biobert,-1,1,-1,-1,False,False
angle_p50,0.0,18,32,scincl,simcse,-1,1,-1,-1,False,False
angle_p50,0.0,18,32,scibert,bert,1,-1,-1,-1,False,False
angle_p50,0.0,18,32,scibert,mpnet,1,-1,-1,-1,False,False
angle_p50,0.0,18,32,scibert,minilm,1,-1,-1,-1,False,False
angle_p50,0.0,18,32,bert,pubmedbert,-1,1,-1,0,False,False
angle_p50,0.0,18,32,bert,biobert,-1,1,-1,-1,False,False
angle_p50,0.0,18,32,bert,simcse,-1,1,-1,-1,False,False
angle_p50,0.0,18,32,mpnet,pubmedbert,-1,1,-1,0,False,False
angle_p50,0.0,18,32,mpnet,biobert,-1,1,-1,-1,False,False
angle_p50,0.0,18,32,mpnet,simcse,-1,1,-1,-1,False,False
angle_p50,0.0,18,32,minilm,pubmedbert,-1,1,-1,0,False,False
angle_p50,0.0,18,32,minilm,biobert,-1,1,-1,-1,False,False
angle_p50,0.0,18,32,minilm,simcse,-1,1,-1,-1,False,False
angle_p50,0.0,18,33,specter,scibert,-1,1,-1,-1,False,False
angle_p50,0.0,18,33,specter,bert,-1,1,-1,0,False,False
angle_p50,0.0,18,33,specter,pubmedbert,-1,1,-1,-1,False,False
angle_p50,0.0,18,33,specter,biobert,-1,1,-1,-1,False,False
angle_p50,0.0,18,33,specter,simcse,-1,1,-1,0,False,False
angle_p50,0.0,18,33,specter2,scibert,-1,1,-1,-1,False,False
angle_p50,0.0,18,33,specter2,bert,-1,1,-1,0,False,False
angle_p50,0.0,18,33,specter2,pubmedbert,-1,1,-1,-1,False,False
angle_p50,0.0,18,33,specter2,biobert,-1,1,-1,-1,False,False
angle_p50,0.0,18,33,specter2,simcse,-1,1,-1,0,False,False
angle_p50,0.0,18,33,scincl,scibert,-1,1,-1,-1,False,False
angle_p50,0.0,18,33,scincl,bert,-1,1,-1,0,False,False
angle_p50,0.0,18,33,scincl,pubmedbert,-1,1,-1,-1,False,False
angle_p50,0.0,18,33,scincl,biobert,-1,1,-1,-1,False,False
angle_p50,0.0,18,33,scincl,simcse,-1,1,-1,0,False,False
angle_p50,0.0,18,33,scibert,mpnet,1,-1,-1,-1,False,False
angle_p50,0.0,18,33,bert,mpnet,1,-1,0,-1,False,False
angle_p50,0.0,18,33,mpnet,pubmedbert,-1,1,-1,-1,False,False
angle_p50,0.0,18,33,mpnet,biobert,-1,1,-1,-1,False,False
angle_p50,0.0,18,33,mpnet,simcse,-1,1,-1,0,False,False
angle_p50,0.0,18,34,specter,specter2,1,-1,-1,-1,False,False
angle_p50,0.0,18,34,specter,scincl,1,-1,-1,-1,False,False
angle_p50,0.0,18,34,specter,bert,1,-1,-1,-1,False,False
angle_p50,0.0,18,34,specter,mpnet,1,-1,-1,-1,False,False
angle_p50,0.0,18,34,specter,minilm,1,-1,-1,-1,False,False
angle_p50,0.0,18,34,specter,pubmedbert,1,-1,-1,-1,False,False
angle_p50,0.0,18,34,specter,biobert,1,-1,-1,-1,False,False
angle_p50,0.0,18,34,specter,simcse,1,-1,-1,-1,False,False
angle_p50,0.0,18,36,specter,specter2,1,-1,-1,0,False,False
angle_p50,0.0,18,36,specter,scincl,1,-1,-1,-1,False,False
angle_p50,0.0,18,36,specter,mpnet,1,-1,-1,-1,False,False
angle_p50,0.0,18,36,specter,minilm,1,-1,-1,-1,False,False
angle_p50,0.0,18,36,specter2,scibert,-1,1,0,0,False,False
angle_p50,0.0,18,36,specter2,bert,-1,1,0,1,False,False
angle_p50,0.0,18,36,specter2,pubmedbert,-1,1,0,1,False,False
angle_p50,0.0,18,36,specter2,biobert,-1,1,0,1,False,False
angle_p50,0.0,18,36,specter2,simcse,-1,1,0,1,False,False
angle_p50,0.0,18,36,scincl,scibert,-1,1,-1,0,False,False
angle_p50,0.0,18,36,scincl,bert,-1,1,-1,1,True,False
angle_p50,0.0,18,36,scincl,pubmedbert,-1,1,-1,1,True,False
angle_p50,0.0,18,36,scincl,biobert,-1,1,-1,1,True,False
angle_p50,0.0,18,36,scincl,simcse,-1,1,-1,1,True,False
angle_p50,0.0,18,36,scibert,mpnet,1,-1,0,-1,False,False
angle_p50,0.0,18,36,scibert,minilm,1,-1,0,-1,False,False
angle_p50,0.0,18,36,bert,mpnet,1,-1,1,-1,True,False
angle_p50,0.0,18,36,bert,minilm,1,-1,1,-1,True,False
angle_p50,0.0,18,36,mpnet,pubmedbert,-1,1,-1,1,True,False
angle_p50,0.0,18,36,mpnet,biobert,-1,1,-1,1,True,False
angle_p50,0.0,18,36,mpnet,simcse,-1,1,-1,1,True,False
angle_p50,0.0,18,36,minilm,pubmedbert,-1,1,-1,1,True,False
angle_p50,0.0,18,36,minilm,biobert,-1,1,-1,1,True,False
angle_p50,0.0,18,36,minilm,simcse,-1,1,-1,1,True,False
angle_p50,0.0,19,20,specter,specter2,1,-1,1,0,False,False
angle_p50,0.0,19,20,specter2,scincl,-1,1,0,1,False,False
angle_p50,0.0,19,20,specter2,bert,-1,1,0,-1,False,False
angle_p50,0.0,19,20,specter2,mpnet,-1,1,0,1,False,False
angle_p50,0.0,19,20,specter2,minilm,-1,1,0,1,False,False
angle_p50,0.0,19,20,specter2,biobert,-1,1,0,-1,False,False
angle_p50,0.0,19,20,specter2,simcse,-1,1,0,-1,False,False
angle_p50,0.0,19,22,specter,bert,1,-1,1,-1,True,False
angle_p50,0.0,19,22,specter2,bert,1,-1,1,-1,True,False
angle_p50,0.0,19,22,scincl,bert,1,-1,1,-1,True,False
angle_p50,0.0,19,22,bert,mpnet,-1,1,-1,1,True,False
angle_p50,0.0,19,22,bert,minilm,-1,1,-1,1,True,False
angle_p50,0.0,19,22,bert,pubmedbert,-1,1,-1,1,True,False
angle_p50,0.0,19,24,specter,specter2,1,-1,1,-1,True,False
angle_p50,0.0,19,24,specter,bert,1,-1,1,-1,True,False
angle_p50,0.0,19,24,specter,mpnet,1,-1,1,0,False,False
angle_p50,0.0,19,24,specter,minilm,1,-1,1,0,False,False
angle_p50,0.0,19,24,specter,pubmedbert,1,-1,1,-1,True,False
angle_p50,0.0,19,24,specter,biobert,1,-1,1,-1,True,False
angle_p50,0.0,19,24,specter,simcse,1,-1,1,-1,True,False
angle_p50,0.0,19,24,specter2,scincl,-1,1,-1,1,True,False
angle_p50,0.0,19,24,scincl,bert,1,-1,1,-1,True,False
angle_p50,0.0,19,24,scincl,mpnet,1,-1,1,0,False,False
angle_p50,0.0,19,24,scincl,minilm,1,-1,1,0,False,False
angle_p50,0.0,19,24,scincl,pubmedbert,1,-1,1,-1,True,False
angle_p50,0.0,19,24,scincl,biobert,1,-1,1,-1,True,False
angle_p50,0.0,19,24,scincl,simcse,1,-1,1,-1,True,False
angle_p50,0.0,19,25,specter,minilm,-1,1,1,1,False,False
angle_p50,0.0,19,25,specter2,minilm,-1,1,-1,1,True,False
angle_p50,0.0,19,25,scincl,minilm,-1,1,1,1,False,False
angle_p50,0.0,19,25,scibert,minilm,-1,1,-1,1,True,False
angle_p50,0.0,19,25,bert,minilm,-1,1,-1,1,True,False
angle_p50,0.0,19,25,mpnet,minilm,-1,1,0,1,False,False
angle_p50,0.0,19,25,minilm,pubmedbert,1,-1,1,-1,True,False
angle_p50,0.0,19,25,minilm,biobert,1,-1,1,-1,True,False
angle_p50,0.0,19,25,minilm,simcse,1,-1,1,-1,True,False
angle_p50,0.0,19,26,specter,scincl,-1,1,1,1,False,False
angle_p50,0.0,19,26,specter,scibert,-1,1,1,-1,False,True
angle_p50,0.0,19,26,specter,mpnet,-1,1,1,1,False,False
angle_p50,0.0,19,26,specter,minilm,-1,1,1,1,False,False
angle_p50,0.0,19,26,specter,pubmedbert,-1,1,1,-1,False,True
angle_p50,0.0,19,26,specter,biobert,-1,1,1,-1,False,True
angle_p50,0.0,19,26,specter2,scincl,-1,1,0,1,False,False
angle_p50,0.0,19,26,specter2,scibert,-1,1,0,-1,False,False
angle_p50,0.0,19,26,specter2,mpnet,-1,1,0,1,False,False
angle_p50,0.0,19,26,specter2,minilm,-1,1,0,1,False,False
angle_p50,0.0,19,26,specter2,pubmedbert,-1,1,0,-1,False,False
angle_p50,0.0,19,26,specter2,biobert,-1,1,0,-1,False,False
angle_p50,0.0,19,26,scincl,simcse,1,-1,1,-1,True,False
angle_p50,0.0,19,26,scibert,simcse,1,-1,-1,-1,False,False
angle_p50,0.0,19,26,mpnet,simcse,1,-1,1,-1,True,False
angle_p50,0.0,19,26,minilm,simcse,1,-1,1,-1,True,False
angle_p50,0.0,19,26,pubmedbert,simcse,1,-1,-1,-1,False,False
angle_p50,0.0,19,26,biobert,simcse,1,-1,-1,-1,False,False
angle_p50,0.0,19,27,specter,bert,1,-1,1,-1,True,False
angle_p50,0.0,19,27,specter,biobert,1,-1,1,0,False,False
angle_p50,0.0,19,27,specter,simcse,1,-1,1,-1,True,False
angle_p50,0.0,19,27,scincl,bert,1,-1,1,-1,True,False
angle_p50,0.0,19,27,scincl,biobert,1,-1,1,0,False,False
angle_p50,0.0,19,27,scincl,simcse,1,-1,1,-1,True,False
angle_p50,0.0,19,27,scibert,bert,1,-1,1,-1,True,False
angle_p50,0.0,19,27,scibert,biobert,1,-1,1,0,False,False
angle_p50,0.0,19,27,scibert,simcse,1,-1,1,-1,True,False
angle_p50,0.0,19,27,bert,mpnet,-1,1,-1,1,True,False
angle_p50,0.0,19,27,bert,minilm,-1,1,-1,1,True,False
angle_p50,0.0,19,27,bert,pubmedbert,-1,1,-1,0,False,False
angle_p50,0.0,19,27,mpnet,biobert,1,-1,1,0,False,False
angle_p50,0.0,19,27,mpnet,simcse,1,-1,1,-1,True,False
angle_p50,0.0,19,27,minilm,biobert,1,-1,1,0,False,False
angle_p50,0.0,19,27,minilm,simcse,1,-1,1,-1,True,False
angle_p50,0.0,19,27,pubmedbert,biobert,1,-1,0,0,False,False
angle_p50,0.0,19,27,pubmedbert,simcse,1,-1,0,-1,False,False
angle_p50,0.0,19,28,specter,bert,1,-1,1,-1,True,False
angle_p50,0.0,19,28,specter,biobert,1,-1,1,1,False,False
angle_p50,0.0,19,28,specter,simcse,1,-1,1,-1,True,False
angle_p50,0.0,19,28,scincl,bert,1,-1,1,-1,True,False
angle_p50,0.0,19,28,scincl,biobert,1,-1,1,1,False,False
angle_p50,0.0,19,28,scincl,simcse,1,-1,1,-1,True,False
angle_p50,0.0,19,28,scibert,bert,1,-1,1,-1,True,False
angle_p50,0.0,19,28,scibert,biobert,1,-1,1,1,False,False
angle_p50,0.0,19,28,scibert,simcse,1,-1,1,-1,True,False
angle_p50,0.0,19,28,bert,mpnet,-1,1,-1,1,True,False
angle_p50,0.0,19,28,bert,minilm,-1,1,-1,1,True,False
angle_p50,0.0,19,28,bert,pubmedbert,-1,1,-1,1,True,False
angle_p50,0.0,19,28,mpnet,biobert,1,-1,1,1,False,False
angle_p50,0.0,19,28,mpnet,simcse,1,-1,1,-1,True,False
angle_p50,0.0,19,28,minilm,biobert,1,-1,1,1,False,False
angle_p50,0.0,19,28,minilm,simcse,1,-1,1,-1,True,False
angle_p50,0.0,19,28,pubmedbert,biobert,1,-1,1,1,False,False
angle_p50,0.0,19,28,pubmedbert,simcse,1,-1,1,-1,True,False
angle_p50,0.0,19,29,specter,specter2,1,-1,1,1,False,False
angle_p50,0.0,19,29,specter,bert,1,-1,1,1,False,False
angle_p50,0.0,19,29,specter,simcse,1,-1,1,1,False,False
angle_p50,0.0,19,29,specter2,scincl,-1,1,1,1,False,False
angle_p50,0.0,19,29,specter2,scibert,-1,1,1,1,False,False
angle_p50,0.0,19,29,specter2,minilm,-1,1,1,1,False,False
angle_p50,0.0,19,29,specter2,pubmedbert,-1,1,1,1,False,False
angle_p50,0.0,19,29,scincl,bert,1,-1,1,1,False,False
angle_p50,0.0,19,29,scincl,simcse,1,-1,1,1,False,False
angle_p50,0.0,19,29,scibert,bert,1,-1,1,1,False,False
angle_p50,0.0,19,29,scibert,simcse,1,-1,1,1,False,False
angle_p50,0.0,19,29,bert,minilm,-1,1,1,1,False,False
angle_p50,0.0,19,29,bert,pubmedbert,-1,1,1,1,False,False
angle_p50,0.0,19,29,minilm,simcse,1,-1,1,1,False,False
angle_p50,0.0,19,29,pubmedbert,simcse,1,-1,1,1,False,False
angle_p50,0.0,19,30,specter,specter2,1,-1,1,0,False,False
angle_p50,0.0,19,30,specter,bert,1,-1,1,-1,True,False
angle_p50,0.0,19,30,specter,mpnet,1,-1,1,0,False,False
angle_p50,0.0,19,30,specter,minilm,1,-1,1,1,False,False
angle_p50,0.0,19,30,specter,simcse,1,-1,1,0,False,False
angle_p50,0.0,19,30,specter2,scincl,-1,1,0,1,False,False
angle_p50,0.0,19,30,specter2,scibert,-1,1,0,1,False,False
angle_p50,0.0,19,30,specter2,pubmedbert,-1,1,0,1,False,False
angle_p50,0.0,19,30,specter2,biobert,-1,1,0,1,False,False
angle_p50,0.0,19,30,scincl,bert,1,-1,1,-1,True,False
angle_p50,0.0,19,30,scincl,mpnet,1,-1,1,0,False,False
angle_p50,0.0,19,30,scincl,minilm,1,-1,1,1,False,False
angle_p50,0.0,19,30,scincl,simcse,1,-1,1,0,False,False
angle_p50,0.0,19,30,scibert,bert,1,-1,1,-1,True,False
angle_p50,0.0,19,30,scibert,mpnet,1,-1,1,0,False,False
angle_p50,0.0,19,30,scibert,minilm,1,-1,1,1,False,False
angle_p50,0.0,19,30,scibert,simcse,1,-1,1,0,False,False
angle_p50,0.0,19,30,bert,pubmedbert,-1,1,-1,1,True,False
angle_p50,0.0,19,30,bert,biobert,-1,1,-1,1,True,False
angle_p50,0.0,19,30,mpnet,pubmedbert,-1,1,0,1,False,False
angle_p50,0.0,19,30,mpnet,biobert,-1,1,0,1,False,False
angle_p50,0.0,19,30,minilm,pubmedbert,-1,1,1,1,False,False
angle_p50,0.0,19,30,minilm,biobert,-1,1,1,1,False,False
angle_p50,0.0,19,30,pubmedbert,simcse,1,-1,1,0,False,False
angle_p50,0.0,19,30,biobert,simcse,1,-1,1,0,False,False
angle_p50,0.0,19,31,specter,bert,1,-1,1,-1,True,False
angle_p50,0.0,19,31,specter,simcse,1,-1,1,-1,True,False
angle_p50,0.0,19,31,specter2,bert,1,-1,0,-1,False,False
angle_p50,0.0,19,31,specter2,simcse,1,-1,0,-1,False,False
angle_p50,0.0,19,31,scincl,bert,1,-1,0,-1,False,False
angle_p50,0.0,19,31,scincl,simcse,1,-1,0,-1,False,False
angle_p50,0.0,19,31,bert,mpnet,-1,1,-1,0,False,False
angle_p50,0.0,19,31,bert,minilm,-1,1,-1,1,True,False
angle_p50,0.0,19,31,bert,pubmedbert,-1,1,-1,-1,False,False
angle_p50,0.0,19,31,mpnet,simcse,1,-1,0,-1,False,False
angle_p50,0.0,19,31,minilm,simcse,1,-1,1,-1,True,False
angle_p50,0.0,19,31,pubmedbert,simcse,1,-1,-1,-1,False,False
angle_p50,0.0,19,32,specter,specter2,1,-1,1,0,False,False
angle_p50,0.0,19,32,specter,bert,1,-1,1,-1,True,False
angle_p50,0.0,19,32,specter2,scincl,-1,1,0,1,False,False
angle_p50,0.0,19,32,specter2,scibert,-1,1,0,0,False,False
angle_p50,0.0,19,32,specter2,mpnet,-1,1,0,1,False,False
angle_p50,0.0,19,32,specter2,minilm,-1,1,0,1,False,False
angle_p50,0.0,19,32,specter2,pubmedbert,-1,1,0,1,False,False
angle_p50,0.0,19,32,specter2,biobert,-1,1,0,1,False,False
angle_p50,0.0,19,32,scincl,bert,1,-1,1,-1,True,False
angle_p50,0.0,19,32,scibert,bert,1,-1,0,-1,False,False
angle_p50,0.0,19,32,bert,mpnet,-1,1,-1,1,True,False
angle_p50,0.0,19,32,bert,minilm,-1,1,-1,1,True,False
angle_p50,0.0,19,32,bert,pubmedbert,-1,1,-1,1,True,False
angle_p50,0.0,19,32,bert,biobert,-1,1,-1,1,True,False
angle_p50,0.0,19,33,specter,specter2,1,-1,1,0,False,False
angle_p50,0.0,19,33,specter2,scincl,-1,1,0,1,False,False
angle_p50,0.0,19,33,specter2,scibert,-1,1,0,-1,False,False
angle_p50,0.0,19,33,specter2,bert,-1,1,0,-1,False,False
angle_p50,0.0,19,33,specter2,mpnet,-1,1,0,1,False,False
angle_p50,0.0,19,33,specter2,minilm,-1,1,0,1,False,False
angle_p50,0.0,19,33,specter2,pubmedbert,-1,1,0,-1,False,False
angle_p50,0.0,19,33,specter2,biobert,-1,1,0,-1,False,False
angle_p50,0.0,19,33,specter2,simcse,-1,1,0,-1,False,False
angle_p50,0.0,19,34,specter,specter2,1,-1,1,-1,True,False
angle_p50,0.0,19,34,specter,bert,1,-1,1,-1,True,False
angle_p50,0.0,19,34,specter,mpnet,1,-1,1,-1,True,False
angle_p50,0.0,19,34,specter,minilm,1,-1,1,-1,True,False
angle_p50,0.0,19,34,specter,biobert,1,-1,1,-1,True,False
angle_p50,0.0,19,34,specter,simcse,1,-1,1,-1,True,False
angle_p50,0.0,19,36,specter,specter2,1,-1,1,1,False,False
angle_p50,0.0,19,36,specter,bert,1,-1,1,-1,True,False
angle_p50,0.0,19,36,specter2,scincl,-1,1,1,1,False,False
angle_p50,0.0,19,36,specter2,scibert,-1,1,1,1,False,False
angle_p50,0.0,19,36,specter2,minilm,-1,1,1,1,False,False
angle_p50,0.0,19,36,specter2,pubmedbert,-1,1,1,1,False,False
angle_p50,0.0,19,36,specter2,biobert,-1,1,1,1,False,False
angle_p50,0.0,19,36,specter2,simcse,-1,1,1,0,False,False
angle_p50,0.0,19,36,scincl,bert,1,-1,1,-1,True,False
angle_p50,0.0,19,36,scibert,bert,1,-1,1,-1,True,False
angle_p50,0.0,19,36,bert,minilm,-1,1,-1,1,True,False
angle_p50,0.0,19,36,bert,pubmedbert,-1,1,-1,1,True,False
angle_p50,0.0,19,36,bert,biobert,-1,1,-1,1,True,False
angle_p50,0.0,19,36,bert,simcse,-1,1,-1,0,False,False
angle_p50,0.0,20,21,specter,biobert,1,-1,1,1,False,False
angle_p50,0.0,20,21,specter,simcse,1,-1,1,1,False,False
angle_p50,0.0,20,21,specter2,biobert,1,-1,1,1,False,False
angle_p50,0.0,20,21,specter2,simcse,1,-1,1,1,False,False
angle_p50,0.0,20,21,scincl,biobert,1,-1,1,1,False,False
